x,y,z,f_71_21,f_125_55,f_207_33,f_213_5,f_275_6,f_339_15,f_375_42,f_425_34,f_515_68,f_571_81,f_578_31,f_588_43,f_651_64,f_702_36,f_741_21,f_832_26,f_863_34,f_917_95,f_937_2,f_944_77,f_980_56,f_1046_3,f_1171_8,f_1180_8,f_1258_3,f_1285,f_1293_4,f_1368_1,f_1401_1,f_1444,f_1484_2,f_1540_4,f_1599_9,f_1617_9,f_1625_3,f_1762_9,f_1795_9,f_1828_4,f_1854_1,f_1859_6,f_1943_4
-22.2945709844877,-31.1274587684105,7.1040349449955,-3.37743589954218e-12+-2.26105604163505e-07i,2.72987901489676e-10+6.09615268665994e-07i,-1.17098763645342e-10+-4.54861797269591e-07i,-2.12650887597815e-11+5.18570063889216e-08i,8.49965493528447e-09+-3.58628645287181e-06i,5.32445481741328e-10+-3.5477232376751e-07i,1.96087397605349e-09+-2.90949878493168e-07i,9.16970869180672e-10+-1.85363598839174e-07i,8.65033189827741e-10+-1.80809383993813e-07i,-2.38459170071096e-09+1.79439741900458e-06i,7.63700555950575e-09+1.59519381272275e-06i,1.96597708542434e-11+-8.59972607246133e-07i,1.58020640057542e-09+-4.96150732608766e-08i,3.36427070993002e-09+1.91388749874645e-07i,6.19888151222161e-09+-9.43601736612077e-07i,2.5507257257612e-09+-1.72070799464915e-06i,2.2297620253845e-09+-5.19762325271391e-07i,-7.12368791407551e-10+-7.89117623953253e-07i,-4.41657982361239e-08+-3.0849590785486e-06i,-5.12673481816814e-08+2.27705823915826e-06i,2.71536833798324e-09+1.11752308511511e-07i,3.37739823916148e-09+-1.25681868990633e-08i,4.43157375953316e-07+-5.540423357965e-06i,1.03418968918317e-08+-4.37765942907148e-07i,1.00063857070934e-08+-8.03065999800334e-08i,3.7391973176499e-08+5.03748542989481e-07i,1.08748057317934e-05+-1.44987366335943e-05i,-1.16021972841766e-09+9.63685755403109e-07i,4.72323455550712e-09+1.58445871276722e-07i,6.77125541023402e-09+-6.21337501778393e-07i,3.2811079064045e-09+-2.6833458406967e-07i,1.14110504164034e-08+-3.53900242830271e-07i,7.1901801875189e-09+-2.46248239051741e-07i,1.71045267565376e-08+5.48060762380107e-07i,1.1953127088909e-08+-7.9599362160176e-07i,2.19042170530031e-09+-5.96070089422639e-07i,3.80267029067469e-09+2.60281210498336e-07i,6.19155849032594e-09+-1.86332733046495e-07i,5.73456168870374e-09+-3.98779487969886e-07i,4.97164522954236e-09+-4.82645235202265e-07i,-2.12350876067305e-07+-2.48857388755723e-06i
-22.2945709844877,-18.6763383952346,9.40407018788367,-2.83306983847627e-12+-1.94221974502226e-07i,2.56753987271159e-11+8.6024626746621e-08i,-1.40917475112202e-10+-4.28019790234286e-07i,-2.97966397421047e-11+1.36727045049439e-07i,9.92379730550845e-09+-4.22195205554039e-06i,5.2403301302178e-10+-2.58800576262138e-07i,4.44238832425175e-09+-1.55743973768764e-06i,1.04901246533179e-09+-2.64738048014528e-07i,1.02146275309481e-09+-8.11189859229108e-08i,4.00474181059916e-09+5.00265360435243e-07i,7.82221387695432e-09+8.97965922255735e-07i,4.39115932030485e-10+-7.03370632948237e-07i,2.20332224586971e-09+4.67039056652264e-09i,4.4813223272997e-09+3.19127557837355e-07i,7.45801996749385e-09+-1.04762684343339e-06i,3.70160827192102e-09+-2.11603116052181e-06i,3.7396982475132e-09+-4.15281889362667e-07i,8.13977685071706e-09+-1.49651059814221e-07i,1.01725494032297e-08+-2.06144356705522e-07i,-4.40969645764644e-09+-4.27976919112425e-07i,2.0068909859453e-09+-2.23793287501426e-07i,3.77820246448935e-09+-9.49268078416053e-09i,4.02273227450545e-07+-4.90763532135716e-06i,1.07062336719907e-08+-3.0415725291667e-07i,2.10480354083291e-08+-6.32014955834631e-08i,7.8491823680956e-08+1.91181779471481e-06i,3.21466100911816e-05+-4.1536714108374e-05i,1.11143613072727e-08+-6.91794524146654e-07i,6.16654968691856e-09+-1.53733696799602e-07i,7.89034260691645e-09+-8.88308142349157e-07i,5.35160714070087e-09+-3.30518463934476e-07i,1.08829291897441e-08+-4.27200739647446e-07i,9.31060455645198e-09+-2.93768083487402e-07i,3.40511488240595e-08+1.43428415017907e-06i,1.90310272289746e-08+-1.64701011276517e-06i,4.29054047822964e-09+-5.03204726354694e-07i,3.45594206658332e-09+6.72262226965564e-08i,5.66608928279495e-09+-1.96771792335167e-07i,4.84588875622641e-09+-3.97590354496652e-07i,3.58447174257189e-09+-4.87528626509652e-07i,7.22903621500037e-08+1.19253497062796e-06i
-22.2945709844877,-6.22521802205866,10.5887657951903,-2.52936859954465e-12+-1.73909658190254e-07i,-1.13010683035137e-10+-2.04081879346536e-07i,-1.57751278904593e-10+-4.41100469252039e-07i,-3.39513456027047e-11+1.78600097527249e-07i,1.04890419683222e-08+-4.45333730486596e-06i,5.17261474847144e-10+-1.90359464045612e-07i,5.53624445730315e-09+-2.09619826165061e-06i,1.09323080415892e-09+-2.66023288044072e-07i,1.10420308047944e-09+4.12264616746933e-08i,8.98034434287491e-09+-5.4103344145359e-07i,7.67945741955214e-09+3.3320457937194e-07i,7.42755737254392e-10+-5.15685320966295e-07i,2.57223550350373e-09+7.44269591300569e-08i,5.02041823780358e-09+4.07124813295131e-07i,7.43905101296648e-09+-9.20396935301034e-07i,4.58426186572063e-09+-2.26164485659863e-06i,5.08031080496771e-09+-2.40116120220926e-07i,1.60981268790896e-08+4.81582404226701e-07i,3.39302086403209e-08+1.42686689909212e-06i,3.36435228601761e-08+-2.48099021187098e-06i,1.35257157428327e-09+-4.28540906578205e-07i,4.12074100397163e-09+7.83090971113794e-08i,2.42794864876771e-07+-2.67193750457992e-06i,9.68895872165842e-09+-8.84545983304586e-09i,2.01394467113959e-08+4.92835316845459e-07i,1.10991269112584e-07+3.18102746408687e-06i,4.60437384258081e-05+-5.90989529883242e-05i,2.09599540014468e-08+-1.92598197661986e-06i,7.05118181583533e-09+-3.10661736715368e-07i,8.73143998222695e-09+-9.69464805148661e-07i,6.1510950511142e-09+-2.80668848120187e-07i,6.44717180849856e-09+-1.98191630700931e-07i,1.14837019188653e-08+-2.96558062022555e-07i,3.05445166147953e-08+1.18455074458521e-06i,1.68189379787722e-08+-1.23425495567764e-06i,1.26873422821343e-08+2.34020673879263e-07i,1.22930964747886e-09+-5.51396270108987e-07i,3.3329363895026e-09+-1.26412074401101e-07i,3.30174026805873e-09+-1.3424137010871e-07i,2.43922073246947e-09+-1.83928913501765e-07i,2.77241549094285e-07+4.08549080627062e-06i
-22.2945709844877,6.22590235111726,10.5880742590123,-2.56296316581887e-12+-1.73955599420305e-07i,-1.13286866268781e-10+-2.04495343143531e-07i,-1.58994813699193e-10+-4.51261464452427e-07i,-3.31722284844576e-11+1.82479327960666e-07i,1.04945064609981e-08+-4.45573023907494e-06i,5.18183569100989e-10+-1.90722377903256e-07i,5.535053002965e-09+-2.09547666385956e-06i,1.09365291604561e-09+-2.60332401930957e-07i,1.10415877040091e-09+4.21226134534504e-08i,8.98814902576522e-09+-5.58164888374225e-07i,7.70595850821111e-09+3.35822823836896e-07i,7.44683032474384e-10+-5.12426407672306e-07i,2.53969609019322e-09+7.53736252263607e-08i,5.04706260378885e-09+4.0724156292349e-07i,7.43139705383971e-09+-9.17976752505994e-07i,4.58837524965136e-09+-2.25540294377322e-06i,5.2061542254213e-09+-2.34381136879899e-07i,1.60361750178067e-08+4.79466051724531e-07i,3.29888376349466e-08+1.39400410732139e-06i,3.37536180323592e-08+-2.48075791834693e-06i,1.46040178587529e-09+-4.10206648323879e-07i,4.12653290580997e-09+7.9207269811133e-08i,2.4099272161906e-07+-2.64801538554969e-06i,9.67987696548611e-09+-8.11155511012375e-09i,1.05510962365612e-08+9.94485164667607e-07i,1.16724361926441e-07+3.4092908009909e-06i,4.54922920453332e-05+-5.84254721904377e-05i,2.10786445263016e-08+-1.94510535999171e-06i,6.97585932235815e-09+-3.43650141810099e-07i,8.81263046727483e-09+-9.800735260932e-07i,6.11410919767198e-09+-2.82749553527955e-07i,2.01453194551649e-10+-1.14463034896296e-08i,1.13310464449643e-08+-2.83974228347213e-07i,2.8538005681621e-08+1.10001119503121e-06i,1.64888411470007e-08+-1.07291724383327e-06i,1.2961538222309e-08+2.51943405619774e-07i,1.11180275582668e-09+-5.84277062657114e-07i,3.12663302750485e-09+-1.56135387668925e-07i,2.95973541773039e-09+-1.2962015066599e-07i,1.84644879358041e-09+-2.09643747235595e-07i,2.80114342808496e-07+4.12764929168567e-06i
-22.2945709844877,18.6770227242932,9.40087937246777,-2.9317318924177e-12+-1.94458577891348e-07i,2.53332233843975e-11+8.58339932273692e-08i,-1.4545408050421e-10+-4.63395707179373e-07i,-2.71605024700707e-11+1.50410513141613e-07i,9.96477733633994e-09+-4.24169383743766e-06i,5.26766270778831e-10+-2.60650880164037e-07i,4.46907287264385e-09+-1.57189435407594e-06i,1.05301648619111e-09+-2.52864290649778e-07i,1.02230049417567e-09+-8.32827001596876e-08i,3.9303065578653e-09+4.77943832938226e-07i,7.91832125193253e-09+9.19067982666986e-07i,4.39500432727896e-10+-7.02629529509457e-07i,2.12746116093594e-09+4.88928313870134e-09i,4.57687805699972e-09+3.18993625721688e-07i,7.49475619871988e-09+-1.05407970525751e-06i,3.7035625306699e-09+-2.11463975629254e-06i,3.97776811386538e-09+-4.10607655955857e-07i,7.81128004208563e-09+-1.7102104235587e-07i,9.03884091563986e-09+-2.57272169609849e-07i,-4.76025801136521e-09+-4.02845721805183e-07i,2.30085532284756e-09+-1.76278034781307e-07i,3.78865748479167e-09+-1.23512470396342e-08i,4.07123881121838e-07+-4.97261902364449e-06i,1.07874611989525e-08+-3.13823010709857e-07i,4.63905932873185e-09+8.06484246070852e-07i,8.95283819139537e-08+2.3363299897102e-06i,3.13433398147577e-05+-4.0576316753286e-05i,1.11555791576854e-08+-7.09614124945815e-07i,6.01965636291438e-09+-2.21892023875821e-07i,8.11494423145412e-09+-9.25128654432681e-07i,5.3163138468982e-09+-3.40252857166333e-07i,-4.14651927666055e-09+1.675955781749e-08i,8.98858595312812e-09+-2.59844546339329e-07i,3.2099426355456e-08+1.38115068292341e-06i,1.9092106296965e-08+-1.46220427408143e-06i,4.54370014524886e-09+-4.96484727041917e-07i,3.31760887245537e-09+2.50244358238508e-08i,5.35371419123229e-09+-2.59170725370622e-07i,4.23597114750891e-09+-3.89989176162545e-07i,2.47777172138032e-09+-5.43068133869216e-07i,7.87950369563676e-08+1.27923803927012e-06i
-22.2945709844877,31.1281430974691,7.20188401560906,-3.5246587676701e-12+-2.25936193236814e-07i,2.69644222247462e-10+6.03860575755707e-07i,-1.27146433699024e-10+-5.27503781363772e-07i,-1.60990012944464e-11+8.10454208860098e-08i,8.62020982695312e-09+-3.64359963876593e-06i,5.3609981435554e-10+-3.55887456400159e-07i,2.0886490559597e-09+-3.57832288236333e-07i,9.29846936430863e-10+-1.75026673172773e-07i,8.68758984503679e-10+-1.89505125480077e-07i,-2.55842146780771e-09+1.79728739994257e-06i,7.83492206335787e-09+1.64688823740688e-06i,1.69513413532582e-11+-8.74770159292605e-07i,1.51977704401738e-09+-5.07229104255213e-08i,3.55852255893659e-09+1.95991391726004e-07i,6.40282048973739e-09+-9.8101776844357e-07i,2.54838445430413e-09+-1.76189524430835e-06i,2.33239229422318e-09+-5.33585094710999e-07i,-1.44737293549922e-09+-8.44053704389377e-07i,-4.28877000967119e-08+-3.06822091355385e-06i,-5.25528868323231e-08+2.33709782795386e-06i,3.0910906283498e-09+1.68275685368845e-07i,3.38532526670253e-09+-2.29652487665677e-08i,4.73101774193009e-07+-5.93671418800362e-06i,1.06845776186532e-08+-4.73898634705875e-07i,7.57052256479464e-09+8.24775944106886e-08i,4.23708513046965e-08+6.59028818375443e-07i,1.1253426174835e-05+-1.50237722526876e-05i,-1.57260920754547e-09+9.99102666794247e-07i,4.66223659361522e-09+1.16710977592994e-07i,7.04960420103502e-09+-6.86336043642573e-07i,3.30445365349892e-09+-2.92463992637585e-07i,-4.37157469160223e-09+9.97165938678769e-08i,6.98396313032808e-09+-2.19118318479092e-07i,2.03285093383654e-08+7.45085670733439e-07i,1.33386236564176e-08+-1.01336267904889e-06i,1.28886383886609e-09+-6.91453617239743e-07i,4.05467699969808e-09+3.20130734875841e-07i,6.34906285134213e-09+-2.35529394812756e-07i,5.45690892942235e-09+-4.40052949755811e-07i,4.07713009031434e-09+-5.89722882516004e-07i,-2.18218733762195e-07+-2.58378818036821e-06i
-22.2945709844877,43.579263470645,4.5768854114394,-4.23870522543741e-12+-2.62715850945825e-07i,5.78773455315425e-10+1.26343698975798e-06i,-1.15172142861502e-10+-6.81969603701938e-07i,-2.09366587984342e-12+-2.51996634447805e-08i,6.67947381345707e-09+-2.75824642329034e-06i,5.5346641248934e-10+-4.79743943064757e-07i,-1.66501437420793e-09+1.5892877103847e-06i,7.14945781563504e-10+-1.41937957688628e-08i,6.57813694919248e-10+-2.06393092797124e-07i,-6.79907618846942e-09+2.57633468160875e-06i,7.08373081631452e-09+2.03208579583273e-06i,-3.1013385449457e-10+-8.93746336369002e-07i,9.36547609291237e-10+-7.63547036941656e-08i,2.07105315466685e-09+2.6868218616925e-08i,3.18943830272998e-09+-4.79749275319483e-07i,1.80875822055737e-09+-1.13233140663494e-06i,1.43937910550535e-09+-4.409389315903e-07i,-4.14960560428452e-09+-9.63929042839493e-07i,-1.05919452640021e-07+-5.73566921146555e-06i,-7.35502006459946e-08+3.78325226149391e-06i,3.08154234778476e-09+3.72981450744881e-07i,2.96517149135025e-09+3.92820046095924e-08i,2.4394899405736e-07+-2.94970282425406e-06i,7.73732414460726e-09+-2.53492785138229e-07i,1.31804644856621e-08+-5.13517699508007e-07i,5.31916604222996e-09+-5.12608618904384e-07i,-2.75097984742635e-06+2.94931050681271e-06i,-9.0966986757417e-09+2.05127599332895e-06i,3.50416757397871e-09+4.41784216781815e-07i,5.82216540456371e-09+-3.3495995881042e-07i,1.96008155097203e-09+-1.12072914506462e-07i,-2.24731678402082e-09+2.31307198805395e-07i,6.02085742565055e-09+-1.73551072435686e-07i,-3.74772167084563e-09+-6.39780257789639e-07i,7.1525560974082e-10+2.49453391494597e-07i,8.05254643651403e-09+2.44257551124759e-08i,1.85374350806454e-09+-1.83105214844463e-07i,4.41408866633067e-09+-1.28750553413971e-07i,5.55471285874311e-09+-1.65540518080395e-07i,6.12139593306214e-09+-1.84920624453515e-07i,-4.16560884655316e-07+-4.96621970430232e-06i
-22.2945709844877,56.030383843821,1.93973632380884,-5.00442963576372e-12+-3.01511000467884e-07i,9.17110143105929e-10+1.98755407992049e-06i,-1.10103598675263e-10+-8.96148274071753e-07i,1.28316017436088e-11+-1.50009686851727e-07i,4.59509931461621e-09+-1.80492309376854e-06i,5.88728947765961e-10+-6.45417906196384e-07i,-6.52033075726878e-09+4.12836040774514e-06i,4.35886009591854e-10+2.05641293436744e-07i,4.00760619200209e-10+-1.46764635589435e-07i,-7.6484435425785e-09+2.55745415636605e-06i,5.65219911952953e-09+1.92001689623604e-06i,-4.57204563264489e-10+-7.49730002453689e-07i,4.8280516695209e-10+-8.73795141315946e-08i,2.83011567552813e-10+-1.97563137508533e-07i,-2.10607337910489e-09+4.34486343110577e-07i,1.76900295945704e-09+-2.40436158323204e-07i,1.83116852962459e-09+-1.00633813377625e-07i,2.71331931691141e-09+-3.13332470795016e-07i,-1.48811911191508e-07+-6.73899137819497e-06i,-4.74011925546599e-08+2.71933873549705e-06i,1.96401804502479e-09+2.63079722737789e-07i,2.28827052281252e-09+7.38613697347813e-08i,-2.01401645325268e-07+2.88407496974525e-06i,2.56461047659743e-09+2.26635179428782e-07i,1.28888057695034e-08+-4.16617156809035e-07i,3.51190079285473e-09+-3.62951038725742e-07i,-1.72565995598604e-06+1.83943380977225e-06i,-7.40034681233897e-09+1.72230260119365e-06i,2.84786174128313e-09+4.61857403999414e-07i,4.34460431073843e-09+-4.31891003753449e-08i,4.12091219871719e-09+1.52690813571815e-07i,-1.85531962935659e-09+2.35463127213888e-07i,4.48736428263136e-09+-1.25896538656011e-07i,-1.66162670912356e-08+-1.30875384214073e-06i,-6.69961387129198e-09+9.67187671523801e-07i,1.35629158247573e-08+6.54617006260775e-07i,-6.21421171680715e-10+-7.40041447660488e-07i,1.5658419823964e-09+-8.13802129992309e-08i,4.21356498046075e-09+9.699425023226e-08i,6.41725008738503e-09+2.0238824051091e-07i,-4.02849182006824e-07+-4.76271826905553e-06i
-22.2945709844877,68.4815042169969,0.267476815595039,-5.80272783886778e-12+-3.400081013862e-07i,1.27341482128975e-09+2.75423919901276e-06i,-1.17839844454968e-10+-1.19256623107402e-06i,2.75891829579605e-11+-2.9573682275508e-07i,2.358245301136e-09+-7.71819462798829e-07i,6.29679587391444e-10+-8.17411166199729e-07i,-1.18951489221676e-08+6.95580678557795e-06i,1.23839232681148e-10+4.69857335323076e-07i,5.87576570904982e-11+-3.0609476093618e-08i,-3.59581538502053e-09+1.47620036674724e-06i,3.92752032042987e-09+1.24737633297405e-06i,-3.21446710783229e-10+-4.99644532797568e-07i,2.22578649756288e-10+-8.68242080819595e-08i,-1.52974867252952e-09+-4.41922487694685e-07i,-8.77965863897942e-09+1.62211638998824e-06i,2.43833930199959e-09+8.89957590740576e-07i,3.5973685430053e-09+4.8828252784572e-07i,1.961240434843e-08+1.17569194335424e-06i,-1.39857130709602e-07+-4.68743660903049e-06i,3.64015970395959e-08+-1.51621460678315e-06i,-3.85702948000765e-10+-2.35045163894957e-07i,9.07587716996665e-10+-5.10611371642096e-09i,-6.6554568154816e-07+8.91910001704805e-06i,-3.42014238785418e-09+7.61063663789964e-07i,3.61190200097836e-09+6.25142566369392e-07i,5.5817427427318e-08+1.73363300272471e-06i,2.14555649610061e-05+-2.75019646664765e-05i,5.78424093169517e-09+-5.05584498960361e-07i,2.53647523343573e-09+-4.3828607544722e-08i,2.16489476394492e-09+7.69566150649867e-09i,9.67226021098938e-09+3.60680043195633e-07i,-6.05492160863894e-09+2.36393588188613e-09i,7.82008977849787e-10+-1.16920592978891e-07i,-7.47241959112503e-09+-5.78874324251303e-07i,-2.99818153995504e-09+3.96716561010336e-07i,6.4913993531041e-09+3.24640856639938e-07i,-6.12343467495714e-10+-4.56916868013305e-07i,8.66270975139511e-11+-5.72842416150878e-08i,2.24338942618095e-09+2.46313070494189e-07i,5.06897290190631e-09+4.18945463825311e-07i,-7.25141325917958e-08+-9.10037802287366e-07i
-22.2945709844877,80.9326245901728,-0.432543364504929,-6.63065577268597e-12+-3.78086479760037e-07i,1.64638254442146e-09+3.5604223206136e-06i,-1.39207585670471e-10+-1.58232818012362e-06i,4.23702324692834e-11+-4.68234071972572e-07i,-2.11549597939698e-10+4.33827979509315e-07i,6.63282429228653e-10+-9.63543560001323e-07i,-1.73862752315374e-08+9.86065312222994e-06i,-1.99690165502152e-10+7.70581851194e-07i,-3.94814790717211e-10+1.17321133995224e-07i,5.42046470691046e-09+-6.10647817795731e-07i,2.38418040698531e-09+1.30374267225478e-07i,1.07276825878753e-10+-2.28098928041787e-07i,1.49106552518593e-10+-7.48637848475917e-08i,-3.14040680714304e-09+-6.65784710501291e-07i,-1.58915156471236e-08+2.90039536323189e-06i,3.63462247650948e-09+2.20564469548026e-06i,6.46835145892518e-09+1.27100717073065e-06i,4.49612676642946e-08+3.36615992671739e-06i,-9.12743276752893e-08+-2.17161152593708e-07i,1.69029901527739e-07+-8.41856328627527e-06i,-3.78819517441556e-09+-1.06718969938079e-06i,-1.2783498257041e-09+-2.11119753643365e-07i,-9.88311353200019e-07+1.30292881212907e-05i,-8.89696719434886e-09+1.17906938288597e-06i,-1.35119206019486e-08+2.45577137698978e-06i,1.56607068076647e-07+5.55360472207882e-06i,6.37965365786485e-05+-8.12928886658309e-05i,2.95158570438152e-08+-4.50322554008248e-06i,2.5832325229122e-09+-1.07710737721587e-06i,-8.15463184718857e-10+-2.05895052770483e-07i,1.87765249546794e-08+4.91564597067667e-07i,-1.5386723449162e-08+-5.13863752309983e-07i,-5.41200687031698e-09+-2.94665965759812e-07i,1.36742446348315e-08+8.45042918246813e-07i,7.0166638033168e-09+-1.10067893852086e-06i,-1.74907520769779e-08+-1.28633840005593e-06i,3.20851942527344e-09+1.0899901025758e-06i,1.33901607300743e-09+-1.79278457122121e-08i,4.25740859714409e-10+2.43339672705309e-07i,2.45953843180075e-09+3.81737445541833e-07i,5.21586832711396e-07+5.91177339865438e-06i
-22.2945709844877,93.3837449633487,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-16.6410392169762,-93.3830606342901,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-16.6410392169762,-80.9319402611142,-1.18735531238811e-05,0+-0i,0+0i,0+-0i,0+0i,-0+0i,0+0i,-0+0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,0+-0i,0+-0i,-0+0i,0+0i,0+0i,0+0i,0+-0i,0+0i,0+-0i,0+-0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,0+0i,0+0i,0+-0i,0+0i,0+0i,0+-0i,0+0i,0+0i,0+0i,0+-0i,0+0i
-16.6410392169762,-68.4808198879383,-1.55594095053533e-06,0+-0i,0+0i,0+-0i,0+0i,0+0i,0+0i,-0+0i,0+0i,0+0i,-0+0i,0+0i,0+-0i,0+-0i,0+-0i,-0+0i,0+0i,0+0i,0+0i,0+-0i,0+0i,0+-0i,0+0i,-0+0i,-0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+-0i,-0+0i,0+0i,0+-0i,0+0i,0+0i,0+0i,0+-0i
-16.6410392169762,-56.0296995147623,1.19011544011284,-4.84924896845588e-12+-3.04734440384971e-07i,9.28183336458495e-10+2.00517034322067e-06i,-6.93295678167958e-11+-6.27662801044745e-07i,9.14941963031715e-13+-2.04556690022721e-07i,4.32676716792165e-09+-1.67984237905143e-06i,5.94876661148089e-10+-6.63274095371667e-07i,-7.09845306521265e-09+4.43897631196323e-06i,4.11727339213634e-10+2.16247682193115e-07i,3.48257385054341e-10+-1.68711335914368e-07i,-8.27706187150762e-09+2.70267674322282e-06i,5.71661857656053e-09+2.02436575905399e-06i,-4.85392011072974e-10+-7.8570543098162e-07i,2.97769319052406e-10+-9.45935498976896e-08i,-4.18265912309689e-12+-2.19081589179464e-07i,-2.56030369707966e-09+4.77803610420751e-07i,1.59796133014927e-09+9.66339096350966e-08i,2.15064219139636e-09+-3.27385675446013e-08i,4.4506070925072e-09+-1.93270068331758e-07i,-1.79520582814262e-07+-7.91393213697463e-06i,-4.93015161760129e-08+2.96074660619048e-06i,1.79399977973885e-09+2.76698728254068e-07i,2.07146540814437e-09+7.08895612719336e-08i,-1.47255495004328e-07+2.14959123652246e-06i,2.78723897253564e-09+1.68735418826617e-07i,-6.30207532380314e-09+5.22067152707182e-07i,9.83797834990053e-09+-7.88069927756395e-08i,-4.32831696371919e-06+5.10969242131343e-06i,-6.13357463815155e-09+1.55031229524951e-06i,2.82486486140932e-09+3.82245892882444e-07i,4.11222991186073e-09+3.89136923843881e-09i,5.26246372028555e-09+2.11811923616102e-07i,6.47161585201499e-09+-7.94313918538504e-08i,4.22647046587323e-09+-3.37849822536138e-07i,-4.11506287705594e-08+-2.86671125445753e-06i,-1.72517806758279e-08+2.2964282914827e-06i,1.38568280462653e-08+7.09212012735527e-07i,-6.19800314644072e-10+-7.28141671918644e-07i,1.69287116986981e-09+-5.32521411436978e-08i,4.42331249941727e-09+1.0831246419262e-07i,6.49225708147438e-09+2.01178070265891e-07i,-4.57791204596412e-07+-5.41560047420701e-06i
-16.6410392169762,-43.5785791415864,3.63738295636261,-4.11559756555272e-12+-2.65409498799934e-07i,5.86606087419384e-10+1.27478736638377e-06i,-8.29803028616423e-11+-4.80178974796135e-07i,-9.50204539925214e-12+-6.05269400342419e-08i,6.37582111948379e-09+-2.61295310175626e-06i,5.51033311256415e-10+-4.81215054742196e-07i,-2.00450935617883e-09+1.77351210785276e-06i,7.0092672513353e-10+-1.11546410626794e-08i,6.00696346539401e-10+-2.34339130182367e-07i,-7.22261362884841e-09+2.73395550848372e-06i,7.15890763897783e-09+2.12827376528674e-06i,-3.24482388363997e-10+-9.48799312721831e-07i,8.57973494668875e-10+-8.27899513480677e-08i,1.84189657121688e-09+2.29363511053404e-08i,3.11140651431752e-09+-5.07743916661338e-07i,1.56152456884031e-09+-8.06175613199675e-07i,1.35591591413895e-09+-3.9961840852348e-07i,-3.8982336721743e-09+-9.38548472220523e-07i,-1.28532527846303e-07+-6.65449864492724e-06i,-7.8369164161861e-08+4.15006990458367e-06i,2.85926401816947e-09+3.87529571429962e-07i,2.67647635586251e-09+2.74471384864797e-08i,3.33834841879483e-07+-4.15193965232487e-06i,8.23394294634501e-09+-3.33366845369537e-07i,-5.2017556687038e-09+3.79128675839468e-07i,1.11477801388411e-08+-2.55237318047397e-07i,-3.67138065160267e-06+4.09658839025742e-06i,-7.81212595320324e-09+1.84526180371249e-06i,3.44207749344954e-09+3.83581092499507e-07i,5.3622082159547e-09+-3.04806539256243e-07i,2.06637879865873e-09+-1.12947986344793e-07i,1.02006411975636e-08+-1.94535071240842e-07i,5.72864366069488e-09+-4.08160565168222e-07i,-3.09189216619203e-08+-2.36843242142092e-06i,-1.09914113357413e-08+1.68712429995413e-06i,7.97565497776779e-09+7.74424737105086e-08i,1.98396758871203e-09+-1.08243932514497e-07i,4.67949251669223e-09+-4.04569285684485e-08i,6.76854565408564e-09+2.46901996520593e-08i,8.76938638592029e-09+9.69538513314811e-08i,-4.23672094007895e-07+-5.05546272297055e-06i
