x,y,z,f_64_69,f_Freq_110,f_189_13,f_200_86,f_259_24,f_293_42,f_Freq_341,f_375_83,f_466_29,f_485_27,f_496_72,f_547_28,f_590_2,f_663_15,f_674_2,f_718_04,f_735_5,f_804_08,f_813_61,f_921_43,f_960_35,f_987_44,f_1026_2,f_1072_4,f_1121_6,f_Freq_1173,f_1202_9,f_1220_5,f_1247_3,f_1254_6,f_1375_4,f_1444_2,f_1449_6,f_1481_6,f_1501_9,f_1538_2,f_1586_2,f_1649_3,f_1668_7,f_1734_5,f_1753_3,f_1814_8,f_1834_4,f_1912_2,f_Freq_1919,f_1938_9
153.820833773628,49.1509313809698,1.10060729825126,-3.51001731128446e-08+-0.00021156929560517i,4.22212722940067e-08+9.82620542346094e-05i,1.50931967335087e-08+-4.33416841049852e-05i,4.30212884701749e-08+0.000228344494461642i,-2.20875312393537e-08+-1.92631697825785e-05i,3.59710846735051e-08+0.000327630130774306i,2.65636292338763e-09+-1.04092361294319e-05i,6.77742745042852e-09+-1.88784553329216e-05i,-2.54138420752373e-07+0.000106034793565742i,-9.41334175309905e-08+8.91614915158086e-05i,1.8976018012123e-09+5.5908840180577e-05i,2.93881382481671e-08+4.02301290512022e-06i,5.64776062826131e-09+1.28261985830543e-05i,9.75220525752194e-08+7.15800473109852e-05i,3.28711708718623e-08+-1.27988135258927e-05i,1.43582330200853e-07+-7.69334232378395e-05i,2.86223800583955e-07+-8.90398246715785e-05i,1.47056639669633e-08+7.88478255799117e-06i,4.38348777132246e-07+-1.35711753167948e-05i,1.25963896594557e-07+-2.20687095021961e-06i,2.58458600207796e-07+-5.58000457366434e-05i,-4.73318772926141e-08+1.09161429564429e-05i,-3.86331138728916e-07+2.9600055965864e-06i,2.25020109442054e-07+0.000102341181181041i,4.26090480820116e-07+-6.55291781196287e-05i,5.91835808490973e-06+0.000232642878404969i,-2.0587266883283e-06+0.00022835657948983i,-3.77345125814434e-09+-5.57674335743853e-06i,-1.80641533712857e-07+3.81244705430792e-06i,-1.87170791363692e-08+-5.03751011828659e-07i,5.22226676916599e-08+7.59452552957789e-06i,3.5718938785736e-07+1.03978111982865e-05i,1.29752237696687e-05+-0.000124519519600408i,-1.5590086405359e-07+1.92126537921341e-06i,8.17596749287496e-08+-5.9298394120822e-06i,-2.85077648549928e-07+-6.96191350468355e-05i,-3.06714496318725e-07+4.75613963998968e-05i,2.635659709259e-06+-0.00012847361764468i,-2.13906877894327e-09+-6.58298068372407e-06i,-5.28835842733548e-08+-8.47980537363267e-06i,-6.19955809902624e-06+-9.28402319049194e-05i,-4.62830154146728e-08+-4.98940534577325e-06i,-7.29066115684037e-08+-6.17784540683745e-06i,-5.53326505648878e-08+1.45779478235641e-05i,2.37948560980644e-08+1.11076309265968e-05i,5.85596626339247e-07+2.51203394656561e-05i
153.820833773628,63.198029302955,0.356794697868534,-4.29007165790025e-08+-0.000251523134896033i,1.02216230007734e-08+-1.61766546027994e-05i,-1.43519084779507e-08+-0.000165477631553591i,4.34833093250909e-08+0.000209319112831641i,-3.29813415642458e-08+-2.45274795465168e-05i,2.97534080305469e-08+0.000272764319126655i,1.41311196940089e-08+-3.83893067536207e-05i,2.57258959489124e-09+-2.27460404009234e-05i,-4.66873557919021e-07+0.000200506397081089i,-4.88850971682199e-08+0.000125541957948816i,1.52266565933274e-08+4.3041529509271e-05i,3.67271501492953e-08+-1.35804474881296e-05i,-4.22064965427337e-09+0.000102667668421689i,2.31808646991123e-07+0.000179420548565881i,6.55247440179741e-08+-0.000108980472307301i,-7.75118795331766e-07+0.000611903328344217i,1.28725138274015e-07+1.40556163640342e-05i,-1.15203142586651e-08+1.9884474596897e-05i,1.24535876570588e-08+1.88794382165846e-05i,6.14986491549075e-08+-2.53978177010987e-05i,-4.60949320721907e-08+7.77302658275412e-06i,2.36957443719704e-08+1.35901590377373e-05i,-8.91457243676762e-07+4.8703848698776e-06i,2.07214207320761e-07+0.000117076065160701i,8.20489848334224e-08+-1.11974247406579e-05i,6.00579472434424e-06+0.000256511725275484i,-2.51370119629074e-06+0.00030949606597364i,2.32252485702114e-07+3.61109540091233e-05i,1.59406294971108e-06+-7.89891260732246e-05i,4.77891370645523e-07+-3.69411182295759e-05i,9.17873925145023e-08+1.44760857008235e-05i,5.87639702303427e-07+6.14257035374019e-05i,9.46974719448513e-06+-1.32348122177715e-05i,8.43659425911585e-07+-0.000103394474031564i,2.4276629297212e-07+-7.89855102581346e-06i,1.62991801586929e-07+1.73113533780013e-05i,-7.24727465439832e-07+0.000122138214412419i,8.67778329414602e-06+-0.000368790513792559i,4.72099877723207e-08+-4.08664129131898e-05i,2.84707532662153e-08+-1.05137100838712e-05i,6.74182169117782e-06+8.03210818478912e-05i,-3.2660708865245e-08+-1.50401514730423e-05i,-3.1056071965305e-07+-2.81732586178106e-05i,-1.15393972178962e-07+-9.38638387083647e-06i,-1.12061499189805e-07+-1.30450774072984e-05i,-1.18569504942924e-06+-4.90092414320257e-05i
153.820833773628,77.2451272249401,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
153.820833773628,91.2922251469253,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
153.820833773628,105.33932306891,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
159.478424140086,-105.367145760867,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
159.478424140086,-91.3200478388819,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
159.478424140086,-77.2729499168967,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
159.478424140086,-63.2258519949116,0.157005996265057,4.25726546322253e-08+0.000225142535031272i,1.78934916760662e-08+6.31601666595638e-05i,-1.23268146177928e-08+2.95843296788724e-05i,-4.15006085848599e-08+-0.00026808044869966i,-3.63325112637587e-08+1.92190525450951e-05i,-3.85634994638387e-08+-0.000340684694757397i,1.81647962372726e-08+-8.53020835674678e-05i,-3.0696241397688e-09+-2.43452349462065e-05i,-5.1653320437907e-07+0.000212324769176232i,-5.21564459138356e-08+0.000109823492344342i,1.31227510415082e-08+8.00517269647853e-05i,4.3114389125468e-08+-2.29314457923515e-06i,1.11334509314761e-08+-8.83379902266944e-05i,-3.22191836075736e-07+-0.000194137635850027i,-9.73285766009626e-08+0.00015290698633949i,7.92334393013804e-07+-0.000576570332455884i,1.97289566341584e-07+-9.60188950973661e-05i,-8.36619668386678e-09+-1.67757288989615e-05i,-5.46162803889295e-08+-7.30283366633661e-06i,-2.90854142882827e-08+4.63408929116434e-05i,-3.23299077003493e-08+1.46762528856213e-06i,-7.1741861195178e-09+1.21647181280041e-05i,-7.85894507204377e-07+-1.09247195665618e-05i,-1.41348952840191e-07+-0.000105811660781011i,2.40221678559617e-07+-1.64672093594197e-05i,-7.59691730669166e-06+-0.00029180204534819i,3.35138965794593e-06+-0.000325930482025606i,3.28983468911476e-07+1.88236491694499e-05i,2.34431184180847e-06+-0.000151938203980646i,6.66851168180856e-07+-7.84744588189565e-05i,2.53982296487178e-08+-2.44791357712531e-05i,3.59389487068895e-07+-4.02888106407775e-05i,1.28591106159672e-05+-0.000228696992270983i,1.06734852108128e-06+-7.09704491055256e-05i,2.74960074003544e-07+1.59673521882893e-05i,-2.1826944858841e-07+-5.57870232700905e-05i,-7.94877409139338e-07+0.000146951076820806i,7.65427583672522e-06+-0.000328615319767341i,3.28636242223536e-08+-2.30602847264626e-05i,-7.8761555427712e-08+-1.1982579377671e-05i,-5.78157102114484e-06+-9.15212188900507e-05i,-3.11803773516526e-08+5.29910829632522e-06i,2.19069475807315e-07+2.14324593384314e-05i,-7.41161759407352e-08+-1.71916574102283e-05i,-1.23537174457365e-07+-2.35174763982062e-05i,-3.09140280727735e-06+-0.000120859311046341i
159.478424140086,-49.1787540729264,0.721203344756779,3.46424532916917e-08+0.000176689072492017i,4.96221824485061e-08+0.000168407846909823i,1.7698415590132e-08+0.000145406229446658i,-3.79326489076299e-08+-0.000232639520344111i,-2.62083123489904e-08+2.71401170306291e-05i,-3.8829935215808e-08+-0.000373248241174243i,8.30137966319537e-09+-7.17907524371418e-05i,-3.56484960932198e-09+-4.6606943491726e-06i,-2.74976156098964e-07+0.000111280273595664i,-6.2847663553395e-08+7.48473650199551e-05i,6.10028064766672e-09+2.53609241277297e-05i,3.13251339626e-08+-1.64913859414309e-05i,3.0107943328027e-09+9.32397335366083e-07i,-1.26000602714723e-07+-8.11389202451873e-05i,-2.55415844390651e-08+5.33610670929121e-05i,-2.13408517687686e-07+0.000224094951576226i,3.44285927961978e-07+-8.34177113363673e-05i,2.05849099840077e-09+1.45273463963472e-05i,3.15648023900263e-07+-6.85519997080125e-06i,8.36804847265435e-08+3.61778832684928e-05i,2.88022413433346e-07+-6.14955335000313e-05i,-8.4076362386679e-08+1.63195357741109e-05i,3.92823292704846e-08+-6.55936056033119e-08i,-5.65994167025078e-08+-7.38381704192344e-05i,6.26596697037729e-07+-7.42775383262108e-05i,-6.73436665475671e-06+-0.000280861773642202i,2.64513973071182e-06+-0.000293257834335274i,2.84503857045427e-08+-1.50909384283851e-05i,3.00657140397014e-07+-2.51000799589819e-05i,8.8129244251611e-08+-1.52774404095171e-05i,-2.71168503959782e-08+-1.44418110140298e-05i,1.67172375481995e-07+1.26807410733941e-06i,9.72203946104642e-06+-0.000109640596401654i,-9.43618274362282e-08+1.64712160833977e-05i,5.00739126452781e-08+1.06872719780557e-05i,3.77694039552811e-07+8.15082652272856e-05i,-1.95166260199467e-07+2.19592235637157e-05i,-9.64003410062825e-07+3.37454155543312e-05i,-5.5979436039421e-08+-1.89013247891421e-06i,3.67450184215179e-08+5.50894982449399e-06i,9.68513692417281e-06+0.000138028318388905i,-8.50718008485783e-08+-2.13196397020784e-05i,-5.47998581913908e-07+-5.52814267442098e-05i,-1.77895072790349e-07+5.6605681065207e-06i,-1.46689600146826e-07+-7.24264773606892e-07i,-1.24497278279319e-06+-4.26725862648047e-05i
159.478424140086,-35.1316561509412,1.39596974052804,2.57675781419441e-08+0.0001238337613793i,7.55556328921239e-08+0.000252920667181833i,4.36530000941193e-08+0.000235921396246913i,-3.02744696802597e-08+-0.000175270834774986i,-2.11610329593674e-08+3.1486554319143e-05i,-3.37334458382812e-08+-0.000338263306273317i,5.44506444033737e-09+-6.26831688224133e-05i,-2.83124858898651e-09+8.11465303064206e-06i,-2.02791428054545e-08+3.21911017522418e-05i,1.01358398388304e-08+-5.02844887187791e-06i,2.43659414381114e-09+-2.5473602466881e-05i,8.54367536524745e-09+-2.04414568691723e-05i,1.66551954421179e-09+4.07135687695597e-05i,-3.78252872838502e-09+-1.59413719525723e-05i,1.89688809530531e-08+-1.8257754512792e-05i,-8.91745987067424e-07+0.000734040650216717i,2.15786088968979e-07+-3.25341282141029e-06i,-3.8733161854422e-09+3.67477960933323e-05i,3.55431388123794e-07+5.25709507316208e-06i,1.10584956418958e-07+1.71896400496303e-05i,2.50034361168692e-07+-5.02849580884722e-05i,-4.28103791027336e-08+1.27511205617226e-05i,-1.64485254561388e-07+4.7047812655786e-06i,1.65481017790037e-07+5.14784125776651e-05i,5.03829910399126e-07+-7.26265257429306e-05i,9.39299936792507e-07+2.52199485902304e-05i,-3.62202736431155e-07+2.52341402276992e-05i,-8.37470920310748e-08+-2.18014553599317e-05i,-6.87545759943537e-07+3.82365190640996e-05i,-1.76630548579253e-07+1.68194112844272e-05i,-1.52078606099722e-08+2.30430486700307e-07i,1.81584434010089e-07+2.18936522822023e-05i,1.22371433363597e-05+-9.20875420515859e-05i,-8.93138938334434e-07+6.89695451799235e-05i,-6.21847344515975e-08+-2.99852247432499e-06i,1.40711935283611e-07+2.61317565749059e-05i,2.38251130464145e-07+-6.20273746360974e-05i,-1.01444548335433e-05+0.000415300252895149i,-1.45755708807782e-07+3.6001408561473e-05i,-6.55524992872164e-10+1.66333677515e-05i,2.12230361468212e-06+5.10025750230425e-05i,-5.42212128994387e-08+-3.40589278741412e-06i,-8.60149502898876e-08+-3.89070687145361e-06i,-1.71347476613305e-07+1.97725083987609e-05i,-8.82775712260283e-08+1.8163095429499e-05i,8.84324204333871e-07+5.05470735210386e-05i
159.478424140086,-21.0845582289561,1.97821471036095,1.58188163803723e-08+6.61230462765515e-05i,9.35423556025709e-08+0.000308982475188994i,6.31461958128327e-08+0.000289547215196224i,-1.77995591495285e-08+-9.28072098994313e-05i,-2.00190392202498e-08+3.09462408795905e-05i,-2.24624788961758e-08+-0.000230723556331158i,7.52510014431395e-09+-5.4903713521618e-05i,-9.03275494596761e-10+1.37400623590056e-05i,1.95362749930501e-07+-1.83648895223983e-05i,1.17839764080021e-07+-9.58021699870615e-05i,1.16925362207267e-09+-6.03411878115951e-05i,-1.55057470217563e-08+-1.49551043121586e-05i,5.42626042456895e-09+3.5950684457151e-05i,3.692373149026e-08+2.41376719873188e-06i,3.20070856522507e-08+-4.41336790707454e-05i,-9.30914251187697e-07+0.000731689290485065i,-3.36837330556852e-08+7.57397789970545e-05i,-1.33940883440298e-08+3.5981286036211e-05i,1.90544850978367e-07+1.37911882264899e-05i,6.54516610187201e-08+3.19217515978173e-07i,-1.97332093711101e-08+3.9117112404047e-06i,6.7846295616233e-08+-6.54547273554843e-07i,-1.0767087680811e-06+-6.14019702183507e-06i,2.53321978249607e-07+0.00011205504723716i,-1.04608695255065e-07+-5.29436789899582e-06i,5.78610354476877e-06+0.000234511867068199i,-2.14899208662133e-06+0.000241386711277576i,1.37915165697878e-08+-1.38072461758685e-05i,-4.91358194264963e-07+3.32075159655522e-05i,-9.37801915211202e-08+1.58079183176618e-05i,3.93305277517171e-08+1.0210593565433e-05i,5.9280346111987e-07+3.94304223201599e-05i,2.33070607322087e-05+-0.000193973193364043i,-5.40649986124462e-07+2.85893770904427e-05i,1.00182856056487e-07+-6.78567350121767e-06i,-2.73864077476145e-07+-7.66473783129387e-05i,-1.96435617443932e-07+2.13354002252856e-05i,-5.84805235427713e-06+0.000231173167264044i,-1.24785750838622e-07+2.51044548579283e-05i,-9.75616838955581e-08+6.54842416822791e-06i,-1.05146130084613e-05+-0.000128177067533707i,-4.25533169243359e-08+9.12479984897569e-06i,4.47066926714219e-07+4.36894563534208e-05i,-1.73942923030432e-07+1.98883063196613e-05i,-6.32236948036938e-08+1.52314132380417e-05i,3.53540656135745e-07+2.71561289917433e-05i
159.478424140086,-7.03746030697089,2.29663469254665,5.06612411336673e-09+5.09313339825834e-06i,1.02876890631129e-07+0.000334218867038249i,7.43695462026647e-08+0.000301109924363593i,-1.71128275357622e-09+6.74861707521428e-06i,-2.02056230445374e-08+2.53153334241996e-05i,-6.32922643888455e-09+-7.07804872068258e-05i,1.02070838691148e-08+-4.42645014150936e-05i,1.88389263917932e-09+1.34569834624507e-05i,3.24239837001388e-07+-4.17925519828902e-05i,1.94394662637258e-07+-0.000156701259879296i,3.68009522325065e-10+-7.05359789058695e-05i,-3.07749829321757e-08+-3.86647745668006e-06i,1.10416394693927e-08+6.7706275043472e-06i,2.62106682594582e-08+-4.60892203996976e-06i,2.47105781641337e-08+-2.96777279123956e-05i,-3.83748947592363e-07+0.000282613458104382i,-2.18790195103928e-07+9.8734512776547e-05i,-1.4500450567768e-08+1.4532144954984e-05i,3.79565945458146e-08+9.04951916121112e-06i,8.46947424133497e-09+-7.26502074017926e-06i,-2.57838418318645e-07+4.69251928528713e-05i,1.58588229008479e-07+-1.73803222238024e-05i,-1.89605808778076e-06+-2.64753611256332e-05i,1.26393434267876e-07+4.88751669610374e-05i,-6.90102266711688e-07+6.74191743968819e-05i,3.31513363881547e-06+0.000147626430763217i,-1.16893219857809e-06+0.000156094924298863i,1.50000041853868e-07+-1.2991868897974e-05i,-2.10973064760172e-08+1.09595876420653e-05i,6.15038998515006e-08+5.95228728558507e-06i,7.25370424797705e-08+9.2067156903461e-06i,1.04879415513353e-06+5.36982937812255e-05i,3.52646449523582e-05+-0.000320000808595926i,1.74824661178188e-07+-2.92649971623652e-05i,3.28729839665728e-07+4.75974663927098e-06i,-2.24500027053801e-07+-7.10973526488887e-05i,-9.00010234269145e-07+0.000154334505917096i,3.97806477805327e-06+-0.000180024870088908i,-4.70600942937614e-08+-1.15288522539055e-05i,-8.26933772307794e-08+-2.60090308301701e-06i,-7.45661377554413e-06+-9.62730070508224e-05i,-6.79055694188119e-08+-5.69672086555138e-06i,1.98004278614658e-07+1.31484458763062e-05i,-2.60564058551815e-07+1.82512757776007e-05i,-1.21491971410343e-07+5.86014162566627e-06i,-1.3198440902609e-06+-4.63863291396511e-05i
159.478424140086,7.00963761501428,2.30894156671889,-6.00679287150868e-09+-5.65372981809973e-05i,1.02764145881067e-07+0.000326242254634777i,7.53105060471511e-08+0.000267442062639034i,1.54572684328879e-08+0.000107111795714404i,-1.99935977855416e-08+1.51396872664539e-05i,1.17625560479269e-08+0.000107062597655208i,1.02085360255908e-08+-2.9547949947424e-05i,4.98727781456472e-09+7.90519583066574e-06i,3.21724255032575e-07+-3.6475040386042e-05i,1.90546265128895e-07+-0.000155977034004059i,-9.94993807720139e-10+-5.07454122465337e-05i,-2.97040664831878e-08+8.04976535350063e-06i,1.5528756986618e-08+-2.68103681166944e-05i,-1.18982394494626e-09+-1.52063148851233e-05i,1.05948741925528e-08+7.46900530433203e-06i,4.2283617605669e-07+-0.000343946314192538i,-2.12927969401302e-07+4.71470834438057e-05i,-4.20346223691142e-09+-1.35387168060845e-05i,4.23179843891601e-08+-7.59016328421467e-06i,-3.00013028203669e-09+-4.48157763941023e-06i,-2.56605977955563e-07+3.98139549031044e-05i,1.56283580288007e-07+-2.5050991407808e-05i,-1.86737633854086e-06+-3.87312364295161e-05i,-8.18214492139008e-08+-7.15486266157476e-05i,-6.9241441247132e-07+7.31980383917016e-05i,-3.17336640620427e-06+-0.0001172720741657i,1.27665768229713e-06+-0.000114011846527538i,1.52377822983443e-07+-2.44275510224911e-05i,2.37460005780145e-09+8.56260679114029e-06i,6.74380837922034e-08+4.0159711258791e-06i,4.81684430875142e-08+-1.71318407913117e-06i,1.00352434508314e-06+4.17625119509058e-05i,3.5098052831235e-05+-0.000341754322478706i,1.69900307237506e-07+-1.3565924167604e-05i,3.19434610021617e-07+1.82839193997557e-05i,1.69813784173202e-07+2.6581709181151e-05i,-8.65589353715575e-07+0.000148229720726277i,3.77692519024152e-06+-0.00016861181300396i,-3.07735664430578e-08+-1.11473233358001e-05i,4.28989673745049e-08+8.20842959283346e-06i,6.92474567081387e-06+0.000107298573148194i,-7.58231007842257e-08+-2.13532122929787e-05i,-4.27076836001801e-07+-3.86515627349391e-05i,-3.10326303957398e-07+2.07825873819922e-05i,-1.70184091960898e-07+8.33191878800107e-06i,-1.33723578481666e-06+-4.46759332585137e-05i
159.478424140086,21.0567355369995,1.99269412972197,-1.67831920392003e-08+-0.000115430010255358i,9.33808192689416e-08+0.000286357185856133i,6.59807417380946e-08+0.000195537667900977i,3.04758296056992e-08+0.000188725106966477i,-1.94475679337341e-08+2.60653605167614e-06i,2.75954624528422e-08+0.000259255326443343i,7.61868555988916e-09+-1.4961605477795e-05i,7.53182695476254e-09+-1.28139481290555e-06i,1.92883256755339e-07+-5.2986866011657e-06i,1.10261638124966e-07+-9.56082872478017e-05i,-2.31981247751232e-09+-1.00064492507498e-05i,-1.313666671116e-08+1.5386636856356e-05i,1.65902570481637e-08+-4.52792405505427e-05i,-8.71878177288189e-09+-9.18127840425866e-06i,3.31303895092676e-09+3.65163215495668e-05i,9.65071529493762e-07+-0.000744418831161098i,-2.41695781819706e-08+-4.42136951685975e-05i,1.00151253792345e-08+-2.88125004713672e-05i,1.95124160128663e-07+-2.39076965901651e-05i,4.42365037074754e-08+1.10663382968284e-06i,-2.23458746557836e-08+-1.09204062961618e-05i,6.56109232775584e-08+-1.7521238378688e-05i,-1.02470277420026e-06+-3.1249599986957e-05i,-1.47638102426274e-07+-0.000117563715677737i,-1.25697646772862e-07+6.64460051177902e-06i,-5.71967255722213e-06+-0.000235787668564605i,2.196422603403e-06+-0.000237962385918322i,2.00291390960954e-08+-3.51797052985944e-05i,-4.48600607655356e-07+2.77127395472922e-05i,-8.03145263704386e-08+1.11596719154784e-05i,2.89557957319394e-09+-1.01261378229992e-05i,5.18227145760883e-07+8.80848952119844e-06i,2.35959286520997e-05+-0.000254291525906351i,-5.37477334401981e-07+5.71478810725537e-05i,8.89587182951708e-08+1.65839426803283e-05i,2.66295607421844e-07+6.26544385270531e-05i,-1.53582347124596e-07+1.59064494646908e-05i,-5.87974269643628e-06+0.000234555970377688i,-8.79346330089787e-08+2.79134538512176e-05i,9.46165273574236e-08+2.24077108321899e-05i,9.78177420436341e-06+0.000158110224885214i,-4.82037977401929e-08+-1.24768946803358e-05i,-4.83404581101956e-07+-3.04277666066066e-05i,-2.17448942629409e-07+2.43666116350266e-05i,-1.04789554508182e-07+1.95669868985124e-05i,3.13904999340354e-07+2.87059054093363e-05i
159.478424140086,35.1038334589846,1.38893910806574,-2.6739819633181e-08+-0.000168779740462952i,7.508498387964e-08+0.000216526134871376i,4.76233178137549e-08+9.61295707234886e-05i,4.09146678144661e-08+0.000237390748516018i,-2.04502935948379e-08+-9.54547652822137e-06i,3.74231566873593e-08+0.000351423005141319i,5.76938775021295e-09+-8.30767233006498e-06i,8.49873189239546e-09+-1.1609818242166e-05i,-2.05993209617884e-08+4.8761581301215e-05i,4.00992905905153e-09+-4.51358202576754e-06i,-1.38068359024202e-09+3.27575178746383e-05i,1.11796046578281e-08+1.44342929241629e-05i,1.31653305832696e-08+-3.39007545292933e-05i,2.83713768498028e-08+2.74894513175153e-05i,1.06140338003562e-08+3.07701538277271e-05i,9.08722086669188e-07+-0.000676069101921992i,2.20381623965666e-07+-0.000116294202191963i,1.75764403993811e-08+-2.30383695766608e-05i,3.5166557446393e-07+-2.7528924290158e-05i,1.10691191535595e-07+-2.84188516258507e-07i,2.43271067347342e-07+-6.22878845817658e-05i,-4.07916137342055e-08+-3.83269547547363e-07i,-1.19672964896785e-07+-9.8137404839394e-06i,-5.93956677033567e-10+-3.63831009094509e-05i,4.77827135291157e-07+-6.90829247767416e-05i,-9.49273363206382e-07+-5.47954868450906e-05i,3.55902671530074e-07+-5.3490978594454e-05i,-8.04238145394451e-08+-2.84369140505473e-05i,-6.63059112121594e-07+3.34444207951098e-05i,-1.62362563633853e-07+1.21408160840943e-05i,-4.06102837106956e-09+-7.47300414637987e-06i,1.53456555050368e-07+-1.35621945446832e-05i,1.29510490387066e-05+-0.000158301060710603i,-8.71202301709866e-07+7.92435289329242e-05i,-6.18189557062946e-08+1.1745586094713e-06i,-1.1994257727552e-07+-2.14043804185119e-05i,2.33167523888048e-07+-5.52878232581828e-05i,-9.49241885614214e-06+0.00037970175521102i,-1.11463806285257e-07+4.26758310753744e-05i,1.42679953379804e-09+1.4169434132528e-05i,-2.44883152485649e-06+-1.75619889975013e-05i,-3.71990832222108e-08+1.58452784455155e-06i,-8.27324570873237e-08+4.46754680246485e-06i,-7.80568176335519e-08+2.12811530584269e-05i,2.7471684196695e-09+1.98496346184913e-05i,9.15587845927212e-07+5.00765589253326e-05i
