x,y,z,f_67_47,f_108_08,f_192_72,f_200_98,f_253_22,f_314_66,f_328_13,f_376_86,f_481_89,f_499_95,f_510_28,f_558_27,f_598_74,f_660_56,f_679_79,f_749_49,f_782_02,f_817_57,f_855_5,f_927_98,f_929_56,f_1004_4,f_Freq_1006,f_Freq_1094,f_1129_9,f_1208_2,f_1232_8,f_1248_5,f_1257_2,f_Freq_1353,f_1374_6,f_1397_2,f_Freq_1482,f_1536_2,f_1539_9,f_1569_8,f_1655_4,f_1666_1,f_1725_6,f_1737_4,f_Freq_1763,f_1854_2,f_1867_6,f_1923_1,f_1976_1
-161.145149827065,-21.4045763960426,0.0168732538318923,3.47072754093954e-12+-1.55050298212845e-07i,-1.52558592882978e-09+-5.05092614019554e-06i,1.92052501154098e-11+-9.886396546547e-07i,4.13491558118152e-10+5.58502300217489e-07i,-4.73671613749549e-09+3.02705416288368e-06i,5.3741924985019e-10+-1.38471211366504e-06i,-5.20333516840975e-09+5.00342486402052e-06i,1.3142217133654e-10+5.94272467085539e-07i,3.60389845200605e-09+-1.59799322553526e-06i,-6.33831631640893e-09+1.20244115430447e-06i,-7.66078130512677e-10+4.78966477002367e-07i,5.96492414939499e-10+-1.86734510467457e-06i,-5.36999317833422e-11+-4.64743167393022e-08i,5.23447926960873e-09+5.67192169722399e-07i,1.6885399960385e-09+-3.91246674180958e-07i,8.61278379708877e-10+4.03168008445305e-07i,-3.80002632461078e-10+-2.69982702515379e-06i,1.25554024276041e-08+-1.20972105884712e-06i,-4.05132110567375e-10+-3.46227119059016e-07i,3.67212823274247e-09+-1.31359999156258e-07i,3.1695402401116e-09+-1.42412908577424e-07i,8.89374628963251e-08+1.85347624893343e-06i,1.83018761836623e-05+-3.00364886559608e-05i,-4.28466511937678e-10+-3.23218431645684e-07i,-4.56153392565875e-10+-4.47480113430893e-07i,-1.54374715781712e-07+5.23721904009396e-06i,-1.32978221949465e-09+7.47717632184682e-07i,4.32922317957783e-09+6.78666743455251e-07i,1.35786495205997e-09+3.27832929742977e-07i,-1.44707089899961e-10+8.83076369869863e-07i,1.92116183572372e-08+1.22387667992774e-06i,5.41599411204594e-11+3.93394941994387e-08i,3.14684982440878e-09+5.86346403945213e-07i,1.32042983820059e-07+1.8250126043392e-06i,4.52843390649011e-09+-7.04752841433474e-08i,-7.56562647694373e-09+1.12504051219323e-06i,-1.12741822218976e-09+1.53823259540429e-07i,-5.55012393275118e-09+3.30194562636569e-07i,-5.49872536895105e-09+-7.13182656715118e-08i,-1.54880767702464e-08+-3.85894053142536e-07i,1.80806613953941e-09+1.31894755137532e-06i,7.98364008635917e-10+2.51182351852483e-07i,1.38858847181555e-10+2.50025922306084e-07i,3.93465261983076e-09+-1.53762866400672e-07i,6.00011220929509e-09+4.32741987282144e-07i
-161.145149827065,-7.13469968796906,-0.0205985809553511,3.70460026259913e-12+-1.47053093588257e-07i,-1.63611079248392e-09+-5.40264386437876e-06i,1.87308067649395e-11+-1.05470827978134e-06i,4.47482219073779e-10+6.67019548317338e-07i,-4.29143265876517e-09+2.77890287791766e-06i,7.18809618002947e-10+-2.00832437556296e-06i,-7.33274871892949e-09+6.80244788653515e-06i,2.35579113883791e-11+7.72336814007595e-07i,4.38492450616337e-09+-1.72273298969189e-06i,-2.91155212721613e-09+4.12451175427256e-07i,-1.11858553600597e-10+2.06955374625031e-07i,7.8783257814307e-10+-1.89451174366622e-06i,1.23488357985015e-10+-5.23347781285248e-08i,1.20082026143432e-08+1.24076978574963e-06i,3.97813554451167e-09+-1.18315038419731e-06i,-5.42023985236362e-10+8.28706593679128e-08i,-3.50751118328355e-09+-3.68370164851592e-06i,-5.55044490579623e-08+3.3326666117377e-06i,6.41834376422844e-10+1.35125454578362e-07i,7.81410708342275e-09+2.07002436923612e-07i,6.98128265466939e-09+1.88740069189748e-07i,3.60009148675261e-07+9.38721820228764e-06i,8.84538838951974e-05+-0.000142771752876683i,-6.26617194846315e-10+-3.36136357849906e-07i,-8.12252990072071e-10+-3.73343959617338e-07i,-9.15466062011018e-08+3.22050547147536e-06i,-1.43885592420102e-09+5.19263514563767e-07i,6.66132891828134e-08+1.92916299475781e-06i,1.30820561464547e-08+-2.69916799210693e-07i,1.93453973810798e-09+8.82136061544175e-07i,4.85317418581972e-08+2.54151651716229e-06i,-1.11913836286339e-09+-6.82361509391499e-07i,-6.40782350293094e-09+-2.24956729193848e-06i,5.39586005991091e-08+1.4407609638317e-06i,1.344056322724e-09+4.36372326947833e-07i,-1.41300295047353e-08+2.54678782500891e-06i,1.16811272845335e-09+6.52976210752677e-07i,1.99766999421125e-10+7.04376752781735e-07i,9.21908226816033e-09+1.09823375497815e-06i,3.22814203060698e-08+1.89294454754892e-06i,2.64108289378665e-09+-1.50488857576709e-07i,2.94256323230961e-10+4.30800607055451e-07i,1.14976814773089e-09+5.6239252632385e-07i,4.00307935629946e-08+-2.42533455144686e-06i,6.97574005088844e-09+5.4144941274058e-08i
-161.145149827065,7.13517702010446,-0.0290025074095503,3.6630338725154e-12+-1.4713831097579e-07i,-1.63764687163881e-09+-5.40764221917093e-06i,1.79931008730425e-11+-1.06234182241889e-06i,4.48821628153174e-10+6.69759631514425e-07i,-4.29150381256606e-09+2.77897438679112e-06i,7.21546266081493e-10+-2.01767071144986e-06i,-7.3753234530453e-09+6.83840375092649e-06i,1.89325385751428e-11+7.779134998952e-07i,4.4063789257664e-09+-1.72793090239272e-06i,-2.81487040897324e-09+3.8901461276205e-07i,-1.34482741164316e-10+2.13321682587047e-07i,7.91830241118861e-10+-1.89156915937283e-06i,1.08408695714684e-10+-6.43882901006707e-08i,1.21517629777619e-08+1.25652669916817e-06i,4.01799209703185e-09+-1.19822426639741e-06i,-6.26665378630312e-10+6.56911214460307e-08i,-3.57325445012027e-09+-3.7018665489025e-06i,-5.66248877539988e-08+3.4092933661664e-06i,6.76016454310031e-10+1.40907075009749e-07i,7.90555942296395e-09+2.11180410681795e-07i,7.06732651567165e-09+1.93190975345897e-07i,3.65624982687131e-07+9.54042594509283e-06i,8.98819965932262e-05+-0.000145069503893784i,-5.00664700405828e-10+-3.22010204072811e-07i,-1.53733606732593e-09+-3.47179215583763e-07i,-8.82762547679763e-08+3.09032864409452e-06i,-1.37387591454599e-09+5.48489284706169e-07i,6.47525343567528e-08+1.87689385674493e-06i,1.53842718826863e-08+-2.65439350559651e-07i,1.99522122233539e-09+8.83680609609794e-07i,4.9266756731957e-08+2.57775291998444e-06i,-1.11004901361885e-09+-6.8358053364707e-07i,-6.65939716423614e-09+-2.31626641162052e-06i,-7.22448248227903e-08+2.35621174793271e-07i,-6.16720125107378e-09+7.21722593943236e-07i,-1.41910087723707e-08+2.57818048293026e-06i,1.23537468047627e-09+6.71692710198852e-07i,2.39673199386484e-09+6.27373814974164e-07i,9.37959647005254e-09+1.10938647942173e-06i,3.00204612051927e-08+1.82317051012917e-06i,2.65316107251186e-09+-1.69413068306723e-07i,2.68357096824905e-10+4.52982194871461e-07i,1.49372389455687e-09+6.07284043191603e-07i,3.98345464861503e-08+-2.3927930644581e-06i,7.40827365528354e-09+7.28961774573296e-08i
-161.145149827065,21.405053728178,0.0124426335576524,3.33476029605851e-12+-1.55540846266563e-07i,-1.52485664616444e-09+-5.04862787481147e-06i,1.7035124786408e-11+-1.00617505284228e-06i,4.1509467933835e-10+5.60515219720192e-07i,-4.746621152385e-09+3.03287420089319e-06i,5.34352657660892e-10+-1.3740910080624e-06i,-5.19201773004853e-09+4.99375098106396e-06i,1.25661597639246e-10+5.97869471884905e-07i,3.6052249220577e-09+-1.59858687919017e-06i,-6.2332901028983e-09+1.17761368074277e-06i,-8.46906408799636e-10+5.05856463553071e-07i,5.94257582896735e-10+-1.8495168714407e-06i,-9.7592832728128e-11+-7.72454494809096e-08i,5.25406856659735e-09+5.73811486335775e-07i,1.6753738787925e-09+-3.87599200823679e-07i,7.48438288492515e-10+3.78914447927397e-07i,-3.71435685420281e-10+-2.68034398581043e-06i,1.32358890773995e-08+-1.25073635351118e-06i,-3.87441750033803e-10+-3.537920386925e-07i,3.67147387827303e-09+-1.38644154733532e-07i,3.17497638609769e-09+-1.48605880005971e-07i,8.65430438563385e-08+1.78213706523179e-06i,1.76326738496188e-05+-2.89656041771439e-05i,-2.26976696046125e-10+-3.0390081108559e-07i,-2.01814208228711e-09+-3.85817840388466e-07i,-1.48350282642561e-07+4.98039300003913e-06i,-1.17778688162453e-09+8.26718557090331e-07i,-2.45249734863432e-09+5.1579723690404e-07i,4.43497864707493e-09+3.67491886018162e-07i,-1.36824134008281e-10+8.87241476633661e-07i,1.92715008442478e-08+1.23435920235902e-06i,1.01890643868234e-10+6.3215527592445e-08i,3.11902044564197e-09+6.01497555270052e-07i,-1.54578092975399e-07+-9.48649586613137e-07i,-1.24905414738655e-08+5.46027720863369e-07i,-7.30942595492747e-09+1.10774575189e-06i,-1.05515034592981e-09+1.75904146929868e-07i,3.07155984211015e-09+-3.10526079643644e-08i,-5.93742673806308e-09+-1.12020299482193e-07i,-2.18190262539584e-08+-6.22694105657588e-07i,1.77674276133111e-09+1.34574032660682e-06i,8.56670472910731e-10+2.80266724028267e-07i,2.11432499887531e-09+3.32291251262875e-07i,2.08391765010366e-09+-1.34368964791374e-08i,6.38945404161356e-09+4.70402327099888e-07i
-161.145149827065,35.6749304362515,0.0143698845648977,2.77062049642741e-12+-1.72745111320378e-07i,-1.31317388741916e-09+-4.37835756272011e-06i,1.6384296351967e-11+-9.07886790501544e-07i,3.54803983478308e-10+3.48334721472688e-07i,-5.7768135868009e-09+3.60050826173542e-06i,2.08679542181961e-10+-2.61324917694674e-07i,-1.50398415584347e-09+1.86732550434362e-06i,2.927429046646e-10+3.07009892818775e-07i,2.39250371202575e-09+-1.3968326140419e-06i,-1.12578258764546e-08+2.33464816364981e-06i,-1.85643176261999e-09+9.16847809310447e-07i,3.06746649516796e-10+-1.78201930230113e-06i,-3.79369144020605e-10+-8.7391667519747e-08i,-4.09124606716837e-09+-3.54380543170633e-07i,-1.45679721455522e-09+6.86748552121659e-07i,2.4979374867891e-09+7.59098629253197e-07i,3.52993124004051e-09+-1.31122918766773e-06i,9.32949570701711e-08+-6.58778191224631e-06i,-1.49534615973379e-09+-8.79468867453247e-07i,-2.53790271519852e-09+-5.22081770457967e-07i,-2.43589135372697e-09+-5.17780572816317e-07i,-1.8000905806197e-07+-5.54784664077468e-06i,-5.04700926363825e-05+8.05541853877253e-05i,-4.0398080095443e-10+-2.98359430214065e-07i,-2.0470509232306e-09+-4.13422485846508e-07i,-1.79596495783668e-07+5.93585976501659e-06i,-1.09695913042837e-09+9.12648748963819e-07i,-4.83112661040895e-08+-4.99488797676283e-07i,-6.54500882500205e-09+7.38395757898992e-07i,-3.67925594723383e-09+6.24306813968243e-07i,-3.20087927015714e-08+-1.39311119924996e-06i,2.10012162683492e-09+9.18624005751302e-07i,9.44857328470325e-09+2.3795139602177e-06i,-1.63533555383715e-07+-7.61352346671614e-07i,-1.24316701874113e-08+8.75822117810612e-07i,3.63560894746834e-09+-5.42715177753948e-07i,-2.00927853277319e-09+-7.84952321677516e-08i,4.47024676992956e-09+-3.92852679277622e-07i,-1.19401341569054e-08+-5.88350851347681e-07i,-3.87275442517516e-08+-1.45368060422554e-06i,1.06480278417957e-09+1.79727231996296e-06i,1.02767297830215e-09+3.95970932715357e-07i,3.06337208660394e-09+4.87997249411146e-07i,3.00286273436736e-08+-1.3375020764096e-06i,7.43853790060814e-09+-5.0072444509811e-08i
-161.145149827065,49.9448071443251,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-161.145149827065,64.2146838523986,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-161.145149827065,78.4845605604721,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-161.145149827065,92.7544372685456,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-161.145149827065,107.024313976619,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-155.490764528529,-107.023836644484,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-155.490764528529,-92.7539599364102,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-155.490764528529,-78.4840832283367,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-155.490764528529,-64.2142065202632,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-155.490764528529,-49.9443298121896,0.0525707033672971,1.94900141722273e-12+-2.02886328703016e-07i,-9.21930272987754e-10+-3.13511009763578e-06i,1.8841003477854e-11+-6.78220046028199e-07i,2.38094399520954e-10+-1.0663768747272e-08i,-6.69369292341338e-09+4.09651754349502e-06i,-1.77743551966847e-10+1.04517302957851e-06i,2.87337833476309e-09+-1.86744442317602e-06i,4.65751979024048e-10+-3.90826754046163e-08i,8.5366772879475e-10+-9.43691637699282e-07i,-1.32065800285873e-08+2.88467310131156e-06i,-2.14547034865514e-09+1.06411649667339e-06i,8.14644005770064e-12+-1.36689596679505e-06i,-3.26306646642767e-10+-5.21532668202793e-08i,-9.97010549494614e-09+-9.9460744834438e-07i,-3.13128908453685e-09+1.28287743923689e-06i,3.27617649914318e-09+7.55483831309592e-07i,5.03888662870345e-09+-5.56527040135143e-09i,1.0375262347844e-07+-7.24885245493008e-06i,-1.02946207396373e-09+-8.17561144573173e-07i,-6.68898375348198e-09+-5.20247847264577e-07i,-5.96815090935977e-09+-5.01940145773908e-07i,-1.57426263659654e-07+-4.66583956752137e-06i,-4.23226929917374e-05+6.77148245711549e-05i,-1.50563267803288e-10+-1.46623915064538e-07i,-1.15127549635551e-09+-2.66020109156724e-07i,-8.74684494703313e-08+2.94468623202796e-06i,-4.32515290315771e-10+3.03217799422725e-07i,-1.98582853315984e-08+-2.87215885444648e-07i,-6.20459705318609e-10+2.17468760535342e-07i,-4.19514161455758e-09+-7.37333726091667e-08i,-6.35094041795378e-08+-3.41348877533069e-06i,3.27945200089911e-09+1.0117711611708e-06i,3.06991938558716e-09+4.14783350698511e-07i,9.92717872308211e-08+2.55114740313569e-06i,6.97804316664012e-09+1.20618008095912e-06i,1.19223679312351e-08+-1.24170677872372e-06i,-4.47177279078875e-10+1.22293892179173e-07i,-2.95204461885749e-09+2.52951874558642e-07i,-3.25006023469532e-10+2.38692222999226e-07i,-2.62612036403404e-09+1.98058995411107e-07i,6.8870395798723e-10+1.85142893339959e-07i,3.13640601128762e-10+6.31786953492388e-07i,6.02302009625309e-10+8.27617329871788e-07i,8.32257241703707e-08+-4.64670748523178e-06i,3.16381865374737e-09+-9.48880539875457e-07i
-155.490764528529,-35.6744531041161,0.0817451230474045,2.63190710477621e-12+-1.75549988487127e-07i,-1.21940851755575e-09+-4.06940382087634e-06i,1.77339187500586e-11+-7.94101766964552e-07i,3.14039288648069e-10+2.96171412362663e-07i,-4.89566317197379e-09+3.11668147762252e-06i,2.0997012539114e-10+-2.6704370687517e-07i,-1.24958381352472e-09+1.64869057792561e-06i,3.16206623614617e-10+2.45449814865672e-07i,1.82157019849276e-09+-1.10471087776153e-06i,-9.36178170588871e-09+2.01058793824979e-06i,-1.33791992285304e-09+7.51281237215261e-07i,2.12428931491623e-10+-1.41474608280876e-06i,-1.12007977800223e-10+-3.82455486048941e-08i,-4.46066579614055e-09+-4.36659511078484e-07i,-1.35038430975353e-09+7.0123774910225e-07i,2.6699085940504e-09+6.53592954674604e-07i,3.57532544793088e-09+-7.70293771097028e-07i,8.26691367432192e-08+-5.85237973904859e-06i,-1.08309793456401e-09+-7.50053954816084e-07i,-1.83162305867828e-09+-4.36152993286083e-07i,-1.74968565138641e-09+-4.33849119216173e-07i,-1.89996323551275e-07+-5.74660144327892e-06i,-5.27451243870646e-05+8.42893116768935e-05i,3.25555390626897e-10+-1.79947406732246e-07i,-6.69315638080558e-11+-3.33143498890853e-07i,-1.38870217486606e-07+4.65259324458258e-06i,-3.50693342680871e-10+6.07957262820134e-07i,-4.6950503561735e-08+-6.17199864080352e-07i,-6.08951623089524e-09+6.26748903391816e-07i,-1.44229538886758e-09+3.88656163559239e-07i,-2.53197249333367e-08+-1.14821291945223e-06i,1.85815150929546e-09+7.52189212383358e-07i,8.56678211350556e-09+2.21921583256939e-06i,8.97790140800139e-08+1.21653410663004e-06i,3.45910521375854e-09+-1.14045278619984e-08i,2.95140937586414e-09+-6.12003932478485e-07i,-2.07089486116997e-09+-1.91136350603527e-07i,-7.33838608251841e-09+2.41898637558347e-08i,-1.05102154072735e-08+-5.99606071330677e-07i,-3.32783958525101e-08+-1.33775727897223e-06i,7.40149056614596e-10+1.35171446365879e-06i,8.21481197463529e-10+1.64564248959002e-07i,-2.58508491987124e-10+1.49672258206613e-07i,2.51602040852051e-09+-2.26112929343273e-07i,3.46723680906666e-09+4.91412300264623e-08i
-155.490764528529,-21.4045763960426,0.129235996946154,3.11685824512837e-12+-1.58401838122658e-07i,-1.43105194576273e-09+-4.73920630120381e-06i,1.71976207554824e-11+-8.97670015537901e-07i,3.72958057568594e-10+5.0367798440311e-07i,-3.8746847966291e-09+2.55357764989075e-06i,5.23046898792985e-10+-1.33863610926914e-06i,-4.79835649881494e-09+4.65480991621672e-06i,1.53420740580591e-10+5.22836524203024e-07i,2.92779231428763e-09+-1.2662684640611e-06i,-4.26733614249968e-09+8.49249673275294e-07i,-3.17171144833825e-10+3.38494278852077e-07i,4.74460904313951e-10+-1.4272548890891e-06i,1.75258491154108e-10+-3.28192087156795e-08i,4.41822493764666e-09+4.44634299189173e-07i,1.63972791362507e-09+-3.16135849499144e-07i,1.08256919015198e-09+2.82600074200186e-07i,-6.35993263698541e-11+-1.94532143988554e-06i,5.98898377419591e-09+-7.3847219494374e-07i,-5.66266773497271e-12+-2.31538700707705e-07i,3.53607540536404e-09+-7.69612729887451e-08i,3.12667436167459e-09+-8.64307414366726e-08i,5.14923290710277e-08+9.22193832151264e-07i,9.15141539006294e-06+-1.52218267684357e-05i,2.68535039397378e-10+-2.05359153730912e-07i,4.57157758678781e-10+-2.86290361698266e-07i,-9.92452060779951e-08+3.40486964666998e-06i,-3.21663201326889e-10+4.79698685530264e-07i,-5.23206807916392e-09+2.84962792360923e-07i,-2.81123256589175e-10+2.75228769233466e-07i,1.65355566737797e-09+5.5729891241038e-07i,1.65725554487621e-08+9.7634200620292e-07i,1.34647023068966e-10+3.96190310825704e-09i,3.10034984928829e-09+7.01916620560227e-07i,9.30259846906131e-08+1.00412737352924e-06i,3.74725795997641e-09+-2.6545963358315e-07i,-4.94643383062107e-09+5.73360269484744e-07i,-1.30495536718588e-09+-4.98242040503202e-10i,-4.0831454181043e-09+1.0479963035276e-07i,-5.83963232154604e-09+-2.41162942218252e-07i,-1.62044816220879e-08+-5.71493797471689e-07i,1.19254841071249e-09+9.30555593459297e-07i,8.31129166183553e-10+3.60776719561441e-08i,6.08787236686474e-10+-9.02701762732505e-09i,-2.15171342080564e-08+8.15153778945668e-07i,3.11115921395601e-10+4.04876140330044e-07i
