x,y,z,f_69_19,f_115,f_202_98,f_209_59,f_283_74,f_315_71,f_356_95,f_389_31,f_489_57,f_508_46,f_516_68,f_566_83,f_617_02,f_685_53,f_690_48,f_754_55,f_769_56,f_832_57,f_849_84,f_952_34,f_966_71,f_999_72,f_1062_3,f_1109_6,f_1154_1,f_1159_2,f_1241_3,f_1253_3,f_1297_5,f_1301_8,f_1416_1,f_1425_3,f_1524_1,f_1528_5,f_1563_9,f_1577_4,f_1587_2,f_1684_5,f_1714_9,f_1737_9,f_1791_1,f_1884_4,f_1912_7,f_1940_9,f_1965_9,f_1995_9
-163.129228812602,6.79949980519538,-0.0273474861549462,3.69605481974469e-12+-1.47864573334459e-07i,-2.00042892582665e-09+-5.80876993338924e-06i,4.10103976508265e-10+7.23993419901325e-07i,8.41148804451976e-11+-1.88903278333815e-07i,-8.00370135506179e-09+2.79273493272077e-06i,1.99388472444954e-10+-1.15716294192481e-08i,-1.19926506063575e-08+6.67765530178398e-06i,-4.59156487932888e-10+9.74505385170817e-07i,-1.69731163155151e-09+1.87283010633978e-06i,1.36068854459725e-08+-2.41628483976426e-06i,3.97642073650608e-09+-7.98238728768358e-07i,-1.61640515449593e-09+-7.29337526521989e-07i,5.66911337833211e-10+1.52254996489082e-07i,3.56112211574001e-09+-9.66468918635159e-07i,1.39147020963285e-09+-6.21936986542189e-07i,4.41960660269411e-09+1.74644991854199e-06i,3.94724182008693e-10+-4.23585908094745e-06i,-1.28313804808197e-08+-1.70109888723437e-06i,-4.94195150888043e-08+3.35474765399896e-06i,2.54645374991156e-09+6.50567027385738e-07i,2.97534414755229e-09+3.77714882116275e-07i,2.47810444104185e-09+-3.34505251198253e-07i,6.27600430408886e-08+2.88225246762864e-06i,-2.77536348942072e-09+-4.7119902108668e-07i,-1.13440311435637e-07+4.26029304315931e-06i,1.17982049568493e-08+2.09844342306715e-06i,6.98442180745683e-06+-3.30629250978708e-05i,6.44647693570734e-09+-1.43798737868101e-06i,9.60054332419143e-09+4.08829670112793e-07i,1.23825262423874e-09+6.45077078528697e-07i,1.59544073114229e-08+8.4791366810995e-07i,1.05659125606869e-07+-5.13813055762032e-06i,-4.39046557040762e-09+5.18486962273367e-08i,-3.15481863395119e-09+-2.58215361057898e-07i,-1.87395686487346e-08+-2.87387206948684e-06i,-9.19488085573269e-08+-1.64278651096963e-06i,-2.69483218586595e-08+6.52234362493166e-06i,6.46910715239253e-09+7.95154004478221e-07i,-2.32496547681438e-09+5.30911105107688e-07i,-1.14079459394098e-09+5.61320219625938e-07i,1.3220115119617e-09+8.03750315390239e-07i,1.81761434696535e-08+2.28031701457582e-06i,9.96164228152801e-08+-4.91478663316529e-06i,8.66056357732974e-09+-9.63345448811565e-07i,-1.06577163548531e-08+-6.29138042480795e-09i,-5.75920940273012e-09+-7.90719938316369e-07i
-163.129228812602,20.3326887890816,0.0156999780444617,3.47820338796021e-12+-1.55109173285139e-07i,-1.86449868554626e-09+-5.42484618887457e-06i,3.79298233098866e-10+6.3385866209264e-07i,7.8418761933438e-11+-2.00009155338299e-07i,-8.38905114887256e-09+2.92917150328112e-06i,9.14789620749458e-11+1.2982439396797e-07i,-8.66451960619145e-09+4.93481887021315e-06i,-2.49213735456286e-10+7.488740080414e-07i,-1.88480430279537e-09+1.32666608714775e-06i,8.92484613522683e-09+-1.37717435211532e-06i,2.93673654517092e-09+-3.88369398529392e-07i,-2.22292395201538e-09+-8.05700172068793e-07i,2.41062052054641e-10+9.85920097247162e-08i,1.59199587129879e-09+-2.65603172471304e-07i,7.82095639402714e-10+-1.10554239509371e-07i,5.02459558148328e-09+1.7840183393959e-06i,5.79896291942582e-10+-3.51769496118323e-06i,8.17941690781561e-10+-2.49173311394529e-07i,1.07364700404694e-09+-3.92433754044775e-07i,1.33962245622709e-09+2.34524595109798e-07i,1.80092670911694e-09+1.24301383479138e-07i,9.30109771761651e-10+-6.57024218031624e-07i,1.11272100297098e-08+1.93485529275494e-07i,-2.51779164775771e-09+-5.67233507574761e-07i,-1.60631522332914e-07+5.9393242154638e-06i,3.69405681289717e-08+3.49138814413734e-06i,-2.47040088903958e-06+1.22648498272437e-05i,-6.13509174798448e-11+8.65426474743736e-08i,2.30187904143557e-08+-2.66105731170669e-07i,1.2333167653274e-09+6.29587827174862e-07i,8.07347962701154e-09+5.45625334136424e-07i,5.09658259197155e-08+-2.36261101894621e-06i,-4.26257452795727e-09+1.25243770097001e-06i,-1.97130637451398e-09+8.6756891325597e-07i,-2.18400226454243e-09+1.311397060289e-07i,2.87146818819589e-08+5.26438274454137e-06i,3.31341708474403e-08+1.68571564929131e-06i,7.18849465875314e-10+1.26644781956272e-07i,-1.89493086600092e-09+6.08717799742195e-08i,-1.84877558567613e-09+4.73288130611455e-08i,-4.10159341168809e-09+-1.13628138407099e-07i,5.06460938249292e-09+7.81891074176104e-07i,2.63142838340471e-08+-1.25029162094463e-06i,2.36989889575638e-09+-1.01081426739017e-07i,-9.26888222788575e-09+1.55848739595429e-07i,-1.86251646350822e-09+3.70990923580961e-08i
-163.129228812602,33.8658777729677,0.0185305745809528,3.03900729768155e-12+-1.70072609299285e-07i,-1.60661721416298e-09+-4.69933097536618e-06i,3.17821082035416e-10+4.46084297505236e-07i,7.04669940120375e-11+-2.30774115258326e-07i,-9.44285137924045e-09+3.28448712842832e-06i,-1.25691491283629e-10+4.00815520832752e-07i,-2.93737345924218e-09+1.92323327296255e-06i,9.4006131026052e-11+3.75165553606374e-07i,-2.17774951937821e-09+4.77856575994436e-07i,1.83329787773151e-09+1.93591702433265e-07i,1.27325875903068e-09+2.43791603426263e-07i,-3.08861065309309e-09+-9.05855782457438e-07i,-2.88926512266411e-10+1.19062863381765e-08i,-1.20555342444175e-09+7.10491469786528e-07i,-1.07048547831413e-10+5.96781222568302e-07i,5.34388353119077e-09+1.71428085504671e-06i,7.64127517894669e-10+-2.36044828179428e-06i,1.72272895774019e-08+1.49821949303109e-06i,6.27570724376102e-08+-4.95477577798041e-06i,-3.26495093806e-10+-3.52962473298629e-07i,2.31961588135275e-10+-2.07007154278181e-07i,-9.47700413965392e-10+-9.81614908809519e-07i,-4.11471500534132e-08+-2.50672980446023e-06i,-2.54010064296887e-09+-6.5338114940068e-07i,-1.84500194073263e-07+6.71014788602117e-06i,3.31860673095006e-08+3.63831363616453e-06i,-1.19675670153082e-05+5.77650526724263e-05i,-6.36492665561557e-09+1.50009338991332e-06i,1.52113994435266e-08+5.25549004994591e-08i,1.76086482387313e-10+6.69467333139429e-07i,-9.02777247812983e-09+-4.10100418713095e-07i,-7.35413954550921e-08+3.64832109480789e-06i,-4.33104234419329e-09+2.39333578427018e-06i,-7.83134710627456e-10+1.91320148183269e-06i,1.31874250096026e-08+2.74687750636671e-06i,1.07001776285724e-07+7.45986256927007e-06i,5.94540654916218e-08+-2.91469439203669e-06i,-3.16103196977967e-09+-2.57289395536732e-07i,-1.08092647961902e-09+-1.51550112593836e-07i,-1.83442662732711e-09+-1.7936645397545e-07i,-6.50654494731067e-09+-5.03990664945256e-07i,2.90770184057457e-09+5.87044526706141e-07i,1.8623062482574e-08+-8.04745243195948e-07i,4.55261861832276e-10+-6.54227195284351e-08i,-1.76021447720525e-09+-1.10924184382284e-07i,1.90835445382653e-09+3.08774976836055e-07i
-163.129228812602,47.3990667568539,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-163.129228812602,60.9322557407401,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-163.129228812602,74.4654447246263,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-163.129228812602,87.9986337085124,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-163.129228812602,101.531822692399,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-157.472169563687,-101.466012065894,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-157.472169563687,-87.9328230820078,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-157.472169563687,-74.3996340981217,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-157.472169563687,-60.8664451142355,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-157.472169563687,-47.3332561303493,0.0555455219220051,1.87425500917766e-12+-1.97754021427372e-07i,-1.12477819456823e-09+-3.34055042180191e-06i,1.77134690382378e-10+4.96622105695928e-08i,6.58125414573117e-11+-2.84608753028179e-07i,-1.02039308745776e-08+3.54485140167274e-06i,-3.7501698464324e-10+7.0581611815025e-07i,3.93772383254158e-09+-1.70785974089139e-06i,4.92070656591933e-10+-6.95052510204437e-08i,-1.93473849233025e-09+-3.9726158402311e-07i,-4.65560215041216e-09+1.54278898400536e-06i,-4.56258848609754e-10+7.77424414447703e-07i,-3.07480017925169e-09+-7.90175789419887e-07i,-6.35509474174336e-10+-8.5829988458937e-08i,-3.04414674399742e-09+1.33953816436572e-06i,-5.26323130291967e-10+1.00140191605334e-06i,4.17040561298434e-09+1.07675814581148e-06i,6.38554097600088e-10+-6.88035274315268e-07i,2.36099618023806e-08+2.22547175728883e-06i,7.92675219193081e-08+-6.14761679658223e-06i,-1.16038147754434e-09+-6.85712785809101e-07i,-4.8973092300747e-10+-3.55713992491884e-07i,-1.14007762103942e-09+-7.62799491081473e-07i,-3.73882564951506e-08+-2.21106966121096e-06i,-7.23005826275743e-10+-3.88735137090324e-07i,-9.35757935935367e-08+3.24064340376488e-06i,-1.99112465528732e-08+6.33858676698866e-07i,-6.93999527621289e-06+3.33055350943198e-05i,-5.64039406007066e-09+1.19332881911927e-06i,1.31358429958295e-09+2.82863593986899e-07i,-4.3896272677577e-11+3.03409664652682e-07i,-2.06078883768216e-08+-1.31096126382863e-06i,-1.43252993043447e-07+6.73827093075934e-06i,-3.27716727759783e-09+1.76731023594691e-06i,-6.47607975865513e-10+1.35964380568229e-06i,1.06600751411943e-08+1.78368196261476e-06i,1.947259641848e-08+-2.19243907964075e-06i,2.98290276542488e-10+-1.37955752965976e-06i,-6.17275523136234e-10+1.63946358301799e-07i,-5.78872157497064e-10+1.89657234617886e-07i,-5.56196447354483e-10+2.2422738260344e-07i,-7.06512351430587e-10+3.33774526946746e-07i,1.74170150075459e-08+2.05368865570094e-06i,9.03523529480192e-08+-4.69080644890945e-06i,3.02884604709248e-09+-1.12550396281193e-06i,8.36389585654463e-09+-7.45527088762591e-07i,1.43260002185962e-09+-4.26331257818276e-07i
-157.472169563687,-33.8000671464631,0.0707323797134981,2.55363359836688e-12+-1.73581342785972e-07i,-1.49055917564567e-09+-4.36283194518743e-06i,2.64448201985007e-10+3.35718255720906e-07i,7.17721627312562e-11+-2.21994327507165e-07i,-8.01845041440689e-09+2.83415653227863e-06i,-5.36665097285108e-11+3.29807444247205e-07i,-2.49629288384131e-09+1.70002594873847e-06i,1.64093017608841e-10+3.16317465948967e-07i,-1.61806027485292e-09+3.26654966555757e-07i,1.33503551361872e-09+2.28887553159149e-07i,9.1785746537766e-10+2.67023051669148e-07i,-2.41233658880012e-09+-7.17980649862938e-07i,-2.19259528608652e-10+-2.38157185361711e-08i,-1.23320756330602e-09+7.53312339088255e-07i,8.09951664787548e-11+5.94785444641973e-07i,4.37274844927011e-09+1.27534132060696e-06i,6.43593885369278e-10+-1.60489409831246e-06i,1.64574904227327e-08+1.38999126752849e-06i,5.73496018244324e-08+-4.56140107719219e-06i,-1.99779272708145e-10+-2.88160839042204e-07i,3.53980824646679e-10+-1.918111399575e-07i,-4.87890403344166e-10+-7.61466405512056e-07i,-4.20835485638814e-08+-2.49137425763071e-06i,-7.90083022077246e-10+-4.33836139525381e-07i,-1.12556717515228e-07+3.83625845627801e-06i,-5.37694956045722e-08+-8.54558934372352e-08i,-8.95182737239557e-06+4.31977338103558e-05i,-5.15180682545928e-09+1.40107868605964e-06i,-1.38526370104465e-08+1.38728333062206e-06i,-3.21429123395923e-10+6.9756176457396e-07i,-6.68294422676591e-09+-2.69830375437584e-07i,-5.3483185175475e-08+2.69745274912222e-06i,-1.33191819121988e-09+1.72180132280869e-06i,7.50189657708839e-10+1.43620683736736e-06i,1.3446141909486e-08+2.50570967861188e-06i,1.09581401991979e-07+7.30758621053523e-06i,2.28310409289726e-08+-6.46369708438585e-06i,-3.72346961145554e-09+-3.39557939057629e-07i,-1.03503856629598e-09+-2.40696224716775e-07i,-1.51563577726884e-09+-2.39990110257245e-07i,-5.57861964372124e-09+-5.73671044957157e-07i,2.29058465329647e-09+-9.26828109403203e-08i,-2.35000350504565e-08+8.46114344067135e-07i,-3.81230002914159e-09+2.64890962706715e-07i,-3.75043222438066e-09+5.1359605273227e-08i,5.20793374472809e-10+3.87580274420583e-07i
-157.472169563687,-20.266878162577,0.127415854071625,3.06165949971012e-12+-1.58513120336466e-07i,-1.7499929530533e-09+-5.09286862035187e-06i,3.32396723209076e-10+5.39077177712214e-07i,7.68669636880131e-11+-1.89379714320038e-07i,-6.98054269677278e-09+2.48370746677183e-06i,1.57984866773011e-10+6.52507047386133e-08i,-8.02749023552711e-09+4.60684687164689e-06i,-1.70342261160172e-10+6.75022488864305e-07i,-1.28381192452225e-09+1.14091641447589e-06i,8.15436553393066e-09+-1.29380698446238e-06i,2.51964709198044e-09+-3.5262068985783e-07i,-1.49600700085168e-09+-5.99739959393311e-07i,3.42981208449365e-10+6.19161412249105e-08i,1.55743987518442e-09+-2.14991447810298e-07i,9.55482031838412e-10+-1.01055188260723e-07i,3.86209086334189e-09+1.25370360646312e-06i,4.25782228805475e-10+-2.55944611617137e-06i,-4.10931022531075e-11+-3.80376991622764e-07i,-3.34008076886861e-09+-7.04012442048164e-08i,1.31873046416277e-09+2.30398915575041e-07i,1.74918301291022e-09+1.06896106829171e-07i,1.29500004254325e-09+-4.14036777149117e-07i,7.31552702151341e-09+7.38924837377725e-08i,-1.07078326476875e-09+-3.50656785229012e-07i,-7.98309166281772e-08+2.71496945705849e-06i,-5.24228001864032e-08+-4.48210864731992e-07i,-1.71337216131329e-06+8.63803534526258e-06i,1.10669259443755e-09+1.03725992708788e-07i,-2.32596077459634e-08+1.91350738026264e-06i,4.49012580568018e-11+7.40195766122593e-07i,5.95654604631484e-09+4.24018817334653e-07i,3.07371811615519e-08+-1.36029819123797e-06i,-6.20685891259661e-10+6.60637755288467e-07i,3.05074750591522e-10+4.97633697406284e-07i,1.10371404637229e-09+3.28072978526677e-07i,4.1912035296707e-08+4.7711874401767e-06i,-1.1061579536081e-08+-3.69830373009716e-06i,-8.21670617648027e-10+-4.23565057076789e-08i,-1.44971434424739e-09+-5.82758960258267e-08i,-1.4497731531476e-09+-6.27631247632485e-08i,-3.53776416432643e-09+-2.68619768625448e-07i,4.36935793385495e-09+-7.72606990455063e-09i,-2.32252178645651e-08+6.62900526964736e-07i,-3.54478398556569e-09+2.59242842867253e-07i,-8.62924422379856e-09+2.25243003242396e-07i,-2.19799592169003e-09+2.35800453205298e-07i
-157.472169563687,-6.73368917869078,0.155751866685837,3.34360588897107e-12+-1.51502452759958e-07i,-1.8823117452527e-09+-5.46682618385776e-06i,3.71060460183556e-10+6.48424332068034e-07i,7.89585584044208e-11+-1.75584461938052e-07i,-6.6055307163293e-09+2.35104631503514e-06i,2.60892446522526e-10+-6.89670597734459e-08i,-1.11253407570295e-08+6.22890565462587e-06i,-3.73251243251684e-10+8.81456663755683e-07i,-1.08010882674836e-09+1.64316623980603e-06i,1.2322720421521e-08+-2.23423335791611e-06i,3.54251287668132e-09+-7.49916370763015e-07i,-8.91200292398103e-10+-5.18546370504613e-07i,7.35159618189661e-10+1.21822830610314e-07i,3.4866738481449e-09+-8.95633150852863e-07i,1.54934861682604e-09+-5.94622517087228e-07i,3.45484062642697e-09+1.18296324958549e-06i,2.31763307249328e-10+-3.13376123527407e-06i,-1.23526947526824e-08+-1.66962182380968e-06i,-5.12312761666401e-08+3.4853239073932e-06i,2.41748373442675e-09+5.81297230400539e-07i,2.74865434890217e-09+3.31012530582489e-07i,2.74227729800929e-09+-8.54356802238435e-08i,5.57913388417913e-08+2.6053673064902e-06i,-1.14626953538968e-09+-2.43378201644979e-07i,-4.54062479846019e-08+1.60157790314738e-06i,-2.26195150424688e-08+2.01125204217797e-08i,6.71272631930682e-06+-3.17403734374391e-05i,7.02995974823771e-09+-1.28160092555691e-06i,-1.13858644030537e-08+1.16796422144986e-06i,1.19351391939396e-09+4.74897191844014e-07i,1.12812825909756e-08+5.64351690819436e-07i,7.05862102744358e-08+-3.44387571048461e-06i,-8.64942060032291e-10+-3.85304293755075e-07i,-9.14503516298311e-10+-4.94451564557326e-07i,-1.3167320039859e-08+-2.3034450974034e-06i,-7.49265975897384e-08+-2.55063090588447e-06i,-4.41861014422524e-08+3.21310921781147e-06i,4.16942407593024e-09+5.53410462574812e-07i,-1.64453890505484e-09+3.73233257371238e-07i,-7.48626724255887e-10+3.95585429503547e-07i,1.74089192672709e-09+6.01693247112004e-07i,1.52571661085775e-08+1.35245782522006e-06i,4.76531010823952e-08+-2.92770301100261e-06i,1.80613512900914e-09+-6.02728729109017e-07i,-7.70658085139052e-09+-2.08033789123638e-08i,-5.13252822163662e-09+-5.29794140999081e-07i
-157.472169563687,6.79949980519538,0.150743389355427,3.38273025418291e-12+-1.5146203195516e-07i,-1.88419116450865e-09+-5.47231485031065e-06i,3.76702125154311e-10+6.62912738466361e-07i,7.72691171185259e-11+-1.73526692797244e-07i,-6.59479481354668e-09+2.34761721004278e-06i,2.63686105757108e-10+-7.16778778565597e-08i,-1.1167266637407e-08+6.2517501462903e-06i,-3.80049340182345e-10+8.82594874339236e-07i,-1.08063300272947e-09+1.64757553270666e-06i,1.22480846006247e-08+-2.2230905418894e-06i,3.59831452619615e-09+-7.6192468414973e-07i,-8.94155423020293e-10+-5.20816084499803e-07i,7.84567240326512e-10+1.29281143760047e-07i,3.54190553165444e-09+-9.12361740905903e-07i,1.56525182708522e-09+-6.05527239838831e-07i,3.65006897734286e-09+1.19879793461376e-06i,2.34042917320105e-10+-3.14792104101382e-06i,-1.19516081680058e-08+-1.61024220871767e-06i,-5.16034556951872e-08+3.51287631168313e-06i,2.44929892357109e-09+5.80302000823512e-07i,2.74121844969056e-09+3.33440173990595e-07i,2.76580390488061e-09+-8.01070298371118e-08i,5.65419538386983e-08+2.64304574028219e-06i,-9.61953194022392e-10+-2.34745498668247e-07i,-5.56375685496638e-08+2.04963886359244e-06i,1.24783962675519e-08+1.24738212764112e-06i,7.0970755648402e-06+-3.36019226612292e-05i,6.93569874823568e-09+-1.28793357998901e-06i,1.05661417168842e-08+-1.92153569865334e-08i,2.17976847164764e-09+2.70105436224815e-07i,1.21114823101184e-08+6.05000247463516e-07i,8.1435158150517e-08+-3.98317158333027e-06i,-1.19005934095069e-09+-3.75618366045305e-07i,-1.27777379712259e-09+-5.03100711718795e-07i,-1.36440148273722e-08+-2.36677896580372e-06i,-8.14076841103538e-08+-2.91564989519563e-06i,-2.61677707469291e-08+5.46272325554645e-06i,4.27618571099071e-09+5.65924946907643e-07i,-1.67361393983768e-09+3.78812692209077e-07i,-7.52204606591558e-10+4.01732484806948e-07i,1.9472899200392e-09+6.33369464258474e-07i,1.45377644221536e-08+1.36331725119505e-06i,5.12807512656149e-08+-3.10419263565424e-06i,2.03785984875067e-09+-6.4431916137402e-07i,-7.43124077785287e-09+-4.14916150499994e-08i,-5.15165115551098e-09+-5.71286331913762e-07i
