x,y,z,f_65_08,f_105_94,f_189_79,f_198_4,f_270_7,f_293_51,f_334_24,f_363_7,f_452_86,f_472_73,f_477_61,f_530_77,f_573_61,f_646_62,f_670_04,f_680_38,f_713_89,f_773_66,f_793_9,f_923_48,f_932_34,f_936_5,f_990_08,f_1016_7,f_1063_9,f_1120_1,f_1144_5,f_1201_7,f_1240_6,f_1250_5,f_1310_8,f_1361_9,f_1392_8,f_Freq_1424,f_1454_7,f_1504_4,f_1512_4,f_1584_8,f_Freq_1650,f_1660_3,f_1674_4,f_1722_3,f_1790_4,f_1837_3,f_1868_1,f_1879_7,f_1919_1,f_1974_3,f_Freq_1980
-95.9662004785352,-7.15133510022383,31.2,4.68338113820022e-06+1.20232385250799e-09i,3.37172861157357e-05+1.58949381352397e-08i,4.3812427528443e-06+-7.73444798224312e-09i,3.47832329856597e-06+-1.04850697670149e-08i,8.22365836692192e-05+-1.28253153573462e-06i,2.88898206236655e-05+-5.73752164223559e-07i,-1.09238912245491e-05+-1.27924510231683e-06i,1.34774351658394e-05+-8.42496064150464e-07i,8.11663098723957e-05+-1.92415075978515e-06i,-2.28796199325881e-05+-2.0356852044366e-06i,-6.89262934438093e-06+-1.98211727728948e-06i,1.46347905420113e-05+-2.36264828274252e-06i,1.65060490384555e-05+-3.41135895371338e-06i,2.74958841487761e-05+-5.30987607198411e-06i,3.4466818261025e-05+-6.69937091249798e-06i,4.193304865886e-05+-7.56593088961962e-06i,-0.000116293224952576+1.73841571471038e-06i,2.55081882317217e-05+-1.32714208506488e-05i,-6.96183939817306e-05+8.90500188521044e-06i,1.11766245540061e-06+-1.45695852181317e-05i,1.33799219543331e-05+-1.27146686593903e-05i,1.26686189355001e-05+-1.30310666192809e-05i,8.90824039437373e-05+-0.000100861109241824i,9.2427726018149e-06+-1.19514168904465e-05i,-2.90551734934858e-05+4.56919222299304e-07i,6.09027496342259e-07+-8.94688255741597e-06i,4.80740541588999e-06+-7.00537545316465e-06i,-2.03104770226126e-05+-3.35343533006447e-05i,-2.76008945733232e-05+-1.92098080229056e-05i,-1.93569394708395e-05+-1.85227375531246e-05i,-6.95255109755147e-06+-1.64261683629142e-05i,4.22412781186703e-05+-2.91986875812897e-05i,-2.469408427459e-06+-1.01496832489496e-05i,0.00011637691193336+-1.12199688245713e-05i,-7.73890494469949e-05+-2.90656986008104e-05i,-3.89741463676768e-05+-5.91411830429746e-06i,-3.19938890776983e-05+-4.20320396839787e-06i,-9.85440257827342e-05+-1.72873447313298e-05i,-2.82556138119343e-05+-9.5897576215367e-06i,-2.52214559398863e-05+-1.3024727171131e-05i,-4.4645990000455e-06+-3.20457625743773e-05i,-4.11779975894508e-05+5.52116179448786e-06i,-4.93266328564404e-05+-3.29907322722415e-06i,-0.000136343405327681+-3.79344481928836e-05i,0.000101457130046258+5.56385059653899e-05i,5.60542082990694e-05+3.43615263662813e-05i,2.2612634012665e-06+1.88589677780481e-05i,0.00123010154746681+0.000515083137063082i,8.49454267922434e-05+1.76709377159986e-05i
-95.9662004785352,7.15128209242624,31.2,4.69029308957253e-06+1.19949922566756e-09i,3.39383506859907e-05+1.57949746501975e-08i,4.41923666907712e-06+-7.73055421247629e-09i,3.47308083868217e-06+-1.05368828068843e-08i,8.25113975999391e-05+-1.28408303568113e-06i,2.89407222918129e-05+-5.74586775888894e-07i,-1.09551709023939e-05+-1.28177053251587e-06i,1.34614685369054e-05+-8.43873855430918e-07i,8.16833756020912e-05+-1.92751096272262e-06i,-2.32911963345271e-05+-2.03912552099099e-06i,-6.86978623567552e-06+-1.98647010610546e-06i,1.47373092830212e-05+-2.36530040185217e-06i,1.65967539081522e-05+-3.41883012511964e-06i,2.78112942212516e-05+-5.32609738561085e-06i,3.47134982756995e-05+-6.71719074335647e-06i,4.23573326122603e-05+-7.58718184329292e-06i,-0.000118268747457213+1.74352711733957e-06i,2.63657414309368e-05+-1.3320367671172e-05i,-7.03663048068348e-05+8.93275106424731e-06i,3.15569743994725e-07+-1.46762551805678e-05i,1.33764833597317e-05+-1.27674296411601e-05i,1.26912795390244e-05+-1.30860783618294e-05i,8.61535789071792e-05+-0.000101215159513527i,8.97090443453109e-06+-1.19932953357286e-05i,-2.93656802983043e-05+4.64957094635784e-07i,9.05442298080665e-07+-8.98121931999526e-06i,5.17421570168527e-06+-7.03630015791774e-06i,-2.05424774923231e-05+-3.37501791155128e-05i,-2.86968602063461e-05+-1.93195296244611e-05i,-1.92754435747912e-05+-1.8734362626943e-05i,-6.8423310551522e-06+-1.65330633739202e-05i,4.59554646160632e-05+-2.94656204214948e-05i,-2.95276287102884e-06+-1.01890736119949e-05i,0.000119335300487872+-1.13392985807798e-05i,-8.09102207726626e-05+-2.92740937166138e-05i,-3.96457510069141e-05+-5.91982605817968e-06i,-3.25035460008054e-05+-4.20393562196222e-06i,-0.000101980950840949+-1.74404282992968e-05i,-2.85667485005311e-05+-9.66721066483254e-06i,-2.40085087267685e-05+-1.31304849378377e-05i,-1.09020633242092e-05+-3.19355800931078e-05i,-4.23421794020889e-05+5.65335763490514e-06i,-5.10082526294513e-05+-3.17435004639665e-06i,-0.000140902163629773+-3.83257848247429e-05i,0.00010442835163662+5.69086356378873e-05i,5.87527274808406e-05+3.48919080977631e-05i,2.10285916966318e-06+1.92116547334633e-05i,0.00129564084539922+0.000537947703175833i,8.93083076470804e-05+1.80517856597188e-05i
-95.9662004785352,21.4538992850763,31.2,4.6402648583714e-06+1.19737034995784e-09i,2.92864929011396e-05+1.61729364795141e-08i,5.38254643102028e-06+-7.23830067675019e-09i,3.59727318340943e-06+-1.01985649900999e-08i,7.68756191855476e-05+-1.27319485894577e-06i,2.67865958606362e-05+-5.65483466958985e-07i,-3.57595069166329e-06+-1.24669167936954e-06i,1.38363889562982e-05+-8.26602116562107e-07i,7.85430999970299e-05+-1.90241937891979e-06i,-2.68622664720506e-05+-2.00206864232146e-06i,-9.22105678520074e-06+-1.94638472092104e-06i,1.35496110249411e-05+-2.34981605369626e-06i,1.58840988498612e-05+-3.35086599133169e-06i,2.02592732012216e-05+-5.23695225467525e-06i,2.95914926555835e-05+-6.57121200555491e-06i,3.67469661684501e-05+-7.41990699113891e-06i,-0.000103226186969766+1.76570512116889e-06i,2.49659190293627e-05+-1.29776154226582e-05i,-6.30232900647518e-05+8.73709519551569e-06i,1.05730724900683e-05+-1.38072077206783e-05i,1.29416327082194e-05+-1.23864341208596e-05i,1.23517787182985e-05+-1.27045444840526e-05i,0.000167901389624255+-0.000101791445732248i,3.11263816111036e-06+-1.15900305234009e-05i,-2.84324936526856e-05+5.27571637097281e-07i,-7.46298713315523e-07+-8.61622790473711e-06i,3.40634430613732e-06+-6.71677188614575e-06i,-2.68503111907907e-05+-3.26125531267421e-05i,-2.54423053177127e-05+-1.8621446552005e-05i,-1.79160203045909e-05+-1.81345015797025e-05i,-1.16085254623857e-05+-1.58370049206922e-05i,-1.83403227132473e-05+-2.74123923694717e-05i,1.04125838925903e-05+-9.67026966853484e-06i,0.000124588661746402+-1.0885310756682e-05i,-6.65952033856006e-05+-2.77291961965709e-05i,-3.78175568738625e-05+-5.46224913355069e-06i,-3.14301608755317e-05+-3.85491992589519e-06i,-9.32146175422319e-05+-1.65263982820298e-05i,-2.88294346100839e-05+-9.1289842728106e-06i,-2.31855777956428e-05+-1.24713829781145e-05i,-2.10492768515426e-05+-3.04742119283067e-05i,-3.83713814942877e-05+5.99521293133965e-06i,-4.82665253446774e-05+-2.37859067043174e-06i,-0.000134583618017621+-3.58652226238899e-05i,9.854321150422e-05+5.50413310778721e-05i,5.23705166168649e-05+3.35672745705332e-05i,3.91596310408308e-06+1.91389050885497e-05i,0.00104972950042227+0.000420927925782485i,6.87413044033929e-05+1.61692853226937e-05i
-95.9662004785352,35.7565164777264,31.2,4.52831611877888e-06+1.19908798709584e-09i,2.05436024636707e-05+1.68646870405913e-08i,7.13324311996602e-06+-6.24140834886036e-09i,3.85735351740377e-06+-9.48817957000476e-09i,6.57236760579915e-05+-1.25116294928812e-06i,2.27295418694894e-05+-5.4719770733527e-07i,7.93297466932019e-06+-1.18081878957818e-06i,1.40902970731611e-05+-7.92917336096345e-07i,7.19533957136126e-05+-1.84854429539315e-06i,-3.07258574674032e-05+-1.9221528011742e-06i,-1.22006593900024e-05+-1.86319796332732e-06i,1.15308121827903e-05+-2.30409713909093e-06i,1.44781131394276e-05+-3.21367676722168e-06i,8.96268352256193e-06+-5.05679262890437e-06i,2.15443373911614e-05+-6.28896873838292e-06i,2.77152893658693e-05+-7.09627467860204e-06i,-7.74055892393209e-05+1.80668847093612e-06i,2.30404031742057e-05+-1.23178682391523e-05i,-5.56282161957137e-05+8.31006594209737e-06i,2.48636241965025e-05+-1.23534176672909e-05i,1.08586245463337e-05+-1.16674410594033e-05i,1.03087229692431e-05+-1.19770630066554e-05i,0.000217146929352053+-9.8521723432146e-05i,-2.06330951543699e-06+-1.08565974293216e-05i,-2.77733554354582e-05+6.59345756227631e-07i,-3.88967415847674e-06+-7.92980976363486e-06i,-6.44823890361138e-07+-6.10191289679505e-06i,-2.73780662882112e-05+-3.04822423596669e-05i,-2.06072575841271e-05+-1.73655367637582e-05i,-1.48312680393213e-05+-1.69345820817085e-05i,-1.57781397273221e-05+-1.45644563021191e-05i,-7.71786195869302e-05+-2.46015815569836e-05i,2.02434032660685e-05+-8.65924847738177e-06i,0.000114791296394498+-9.90240630691016e-06i,-5.24672556944101e-05+-2.48029589031987e-05i,-3.16828872844304e-05+-4.59402373008328e-06i,-2.72567893224102e-05+-3.17463373107366e-06i,-8.29610137896069e-05+-1.48665994190115e-05i,-3.00636408515838e-05+-8.09493322351732e-06i,-2.36068933754459e-05+-1.12087354053856e-05i,-3.17792084367158e-05+-2.82030108676836e-05i,-2.95129716642733e-05+6.64804051760209e-06i,-4.09207430994009e-05+-1.03556264423584e-06i,-0.000118019152399913+-3.16472156749237e-05i,9.10869888294759e-05+5.16231201035871e-05i,4.73309687517992e-05+3.14889571358406e-05i,7.19761903160323e-06+1.90118676287497e-05i,0.000618809220493709+0.000214069326829371i,3.95164439226391e-05+1.28286606278844e-05i
-95.9662004785352,50.0591336703765,31.2,4.30352218466214e-06+1.19748080292568e-09i,1.08034599078185e-05+1.68416572276536e-08i,8.91465899342523e-06+-4.58798742271899e-09i,4.20614107530317e-06+-8.43929813573541e-09i,4.93822513545347e-05+-1.21821462116056e-06i,1.7249773564284e-05+-5.19771320690915e-07i,1.70015652831277e-05+-1.09391489277685e-06i,1.31935597026368e-05+-7.44378490335796e-07i,6.15041731940294e-05+-1.75701549135579e-06i,-3.01986565620298e-05+-1.78830308979182e-06i,-1.28622475913595e-05+-1.73379428062857e-06i,9.37664017260497e-06+-2.20000719111663e-06i,1.25258968253292e-05+-3.00284639516827e-06i,1.27898558801628e-07+-4.7687762050854e-06i,1.42574863110528e-05+-5.86892333107223e-06i,1.92823809592585e-05+-6.61617293106868e-06i,-5.28669996827672e-05+1.83307589871311e-06i,2.11289920982857e-05+-1.13488312360244e-05i,-5.16217142669079e-05+7.62616832918272e-06i,3.12120043487076e-05+-1.07693425305425e-05i,5.96045563594625e-06+-1.06253231656961e-05i,5.52210371070234e-06+-1.09105302876366e-05i,0.000162120134451662+-8.84071488571112e-05i,-3.36469457923617e-06+-9.81510503806503e-06i,-2.52407413722401e-05+8.27048957306186e-07i,-7.3809437692884e-06+-6.95967665870183e-06i,-6.29490348957322e-06+-5.24230711136964e-06i,-1.50956464174863e-05+-2.73394655963432e-05i,-1.39812553569381e-05+-1.55237356487392e-05i,-9.44274631342394e-06+-1.51376332662709e-05i,-1.46796265093992e-05+-1.27662017125869e-05i,-7.43715805685864e-05+-2.20003937494409e-05i,1.37473316949388e-05+-7.15315865657132e-06i,7.57144666109915e-05+-8.33107354565118e-06i,-4.72590070451485e-05+-2.0543552416174e-05i,-2.00235389978854e-05+-3.41459893880686e-06i,-1.85723652572968e-05+-2.25518049340469e-06i,-7.05559278608113e-05+-1.25221165631941e-05i,-2.59758014795174e-05+-6.6429999146946e-06i,-2.00458402726868e-05+-9.50931159202233e-06i,-2.88117811394396e-05+-2.51056005377142e-05i,-2.05998294231156e-05+7.31233667221158e-06i,-2.98573751088034e-05+5.94315027980693e-07i,-8.59230056932828e-05+-2.59215237866735e-05i,6.90073589826963e-05+4.61282619786103e-05i,3.82222677571845e-05+2.83504842816824e-05i,5.70860294164706e-06+1.83650650711827e-05i,0.000403918760875086+7.21545632014178e-05i,2.69083579857616e-05+8.68183028245834e-06i
-95.9662004785352,64.3617508630265,31.2,3.93096052540837e-06+1.1840038676848e-09i,1.17309537704645e-06+1.5836034094825e-08i,1.036848364241e-05+-2.30111397200708e-09i,4.49796818509097e-06+-7.0805521058633e-09i,2.99601224514027e-05+-1.1673760041075e-06i,1.09829528461025e-05+-4.8242645267482e-07i,2.1830678231089e-05+-9.8902943574431e-07i,1.09995373475863e-05+-6.81519590478585e-07i,4.74913481785428e-05+-1.62585544262602e-06i,-2.35911535854916e-05+-1.59889306171628e-06i,-1.00642438595696e-05+-1.55971949624103e-06i,7.415950008409e-06+-2.03098817823319e-06i,1.0054626174238e-05+-2.72478510037799e-06i,-2.59199261476838e-06+-4.38006836859019e-06i,9.47620554694847e-06+-5.33453925538529e-06i,1.31172040073276e-05+-6.00787322192604e-06i,-3.1493034437698e-05+1.83729614582943e-06i,2.00714477673762e-05+-1.01469733110502e-05i,-5.02135002152203e-05+6.74076456440993e-06i,3.09816899711144e-05+-9.28208514892522e-06i,1.13798021681438e-06+-9.37698520671429e-06i,7.14579845589766e-07+-9.62536718187804e-06i,4.5845864578416e-05+-7.40786866543976e-05i,-1.12709721278356e-06+-8.58968044142625e-06i,-2.21425665633559e-05+1.00338591106715e-06i,-9.71562118285619e-06+-5.84506218325049e-06i,-1.09325817283559e-05+-4.27433169652569e-06i,2.52844170824757e-06+-2.36505840759728e-05i,-8.28242126243492e-06+-1.33423961578936e-05i,-4.72789759742272e-06+-1.30161539156403e-05i,-9.8981029839492e-06+-1.07215051467062e-05i,-2.64750363064715e-05+-1.97812416148213e-05i,-2.78278817643416e-06+-5.42873759173142e-06i,2.65928785032475e-05+-6.54756690828962e-06i,-5.02093224166832e-05+-1.56825038074429e-05i,-7.61384152705142e-06+-2.16352173277163e-06i,-8.73748212415281e-06+-1.28465743703968e-06i,-5.46445964655897e-05+-9.89603842308452e-06i,-1.49274917410322e-05+-5.07388323251172e-06i,-9.24328970075941e-06+-7.74231608990862e-06i,-5.07831843928468e-06+-2.18212103899985e-05i,-1.74679373280104e-05+7.84854843981684e-06i,-2.02243844372121e-05+2.25355958224641e-06i,-4.88057313752415e-05+-1.9471817410008e-05i,3.22184045337144e-05+3.92546784426013e-05i,1.98485889043154e-05+2.44713013979244e-05i,-1.87236857402072e-06+1.72291446269431e-05i,0.000550057522393905+6.52199853214286e-05i,3.49916749334197e-05+4.82265061040196e-06i
-95.9662004785352,78.6643680556766,31.2,3.38159321141756e-06+1.17863610111845e-09i,-5.21911518780516e-06+1.31633686586881e-08i,1.05689635369222e-05+7.44934997327928e-10i,4.42790303016221e-06+-5.44417246515508e-09i,1.34489321217924e-05+-1.0862271865547e-06i,5.78876595868126e-06+-4.3547275812771e-07i,2.00196279599355e-05+-8.74440843871965e-07i,7.94908256615725e-06+-6.07060666146465e-07i,3.32461126153471e-05+-1.46220061439486e-06i,-1.36685913110782e-05+-1.36683315473468e-06i,-5.18977547409514e-06+-1.35056006285075e-06i,5.88352017724283e-06+-1.7970053632625e-06i,7.55526428228414e-06+-2.38666603567498e-06i,-4.68721550561166e-07+-3.90966305670361e-06i,7.29609174275229e-06+-4.70047293212165e-06i,9.67349388441091e-06+-5.28824604729606e-06i,-1.81639088811352e-05+1.83479243949906e-06i,1.74893165124635e-05+-8.71228948918601e-06i,-4.31637175977492e-05+5.73825470581891e-06i,2.69270460747693e-05+-7.93562229451894e-06i,-8.45184388019745e-07+-7.94354369999564e-06i,-1.24228181680078e-06+-8.14230317777291e-06i,-3.25865825597896e-06+-6.10405127604159e-05i,-5.6332172615313e-07+-7.14043253711812e-06i,-1.80121434616594e-05+1.21228899178449e-06i,-9.83289772222317e-06+-4.54772930010851e-06i,-1.19308951152288e-05+-3.15091664510839e-06i,9.81095973350801e-06+-1.94690296383076e-05i,-4.91635165052116e-06+-1.08925933589068e-05i,-2.42366827217222e-06+-1.05831277245121e-05i,-6.21649072975592e-06+-8.39042934418706e-06i,1.21958675362608e-05+-1.68620244928751e-05i,-1.47985594493758e-05+-3.56079945856219e-06i,-6.75224997831244e-06+-4.6803840223652e-06i,-5.10625629500597e-05+-1.05071438155665e-05i,-3.32071159498725e-07+-8.32897833236038e-07i,-2.4618474247865e-06+-2.16508872136026e-07i,-3.86734928973129e-05+-6.86080687835398e-06i,-4.95893835353348e-06+-3.32608103551179e-06i,3.0587022415267e-07+-5.7680033106385e-06i,1.59160854651752e-05+-1.81088517428653e-05i,-1.67349352272233e-05+8.19437067691651e-06i,-1.42285196315545e-05+3.69388103580784e-06i,-2.42847575268897e-05+-1.32671224615362e-05i,4.59861133896001e-06+3.23479188446134e-05i,4.18536516412599e-06+2.04987499822802e-05i,-7.64931438002145e-06+1.58407847118158e-05i,0.000745772788552956+8.2082229357597e-05i,4.4238623806673e-05+9.98744516202954e-07i
-95.9662004785352,92.9669852483267,31.2,2.66304522433217e-06+1.17004426505846e-09i,-7.90802569786421e-06+8.73528834637351e-09i,9.30605835982176e-06+4.39069323487101e-09i,3.84162704079596e-06+-3.64773819171365e-09i,2.6865926892578e-06+-9.70479394312517e-07i,2.27044960785053e-06+-3.80054204268687e-07i,1.52554338393879e-05+-7.49587498081737e-07i,5.02739103691229e-06+-5.22953676886143e-07i,2.05557382317815e-05+-1.27543888016054e-06i,-4.48000918319664e-06+-1.11577145355774e-06i,-6.18473736408093e-07+-1.12135698913405e-06i,4.52730464401034e-06+-1.52391536675559e-06i,5.19601220828882e-06+-2.00776200296224e-06i,3.21909482818745e-06+-3.37525230636963e-06i,6.21739248882712e-06+-3.99094479735903e-06i,7.48246951443438e-06+-4.48439678983748e-06i,-9.36987314524755e-06+1.80584674319059e-06i,1.35437044518971e-05+-7.1235682529124e-06i,-3.11674598448645e-05+4.66985461891082e-06i,2.18577579248544e-05+-6.62611816248198e-06i,-2.04739366928821e-07+-6.38736279186895e-06i,-6.11469412134786e-07+-6.53216248590028e-06i,9.13464046188148e-06+-4.95288401206807e-05i,-1.47756191641704e-06+-5.5674375890631e-06i,-1.35166599574536e-05+1.38637047521478e-06i,-8.20337228519529e-06+-3.199739504251e-06i,-9.95746552010832e-06+-2.01672163559064e-06i,7.66694176847266e-06+-1.49771659808595e-05i,-3.43512673869232e-06+-8.22880102340656e-06i,-1.80535339787757e-06+-7.9397023303615e-06i,-4.30244051500377e-06+-5.94553003475602e-06i,2.73959988457881e-05+-1.3284889702591e-05i,-1.83515308493714e-05+-1.75964310211827e-06i,-2.03450416749235e-05+-2.94001757271385e-06i,-4.31316538343227e-05+-5.45174686506147e-06i,1.54582430552776e-06+3.40388142947216e-07i,-3.56039225172138e-07+7.09008580356578e-07i,-2.63856332357443e-05+-3.82163873957583e-06i,-1.15941429184647e-06+-1.65645569098816e-06i,2.40170702713579e-06+-3.75017051116786e-06i,1.75958802314689e-05+-1.38907373282183e-05i,-1.30274224999751e-05+7.95312297259475e-06i,-9.14164866926378e-06+4.61097133786372e-06i,-9.8349138491245e-06+-7.02821545949648e-06i,-8.07464099730734e-06+2.41749632005962e-05i,-3.46638174897398e-06+1.56346128684726e-05i,-8.747381166772e-06+1.33151766565487e-05i,0.000747052597963696+5.48164041517763e-05i,4.25563491284132e-05+-2.40404000655013e-06i
-95.9662004785352,107.269602440977,31.2,1.85899256522767e-06+1.18805600249863e-09i,-6.47867874156537e-06+2.68822208826171e-09i,6.5873360527795e-06+8.5119873592568e-09i,2.71025374546144e-06+-1.80408961909306e-09i,8.29672416414546e-07+-8.29327760438902e-07i,1.32744108490053e-06+-3.22677827183628e-07i,9.4387394709463e-06+-6.27497190351042e-07i,3.12411379849566e-06+-4.39223282201292e-07i,1.24143865584272e-05+-1.09318336430591e-06i,-5.68576618543234e-07+-8.8955044888885e-07i,1.05679993112735e-06+-9.06870740964327e-07i,3.26827548820806e-06+-1.25999757905828e-06i,3.4462764954475e-06+-1.64270115190527e-06i,4.32559418415023e-06+-2.85781509337343e-06i,4.86617957949652e-06+-3.30584279805736e-06i,5.4773071775355e-06+-3.70972639621061e-06i,-4.72641204773391e-06+1.75972347606237e-06i,9.18442368444756e-06+-5.6265627135615e-06i,-1.94942478777989e-05+3.70041804547533e-06i,1.58258434542923e-05+-5.44128597548199e-06i,6.52075870037091e-07+-4.92958118378725e-06i,2.70776915664573e-07+-5.0268207635492e-06i,2.69424293031502e-05+-3.92036975985527e-05i,-2.27125759881123e-06+-4.11796177193194e-06i,-9.3329972446902e-06+1.51488543563938e-06i,-5.983475682787e-06+-2.00888386529898e-06i,-6.9329351905608e-06+-1.04167038885062e-06i,1.59727671411009e-06+-1.09000521962176e-05i,-2.94203055118497e-06+-5.81722734334279e-06i,-2.1278198993554e-06+-5.5511756122889e-06i,-3.8485262138766e-06+-3.80718885288066e-06i,2.12862212032991e-05+-9.87791408641002e-06i,-1.47656287781308e-05+-2.70350314156539e-07i,-1.78119877716564e-05+-1.49940778645182e-06i,-3.0458652773123e-05+-1.31892143591345e-06i,-9.03262186862475e-08+1.18067666600142e-06i,-1.06937486689288e-06+1.35257328681637e-06i,-1.7987578369754e-05+-1.33360232410015e-06i,-2.1725364753056e-06+-3.76384640334738e-07i,-5.64127000884715e-07+-2.08449692796388e-06i,6.22977266416455e-06+-1.01129455601175e-05i,-7.52506967943737e-06+7.30616440187523e-06i,-5.44742492953438e-06+4.91216838891398e-06i,-6.29411111572022e-06+-2.21684966575364e-06i,-4.40015510194223e-06+1.69845036915523e-05i,-1.46570848455285e-06+1.1243851749804e-05i,-4.79725685340114e-06+1.05216117962767e-05i,0.000527008413737124+-3.1031970004353e-05i,2.94274511760654e-05+-5.0558713734522e-06i
-90.3114961298917,-107.269655448774,31.2,1.89199029650889e-06+9.78692273108787e-10i,-7.1472797716079e-06+6.96818259014981e-10i,6.60328405500348e-06+6.02078001606939e-09i,2.60827413764068e-06+-3.07298345998489e-09i,3.50705138986606e-06+-8.22087546973317e-07i,2.07529139831875e-06+-3.2539639729272e-07i,7.16223239550914e-06+-6.36853891294883e-07i,3.05980997306454e-06+-4.46375695740489e-07i,1.2629008440409e-05+-1.08262419637544e-06i,-5.62050114842689e-07+-8.82922162658772e-07i,1.14050994949115e-06+-9.35737259138648e-07i,3.33500621381807e-06+-1.28325638119541e-06i,3.54376441250724e-06+-1.67372005674209e-06i,4.03634681072972e-06+-2.86629720364867e-06i,4.71041002908792e-06+-3.34257466277692e-06i,5.08557618159162e-06+-3.74368697851439e-06i,-2.08131367558358e-06+1.5558469327244e-06i,8.76405207635715e-06+-5.72629920814865e-06i,-1.72332911494978e-05+3.65907343492915e-06i,1.84417215786178e-05+-5.52232575436512e-06i,1.80221589831629e-06+-5.11110544543241e-06i,1.26520548393107e-06+-5.21324898213612e-06i,3.08810704305448e-05+-3.92491539997198e-05i,-1.49756616548688e-06+-4.48169045597938e-06i,-1.00987508061329e-05+1.40205663712117e-06i,-5.47818535838847e-06+-2.37418899918564e-06i,-6.48849136846266e-06+-1.42854813826836e-06i,1.54854169123816e-06+-1.12818132384621e-05i,-2.81823727231547e-06+-5.94059294313059e-06i,-4.31500501051359e-06+-5.20901627398471e-06i,-3.32925448598669e-06+-4.19821696930252e-06i,2.7026151371407e-05+-1.08291856078569e-05i,-1.5582341841429e-05+-6.92258609576768e-07i,-1.75738460689099e-05+-1.82766536904083e-06i,-3.06080076996424e-05+-1.47197280989958e-06i,-2.08244603034412e-06+8.00616562255979e-07i,-2.48646587906297e-06+9.55050966328065e-07i,-1.58603280599217e-05+-2.66689029213804e-06i,-3.68596996738428e-06+-8.14207732888502e-07i,-2.56658702310451e-06+-2.31236033009717e-06i,6.11532011702666e-06+-1.2509659241491e-05i,-8.05050878895424e-06+7.1559740091764e-06i,-6.65025650017537e-06+4.82830224989231e-06i,-1.16807652853731e-05+1.78356060906381e-07i,4.9064598019993e-06+1.19670010784721e-05i,-1.0572698710685e-06+9.94709906365765e-06i,-3.58190462181407e-06+9.36707965707768e-06i,0.000415356801693225+-1.66192105142454e-05i,2.25760530575027e-05+-2.52680084842882e-06i
