x,y,z,f_71_21,f_125_55,f_207_33,f_213_5,f_275_6,f_339_15,f_375_42,f_425_34,f_515_68,f_571_81,f_578_31,f_588_43,f_651_64,f_702_36,f_741_21,f_832_26,f_863_34,f_917_95,f_937_2,f_944_77,f_980_56,f_1046_3,f_1171_8,f_1180_8,f_1258_3,f_1285,f_1293_4,f_1368_1,f_1401_1,f_1444,f_1484_2,f_1540_4,f_1599_9,f_1617_9,f_1625_3,f_1762_9,f_1795_9,f_1828_4,f_1854_1,f_1859_6,f_1943_4
141.657850273345,93.3837449633487,31.2,9.24939326786249e-07+2.68657503395839e-09i,2.10179349518533e-06+2.49442424882477e-08i,-4.06691200735231e-06+-1.84831346400081e-08i,2.60129756547748e-08+6.16227832931226e-09i,-4.66559631341475e-06+-7.6459790017318e-07i,-8.48920950510263e-09+-1.81253715913251e-07i,5.53501246169646e-06+-9.30708448231215e-07i,1.21061434515168e-06+-4.31628822034428e-07i,6.3537345651898e-07+-7.66883651748736e-07i,1.44442039568911e-05+-2.40886111560407e-06i,1.85398259642111e-06+-1.49305525428687e-06i,7.6811974233254e-06+-1.28579122914717e-06i,4.05862534520131e-06+-1.71381459149756e-06i,7.92437296363312e-06+-3.03730991288403e-06i,-1.62399890462795e-05+2.66573610614786e-06i,4.5900682159668e-06+-3.83055099265251e-06i,6.16742568215635e-07+-2.61865817528771e-06i,3.55777994191907e-06+-5.28631105061135e-06i,1.22839640864937e-05+-1.32549313692185e-05i,-1.58161729428552e-05+1.01595228040337e-05i,-2.96867391797876e-06+-3.99672400959973e-07i,-2.23336921479509e-06+-1.97747419446722e-06i,-5.49639849275829e-06+6.43039389943836e-06i,-2.79308244785769e-06+-1.78050047597732e-06i,6.86101210369404e-06+-8.37156250699886e-06i,6.02473242333379e-06+-2.64023103741625e-05i,-0.000574040123803531+0.000327874662763953i,-1.00474300417133e-07+6.60498859245432e-06i,-8.36013916060189e-06+4.9985200090862e-06i,1.79094906181586e-05+-3.22337360384163e-06i,1.00667004322e-06+2.01239915767866e-06i,2.53834289118672e-06+6.2205183422433e-07i,-2.82774287282912e-06+1.75075785558403e-06i,-8.43585214628951e-06+-5.00784771249033e-06i,2.89951154404999e-06+9.14051438575012e-06i,8.39492667578e-08+3.5109643440039e-06i,-1.60913001424485e-06+4.265962598097e-06i,-3.06730717454907e-06+3.86889089242432e-06i,-9.80232131370116e-06+3.51805486240018e-06i,-1.59362144945351e-05+3.44140385014051e-06i,-8.2698082237938e-06+1.90226402276375e-05i
147.311382040857,-93.3830606342901,31.2,8.66987764122816e-07+3.05845266626169e-09i,2.07639301526458e-06+2.78889459280694e-08i,-2.90248645298716e-06+-1.09854874686599e-08i,2.19810591526188e-07+8.14348968822847e-09i,-5.17757347712067e-06+-7.67067994916097e-07i,-3.07345464439001e-08+-1.76535679232797e-07i,4.61040364690675e-06+-9.11802932306116e-07i,1.05294602215065e-06+-4.23693192640759e-07i,3.31395886667466e-07+-7.53540422872027e-07i,1.32879967403111e-05+-2.31626347024096e-06i,7.2717088324288e-07+-1.47449237770485e-06i,7.95596413709352e-06+-1.2587835034292e-06i,3.82689553088192e-06+-1.6663624637406e-06i,7.44187725083459e-06+-2.97992126213573e-06i,-1.53297041556659e-05+2.79167967641919e-06i,3.66527888156937e-06+-3.70435843420895e-06i,4.48613152248929e-07+-2.47354230701269e-06i,2.21871535706668e-06+-4.72377512317931e-06i,1.28741353345314e-05+-1.32558225729241e-05i,-1.53861609097983e-05+1.00064207625485e-05i,-2.98376722566055e-06+-2.30962359500648e-07i,-2.40596436471689e-06+-1.7345855350002e-06i,-6.52128156182799e-07+6.30545242074064e-06i,-2.46094344890379e-06+-1.49363497478564e-06i,-1.05963160880454e-05+-2.6859780839156e-06i,8.75297078020295e-08+-2.32655461230183e-05i,-0.000453867082516194+0.000344773734745685i,2.95545340893313e-06+5.61874054865907e-06i,-7.47178448636671e-06+5.10761885941468e-06i,1.57943240917766e-05+-3.26217376171368e-06i,1.05967888623039e-06+2.05740691922435e-06i,-2.72928023724611e-06+3.87151507215725e-06i,-3.31674966071294e-06+2.35332984831338e-06i,-1.3864410415304e-05+-1.72387372081147e-06i,8.73165065873384e-06+6.4176138250001e-06i,4.18662961992589e-07+3.35529956934711e-06i,-1.10144813289939e-06+4.35982002769213e-06i,-2.36891339240018e-06+3.74940761803293e-06i,-1.03860957010109e-05+4.23216443811261e-06i,-1.68437348025957e-05+4.72078040361692e-06i,-2.79877867878113e-07+1.6231535504055e-05i
147.311382040857,-80.9319402611142,31.2,1.24466420461236e-06+3.2407379243125e-09i,3.27413992440514e-06+3.05362672993726e-08i,-3.37574725630983e-06+4.03383935862834e-09i,6.36260558665215e-07+1.3313491345896e-08i,-9.9459872598959e-06+-8.57761705243518e-07i,-2.56153848724449e-07+-1.96520269163563e-07i,5.35108302535066e-06+-1.00946419308821e-06i,1.2071849192064e-06+-4.73438178230575e-07i,-2.38680370657287e-07+-8.28174407224204e-07i,1.90770932093822e-05+-2.62404675138762e-06i,-6.88227896326818e-07+-1.70855055488854e-06i,1.26938819064209e-05+-1.36854715464554e-06i,5.53205215806958e-06+-1.88920244825041e-06i,1.08351552970992e-05+-3.39136264709584e-06i,-2.24409781776301e-05+3.03558255666814e-06i,6.1273280579624e-06+-4.3747849093772e-06i,1.08823632972436e-06+-2.96311657465479e-06i,4.46705405651369e-06+-5.68234229108998e-06i,2.21288564034339e-05+-1.55654499272099e-05i,-2.55273922280052e-05+1.13209949363628e-05i,-4.41574440886084e-06+-4.71206201285863e-07i,-3.42132659546158e-06+-2.29766287732664e-06i,1.03685238939843e-05+8.58001565366664e-06i,-2.22980335702613e-06+-2.22032535365168e-06i,-1.42890007010748e-05+-4.76719730554807e-06i,3.05964675080345e-06+-3.05793192688165e-05i,-0.000646592303151175+0.000393586070554503i,6.00450137832355e-06+7.00748611472154e-06i,-9.90956328781414e-06+5.51043314034876e-06i,2.09533802439286e-05+-2.75509415422576e-06i,1.14587414551422e-06+2.42041339102395e-06i,-4.53216066263744e-06+4.33046580572477e-06i,-5.32914331203843e-06+2.33191846036531e-06i,-2.16205620717065e-05+-3.84874346978236e-06i,1.29210755541064e-05+8.82527639359561e-06i,-3.14785452298646e-07+4.09472815895971e-06i,-2.42872122480409e-06+5.31056707461221e-06i,-4.30779767785391e-06+4.13715562917894e-06i,-1.57677738188172e-05+3.09566001036653e-06i,-2.50308599568625e-05+2.31617854032031e-06i,2.33472928020073e-06+2.07316427754653e-05i
147.311382040857,-68.4808198879383,31.2,1.74462382958189e-06+3.54118291017418e-09i,5.10467252089739e-06+3.37469876212143e-08i,-2.34031337027084e-06+1.90518482309899e-08i,1.65779157844175e-06+1.89063936817153e-08i,-1.66209837725098e-05+-9.76379081196515e-07i,-5.13683870086736e-07+-2.22484119704005e-07i,6.19015142442093e-06+-1.13411447322115e-06i,1.44061499606384e-06+-5.36905353232643e-07i,-7.12541839220163e-07+-9.2472884291078e-07i,2.70878476470301e-05+-3.01100178132156e-06i,-1.61952950501515e-06+-2.00729832375804e-06i,1.8435489533803e-05+-1.50474634388252e-06i,7.92453132216169e-06+-2.16663517765328e-06i,1.58279347974109e-05+-3.90767184504867e-06i,-3.31587004770298e-05+3.3505935693052e-06i,8.02680351609082e-06+-5.09620099072081e-06i,1.74159973480463e-06+-3.52882245220218e-06i,8.07334305848115e-06+-6.82471028350601e-06i,3.72774057740004e-05+-1.83427134263035e-05i,-4.25338675148095e-05+1.28189560015311e-05i,-6.9346750068494e-06+-7.35548202691622e-07i,-5.70962375270057e-06+-2.94311139310491e-06i,3.72534836649269e-05+1.28209888121934e-05i,-1.60789699921602e-06+-3.02004451191703e-06i,-2.07403314369577e-05+-7.29591341799185e-06i,7.77020971048189e-07+-3.93791973107862e-05i,-0.000781762835552471+0.000535752961860294i,1.25169608746096e-05+8.76465487035175e-06i,-1.19525434845088e-05+6.13318344036244e-06i,2.68896804143817e-05+-2.30442221097552e-06i,1.43398089204238e-06+2.89474163952491e-06i,-6.4702652868861e-06+4.85068205193379e-06i,-8.13443751575425e-06+2.36318643904197e-06i,-3.29409605371131e-05+-6.11069891279707e-06i,1.96359809522811e-05+1.16331001925046e-05i,-1.09744915327038e-06+4.99118678271922e-06i,-3.09865091701499e-06+6.45341921339558e-06i,-5.88665513756042e-06+4.56734113817484e-06i,-2.09897914784038e-05+1.56527564005781e-06i,-3.3131086047877e-05+-8.44248502684256e-07i,8.40151133527188e-06+2.69584800956674e-05i
147.311382040857,-56.0296995147623,31.2,2.3258447200463e-06+3.84252283263057e-09i,7.66543335300939e-06+3.64502152481096e-08i,2.11356893868799e-06+3.06375643935005e-08i,3.67526823584991e-06+2.35376602620137e-08i,-2.31919186769254e-05+-1.10913032307862e-06i,-6.06091449123209e-07+-2.53006568587303e-07i,8.29574805598231e-06+-1.2762519505783e-06i,2.04036283114049e-06+-6.10623112308589e-07i,1.29131630773969e-07+-1.03779180220176e-06i,3.81707300051677e-05+-3.45941507735547e-06i,2.06497698867607e-06+-2.37692637186452e-06i,2.2260291893345e-05+-1.65379804694125e-06i,1.1095729815766e-05+-2.48055497297298e-06i,2.30879886541978e-05+-4.49185435472176e-06i,-4.93882179661133e-05+3.65792371229688e-06i,9.65137693096787e-06+-5.82851586312579e-06i,2.44746876296143e-06+-4.14469811165812e-06i,1.36370769402859e-05+-8.0911428275958e-06i,6.15395761302758e-05+-2.14429193004202e-05i,-6.92340853882152e-05+1.42585737821293e-05i,-1.0900360366053e-05+-1.0323319027639e-06i,-9.68143850616651e-06+-3.64342517551887e-06i,8.58540169109343e-05+1.92921343462809e-05i,-3.79440569172096e-07+-3.85784336623152e-06i,-3.05454782906458e-05+-1.01502664847609e-05i,-1.00326987170395e-05+-4.87519780124205e-05i,-0.000773297877257149+0.000813699516360776i,2.26546599499727e-05+1.07119233119189e-05i,-1.24584798797267e-05+6.78393032073035e-06i,3.10972011080414e-05+-1.86204292008547e-06i,1.62353132460278e-06+3.36938352985972e-06i,-8.52733587268601e-06+5.22982709838468e-06i,-1.13190042720213e-05+2.27508025193708e-06i,-4.44860745339795e-05+-8.91288426667267e-06i,2.65355373386273e-05+1.48052700498335e-05i,-1.82289191033581e-06+5.8890503345909e-06i,-2.45245947957631e-06+7.57537591533041e-06i,-5.84608592841707e-06+4.89944742150133e-06i,-2.15586059329201e-05+-4.11044173547929e-07i,-3.40404246871778e-05+-4.74791575412997e-06i,6.59977582947578e-06+3.40468096668344e-05i
147.311382040857,-43.5785791415864,31.2,2.80034255505945e-06+4.13958498451569e-09i,1.03937654040128e-05+3.88581058936389e-08i,1.08977468046431e-05+4.12421092517128e-08i,6.64400779069825e-06+2.80701126199736e-08i,-2.65350511749075e-05+-1.22161138323311e-06i,-3.11510937366778e-07+-2.79343643002776e-07i,1.1645546642849e-05+-1.39772305014266e-06i,3.0725435058944e-06+-6.74298396406268e-07i,3.41171576627314e-06+-1.1389088482199e-06i,4.81566348364344e-05+-3.89679526150265e-06i,1.50566167574797e-05+-2.76169405793948e-06i,1.75038211191691e-05+-1.78477655593646e-06i,1.35731133279377e-05+-2.75922489587964e-06i,3.01728908416084e-05+-5.01639350595417e-06i,-6.73202549287016e-05+3.90818337186658e-06i,1.86935996926424e-05+-6.47522250855925e-06i,4.04661848183364e-06+-4.70399059799052e-06i,1.9917187626505e-05+-9.26932844748075e-06i,9.02270070895577e-05+-2.44101518013569e-05i,-9.73941225896207e-05+1.55245247136783e-05i,-1.48263231526898e-05+-1.30523018314296e-06i,-1.28749064742366e-05+-4.29250465608569e-06i,0.000138513733411109+2.57243395104991e-05i,1.45696043159343e-06+-4.65977329400418e-06i,-3.73736891493941e-05+-1.29686099483549e-05i,-1.93297974912616e-05+-5.77190008783643e-05i,-0.000738366319752845+0.00110000426363674i,3.47956704781068e-05+1.24664849310445e-05i,-9.62767205820157e-06+7.34248311391278e-06i,2.61381645990695e-05+-1.5268283274257e-06i,3.61082021019393e-08+3.78430242528897e-06i,-1.15708609747255e-05+5.40983713775777e-06i,-1.49935852433323e-05+2.15971704820441e-06i,-5.8882894394531e-05+-1.14619319213704e-05i,3.45197299999241e-05+1.77566535897258e-05i,-2.35892879153957e-06+6.70413105780902e-06i,9.78525159955823e-07+8.54020787714694e-06i,-1.95854690772542e-06+5.08808462013127e-06i,-9.91504738984048e-06+-2.6871480673781e-06i,-1.60403915443959e-05+-9.11918631098895e-06i,-1.91441957704719e-05+4.22446160729928e-05i
147.311382040857,-31.1274587684105,31.2,3.16905321853764e-06+4.36526937933733e-09i,1.29380387064466e-05+4.05000447582155e-08i,2.10598854398737e-05+4.86062035813058e-08i,9.80396176670105e-06+3.14490993412422e-08i,-2.75251198058424e-05+-1.30855823220152e-06i,1.64341249057201e-07+-3.00599721756928e-07i,1.56062535134073e-05+-1.4934911606305e-06i,4.26452268760468e-06+-7.25320679262971e-07i,7.78974340032812e-06+-1.22154785640428e-06i,5.66666326343975e-05+-4.27780092754801e-06i,3.27574536436132e-05+-3.11526894439153e-06i,7.58781454159189e-06+-1.88751725989288e-06i,1.5221575107356e-05+-2.98172974135364e-06i,3.62066690431723e-05+-5.43693184897132e-06i,-8.48419021668076e-05+4.08079997079381e-06i,3.89713553526486e-05+-6.9721334817238e-06i,7.06276554930676e-06+-5.14830213808357e-06i,2.58848573358679e-05+-1.02110231634399e-05i,0.000119679512315239+-2.68785441350844e-05i,-0.000121352682280736+1.6468790069928e-05i,-1.77503233453409e-05+-1.52931899599365e-06i,-1.33159675023997e-05+-4.82183389842859e-06i,0.000176924755204398+3.04060665089489e-05i,3.92260020588534e-06+-5.32059028837248e-06i,-3.55903154034792e-05+-1.53860753041627e-05i,-1.04317719382256e-05+-6.52746698001661e-05i,-0.000977963234387247+0.00111536409070096i,4.73738168682651e-05+1.38143127294104e-05i,-4.69277197450913e-06+7.6742734679521e-06i,1.04904759542957e-05+-1.26807497175391e-06i,-4.35295487202599e-06+4.06906900443084e-06i,-1.59735426394986e-05+5.29457766815697e-06i,-1.93938027571573e-05+1.99427052631938e-06i,-8.50026774680464e-05+-1.33877839707424e-05i,4.9288132091455e-05+2.01784877135795e-05i,-3.04299393073047e-06+7.22419732190609e-06i,3.69180804638847e-06+9.11467927398619e-06i,1.22365949621856e-06+5.06523320945168e-06i,1.58146738816376e-06+-4.79750071231889e-06i,1.91178234031886e-06+-1.29890266540644e-05i,-5.19342622702777e-05+4.92650441561649e-05i
147.311382040857,-18.6763383952346,31.2,3.43226900790384e-06+4.52038299220358e-09i,1.52049969113446e-05+4.14005677493235e-08i,3.17349852770474e-05+5.2580041690971e-08i,1.30310938049682e-05+3.36068894195272e-08i,-2.81460201514364e-05+-1.37247951918858e-06i,6.77153402977227e-07+-3.16489831951988e-07i,1.85515220436289e-05+-1.56529396972489e-06i,5.3076924071176e-06+-7.63338356963162e-07i,1.24026982630543e-05+-1.28544425357649e-06i,6.18346760153316e-05+-4.60427356124209e-06i,5.27413348962846e-05+-3.42513007299047e-06i,-6.67766216709109e-06+-1.96651939336364e-06i,1.56421973587745e-05+-3.14953986991413e-06i,4.02883009203114e-05+-5.75846239461219e-06i,-0.000100348393904724+4.21659033183268e-06i,7.19847094879347e-05+-7.33733410412909e-06i,1.16592129115047e-05+-5.47898039580594e-06i,3.13165241726781e-05+-1.0921303054718e-05i,0.000150051208115959+-2.89346009644957e-05i,-0.000140682956380252+1.71780461647303e-05i,-1.97502786949477e-05+-1.68618956751642e-06i,-1.0974524183363e-05+-5.22910166686919e-06i,0.00020758404158251+3.40470201456121e-05i,7.37649520066258e-06+-5.81010816906665e-06i,-2.30155371232141e-05+-1.73464602463953e-05i,2.04632753521989e-05+-7.19017203022593e-05i,-0.00161251368337511+0.000778243064651179i,6.60134468228946e-05+1.50420914243837e-05i,1.71803233973256e-06+8.01514609450176e-06i,-1.28771970590027e-05+-1.13717257604382e-06i,-1.1277810508381e-05+4.38086336151987e-06i,-2.06999864782096e-05+5.17905446641259e-06i,-2.65597412362861e-05+2.00021368149383e-06i,-0.000138198647870231+-1.43634578144217e-05i,8.11835255905722e-05+2.25329592792451e-05i,-4.43218848548248e-06+7.79571845185072e-06i,5.66489033886684e-06+9.68859464705381e-06i,1.75112310744719e-06+5.19084120118112e-06i,4.03430821813854e-06+-6.37361079671102e-06i,5.5703263569213e-06+-1.59568156004433e-05i,-5.83455793270961e-05+5.46630708094903e-05i
147.311382040857,-6.22521802205866,31.2,3.54494238834139e-06+4.59594884687673e-09i,1.6341152523986e-05+4.18419270574563e-08i,3.75734116691151e-05+5.46201292571226e-08i,1.4813919307482e-05+3.48049751902527e-08i,-2.84075818322119e-05+-1.40195736327856e-06i,9.70411615052049e-07+-3.23720986099904e-07i,1.96645261283127e-05+-1.59852972279207e-06i,5.79245923047672e-06+-7.80448596330858e-07i,1.48771936795373e-05+-1.31448272281197e-06i,6.31435296045865e-05+-4.77036928498725e-06i,6.36472942613147e-05+-3.58011674413435e-06i,-1.55491787823892e-05+-2.00235260560597e-06i,1.53935370428857e-05+-3.22567186988083e-06i,4.15410528666977e-05+-5.90363267419854e-06i,-0.000107040254471459+4.27769265191628e-06i,9.29668986222243e-05+-7.50367795522375e-06i,1.45620520164749e-05+-5.63409224821789e-06i,3.37501455355275e-05+-1.12616792698779e-05i,0.000164319989217635+-2.98880638681673e-05i,-0.000147540065763186+1.75408968743402e-05i,-2.03218098116598e-05+-1.76285015400859e-06i,-8.48281707270393e-06+-5.42781977604956e-06i,0.000216503328922637+3.51512588991673e-05i,9.40286997560703e-06+-6.06188268236576e-06i,-4.86026897587854e-06+-1.84818504930224e-05i,4.66707744479714e-05+-7.5384083828342e-05i,-0.00216297778752452+0.000421325519468314i,7.65006504420136e-05+1.55985616040029e-05i,5.30117252695401e-06+8.10744656782406e-06i,-2.85401839579527e-05+-1.07400628537326e-06i,-1.61169928572373e-05+4.50064144019137e-06i,-1.97137678740713e-05+4.90294333912644e-06i,-3.12755804831024e-05+1.96239494057759e-06i,-0.000177269524844224+-1.46802125385397e-05i,0.00010450589896273+2.37788197976172e-05i,-5.60306727724827e-06+8.00813684709134e-06i,6.36133198428585e-06+9.8193771701572e-06i,7.88991864519393e-07+5.17493209937926e-06i,-3.6640121064978e-07+-7.22734061015295e-06i,-1.295334577791e-06+-1.74435579544606e-05i,-3.79260078767718e-05+5.53177935054723e-05i
147.311382040857,6.22590235111726,31.2,3.55393014744999e-06+4.61189189758166e-09i,1.63851679595043e-05+4.19557077169128e-08i,3.73269159095707e-05+5.44982456363228e-08i,1.48284834810352e-05+3.49688395509487e-08i,-2.80984100394387e-05+-1.40412046318736e-06i,9.69254243553692e-07+-3.24444869364791e-07i,2.0179834797892e-05+-1.60078270573582e-06i,5.84410016490963e-06+-7.81617287703701e-07i,1.50317048539389e-05+-1.31764524615726e-06i,6.46866997133584e-05+-4.7800254586958e-06i,6.41990017990228e-05+-3.5844951318961e-06i,-1.53584252771706e-05+-2.00699928183431e-06i,1.56904044478585e-05+-3.2333419957202e-06i,4.23024938718336e-05+-5.92239942898039e-06i,-0.000109148777897018+4.284333280654e-06i,9.52322221084905e-05+-7.51771932824079e-06i,1.49503854518042e-05+-5.64611069801079e-06i,3.46025812890131e-05+-1.13235334126738e-05i,0.000167912036946073+-3.00128140023036e-05i,-0.000150571501001502+1.75602373542248e-05i,-2.09351770941148e-05+-1.75896241752242e-06i,-8.59536168328321e-06+-5.4391699933367e-06i,0.000223267258662518+3.57483112706049e-05i,9.7477926510749e-06+-6.06807324881686e-06i,1.04168300918215e-05+-1.89140395349112e-05i,4.90694316164323e-05+-7.59067453940286e-05i,-0.00226261275428158+0.000355968080427304i,7.70032593421415e-05+1.57474360217591e-05i,5.83636364738546e-06+8.16250008729432e-06i,-3.07924304791817e-05+-1.09512166620345e-06i,-1.68273049885694e-05+4.55609355883903e-06i,-1.3222141025478e-05+4.61468371432521e-06i,-3.13193269171846e-05+1.97228723897085e-06i,-0.000179650254470662+-1.48366160853019e-05i,0.000104620143336923+2.41604745855772e-05i,-5.39213665345152e-06+8.06978847675856e-06i,5.83214686239827e-06+9.83817559531746e-06i,9.26065869933379e-07+5.21435043343608e-06i,-8.79605720110785e-07+-7.45922042522826e-06i,-1.61391772392659e-06+-1.78487055375058e-05i,-4.54184624564327e-05+5.74092255434487e-05i
147.311382040857,18.6770227242932,31.2,3.41998440111791e-06+4.5209877254024e-09i,1.51212386300177e-05+4.14665289587991e-08i,3.06587554658181e-05+5.19539344647391e-08i,1.29632545705146e-05+3.38559245935208e-08i,-2.78917304773449e-05+-1.37120571275058e-06i,6.44303092764957e-07+-3.16437045983732e-07i,1.86002432623861e-05+-1.56410254860084e-06i,5.21819843916426e-06+-7.61699759124354e-07i,1.21902383819051e-05+-1.28433440527766e-06i,6.28952553166085e-05+-4.60016656310705e-06i,5.13596944532155e-05+-3.40213245884645e-06i,-5.39079565889375e-06+-1.9662729411544e-06i,1.58612649477429e-05+-3.14578094883863e-06i,4.05888603129436e-05+-5.7544269898743e-06i,-0.000100870214757373+4.20964055610072e-06i,7.10356236056735e-05+-7.32717859049054e-06i,1.16726836044857e-05+-5.46986369028069e-06i,3.21471973927048e-05+-1.09949757120563e-05i,0.000150086780910152+-2.88430675855181e-05i,-0.000141769133295086+1.71656365726625e-05i,-2.04589781210498e-05+-1.67275346261183e-06i,-1.12981707762485e-05+-5.21221294009924e-06i,0.000213650816709689+3.4354550615588e-05i,7.41977953139331e-06+-5.78639593018102e-06i,1.8010436887446e-05+-1.84054499764877e-05i,2.39405196413258e-05+-7.21606682135515e-05i,-0.00176580271289774+0.000661075936646819i,6.39033712171083e-05+1.51225325820704e-05i,2.07256179340715e-06+7.95351062215044e-06i,-1.30113184283451e-05+-1.11001498807433e-06i,-1.14716142236481e-05+4.397500995552e-06i,-2.82845718355184e-06+4.09923457750487e-06i,-2.55299203076696e-05+1.88078998229093e-06i,-0.000133823494190295+-1.48284253205736e-05i,7.45107524912306e-05+2.30794595612794e-05i,-3.9041286034902e-06+7.73243786022621e-06i,5.65839131035112e-06+9.39270102771249e-06i,2.92090026914696e-06+5.10674425744015e-06i,4.53821558457555e-06+-6.85524256636368e-06i,6.8233397523345e-06+-1.66230926250173e-05i,-5.86839596268126e-05+5.63402052241351e-05i
147.311382040857,31.1281430974691,31.2,3.1701873916635e-06+4.35697371061213e-09i,1.31085472460771e-05+4.04039021606796e-08i,2.13078059931778e-05+4.66824010474784e-08i,1.02275319270427e-05+3.16123977084992e-08i,-2.76081314344167e-05+-1.311486941322e-06i,1.85451319580229e-07+-3.01812620042478e-07i,1.55563304353304e-05+-1.49809112498626e-06i,4.22294913533078e-06+-7.25921862415166e-07i,8.08658885277879e-06+-1.22586330334904e-06i,5.76618010361469e-05+-4.31113790740084e-06i,3.37989467035405e-05+-3.11712762071983e-06i,6.63072853800137e-06+-1.89446482958997e-06i,1.52928682601448e-05+-2.99057433140856e-06i,3.66746059517303e-05+-5.45804967288965e-06i,-8.68230176816802e-05+4.08979165071148e-06i,4.29167667040047e-05+-6.98803847063512e-06i,7.71671203297483e-06+-5.15838550983235e-06i,2.79010615186256e-05+-1.03909174927751e-05i,0.000123309205785955+-2.69454471497928e-05i,-0.000124934881485896+1.65196026597053e-05i,-1.87541845804783e-05+-1.51814699248363e-06i,-1.33416965532531e-05+-4.83014418277078e-06i,0.000189955658299651+3.13525406171984e-05i,4.51320292666429e-06+-5.31256343166723e-06i,1.91782613962628e-05+-1.743391558816e-05i,1.19034030603102e-06+-6.64420653749167e-05i,-0.00123657146649955+0.000935784920547266i,4.93137273874078e-05+1.41569573644943e-05i,-2.6295689894966e-06+7.68226531400289e-06i,8.02295376398272e-06+-1.2368423201311e-06i,-5.35827508325362e-06+4.17619293251031e-06i,4.0052641749885e-06+3.4673093154704e-06i,-1.96989735527591e-05+1.87687612557697e-06i,-8.96117790046376e-05+-1.41002365588534e-05i,4.63979979108441e-05+2.14153266282806e-05i,-2.69279045533381e-06+7.29960045590769e-06i,4.57231590535607e-06+8.83790581420616e-06i,2.3464555317286e-06+5.06060559003605e-06i,2.8843983556358e-06+-5.569555851314e-06i,3.59712554801168e-06+-1.4183502394362e-05i,-4.76275528876561e-05+5.25837166545403e-05i
147.311382040857,43.579263470645,31.2,2.78167624174847e-06+4.10166800494227e-09i,1.03596637191342e-05+3.86753059385657e-08i,1.00355792100188e-05+3.9088111265272e-08i,6.78212116207277e-06+2.83091396290915e-08i,-2.66614145494982e-05+-1.22006921575936e-06i,-3.40185979241594e-07+-2.79536940988092e-07i,1.11831267017646e-05+-1.39795841015789e-06i,2.9169963540943e-06+-6.71793211846401e-07i,3.11921103387588e-06+-1.13786817282447e-06i,4.82213070817637e-05+-3.90879720741174e-06i,1.34425852705715e-05+-2.73032865675779e-06i,1.84954877084599e-05+-1.78593394527306e-06i,1.35863713908572e-05+-2.75554205819837e-06i,3.00053474243349e-05+-5.00865147503815e-06i,-6.67166575220714e-05+3.90201118273041e-06i,1.74112663008149e-05+-6.46995986623918e-06i,3.93413174452021e-06+-4.68934820828601e-06i,2.15722770156915e-05+-9.45048021502741e-06i,8.76123712790135e-05+-2.42056179546032e-05i,-9.72893905329493e-05+1.55597082779404e-05i,-1.51886523514274e-05+-1.29262501772553e-06i,-1.30089955143354e-05+-4.27604098607366e-06i,0.000141652794506536+2.56477784620056e-05i,1.32127955847022e-06+-4.63602366703884e-06i,1.71729839136759e-05+-1.58191129436308e-05i,-8.78472455561732e-06+-5.8451732362603e-05i,-0.000871798845328089+0.00100725542619034i,3.26058388661782e-05+1.26664630985992e-05i,-7.67887733056313e-06+7.20568276299209e-06i,2.58461485509921e-05+-1.41872519342854e-06i,-3.20274275916368e-07+3.83365965028519e-06i,6.6410139746894e-06+2.7379255173262e-06i,-1.42591103752763e-05+1.9254068221878e-06i,-5.49501676840858e-05+-1.23652357716829e-05i,2.53970490477141e-05+1.891447180506e-05i,-1.97661974687976e-06+6.6339020271491e-06i,1.30711374657321e-06+7.97110045574856e-06i,-1.98454549790463e-06+4.93350715776133e-06i,-8.89364552081472e-06+-3.58756813804212e-06i,-1.54816623609706e-05+-1.03834805841466e-05i,-1.37991533113124e-05+4.4926984633889e-05i
