x,y,z,f_69_6,f_119_09,f_201_88,f_209_73,f_259_98,f_339_62,f_352_58,f_394_19,f_495_78,f_530_25,f_553_72,f_584_33,f_613_07,f_672_79,f_717_58,f_801_83,f_816_88,f_858_01,f_892_99,f_911_85,f_942_89,f_1020_6,f_1060_8,f_1090_9,f_1208,f_1251_3,f_1264_8,f_1322_4,f_1348_3,f_1353_3,f_1452_4,f_1474_4,f_1533_8,f_1563_4,f_1577_6,f_1644_9,f_1669_5,f_1774_6,f_1814_8,f_1823_3,f_1854_1,f_1930_7,f_1948_7
-83.6110639962151,72.2920363822901,31.2,3.44570847625108e-06+8.01617607830709e-10i,-5.78437446989297e-06+7.17726186448262e-09i,-3.92396972628787e-06+-1.19673375174304e-09i,2.50666450708428e-05+-2.27158057197962e-08i,1.74518688085943e-05+-8.60095827532103e-07i,2.58452897090216e-06+-5.64416306600663e-08i,1.89285047160018e-05+-1.43710654128301e-06i,8.40779441015479e-06+-6.93951650491039e-07i,-9.77877246268768e-06+-4.3839958930788e-07i,1.82592872259431e-05+-2.8542046954564e-06i,1.10619232012245e-05+-2.07715670657472e-06i,-2.80115698628936e-05+4.98315562116648e-07i,2.12196777515188e-06+-1.95052588530167e-06i,6.00994239463993e-06+-3.00843337859946e-06i,4.00001822531762e-06+-4.25697861483026e-06i,-1.36941662907992e-06+-8.86848788938049e-06i,3.51360855176766e-05+-5.32351642640032e-06i,-4.00903828726747e-05+-5.99621873171469e-06i,-0.000101515563080799+3.71720141080084e-05i,-1.14628940825844e-05+-1.86110710394151e-07i,-3.79739485613142e-06+-4.55991077409016e-06i,-3.45799156562773e-06+-6.41177360181869e-06i,-3.72749803069485e-06+-8.0806382556234e-06i,-2.67676301445558e-05+-1.60866827803654e-05i,-2.05126396193322e-06+-7.66464063357237e-06i,6.96917794329008e-06+3.65544721476044e-07i,-1.99056909603466e-05+-1.92017418396484e-05i,-8.55720387505776e-06+-8.8129521312965e-06i,-5.26308828660991e-06+-1.71449663710417e-05i,-7.46774784035639e-06+-1.09255944220003e-05i,-1.21266307407661e-05+-1.59973184589684e-05i,-1.02079165309609e-05+-8.68498907451299e-06i,-5.95037898858149e-06+-6.2535956471334e-06i,1.86933865819916e-05+-2.12711210211931e-06i,-7.02538572125769e-05+-7.17916599292636e-06i,-2.33352358402102e-05+-3.53703631998846e-06i,-3.00564675458269e-05+-4.65385141838488e-06i,-1.40767373911087e-05+5.99795382400806e-07i,-2.85888657270822e-05+1.18947333056687e-06i,-5.16667743712747e-05+2.85761160093196e-06i,6.77732805496457e-06+-4.01769156365647e-06i,5.86112343645609e-06+-9.88513574561747e-06i,4.30284405680909e-05+-8.17305695409569e-05i
-83.6110639962151,85.4385327857021,31.2,2.6710147393423e-06+7.53544562921289e-10i,-6.55350650464565e-06+4.62518210882862e-09i,-2.72368362509831e-06+-3.24087423240223e-09i,2.05540101669264e-05+-1.06929311592252e-08i,4.32660422752156e-06+-7.70066382875064e-07i,7.41104491538077e-07+-4.90375767382255e-08i,1.44691083458937e-05+-1.24431644652896e-06i,5.54565929566446e-06+-6.00512694990436e-07i,-6.68332017712205e-06+-3.61913003514304e-07i,1.89579383269896e-05+-2.43272288200981e-06i,8.41758455390906e-06+-1.78026363345979e-06i,-1.78176539495738e-05+4.69988430409123e-07i,1.90869969352539e-06+-1.65123502176162e-06i,4.12538838886941e-06+-2.52556194590358e-06i,4.53353581980045e-06+-3.66764765096622e-06i,6.29520817101323e-06+-7.88822575571483e-06i,2.78847673872092e-05+-4.28900869927905e-06i,-3.48953765585852e-05+-4.73940001099926e-06i,-6.01905895352592e-05+3.15322525206546e-05i,-6.82504177062071e-06+-1.32820517065572e-07i,-2.42844127038898e-06+-3.70650893657905e-06i,-2.42032148615135e-06+-5.11755435112975e-06i,-3.27811147226532e-06+-6.40481685882463e-06i,-1.58349768256806e-05+-1.27629258869014e-05i,-3.87018128262183e-06+-5.7931320895624e-06i,-7.7221329831416e-06+1.20737272700952e-06i,-1.43085949018642e-06+-1.46877144607618e-05i,-4.41493216102531e-06+-6.52125141379419e-06i,-1.12461920083761e-05+-1.28934681567619e-05i,-8.30064806704236e-06+-8.01467357251148e-06i,-8.15514899508476e-06+-1.15072464922343e-05i,-7.66895407973805e-06+-5.90402465284709e-06i,-4.00526792267616e-06+-3.93748498923128e-06i,1.2472787852528e-05+-1.57338820560649e-06i,-5.43837522265884e-05+-2.94275737713505e-06i,-1.86741296219645e-05+-1.01210544509003e-06i,-2.46886811988966e-05+-1.25314472677763e-06i,-9.80478301611955e-06+1.86254553458547e-06i,-2.04308954722285e-05+3.50691267257448e-06i,-3.74972997779261e-05+6.52131382373837e-06i,5.97171839315406e-06+-2.52911559178583e-06i,1.33322993461423e-05+-8.84037974404471e-06i,6.83263499832729e-05+-7.49704864855474e-05i
-83.6110639962151,98.5850291891141,31.2,1.89152986459669e-06+7.08230622717012e-10i,-4.98181527213137e-06+7.68954526318871e-10i,-1.7730539371225e-06+-5.27850816127005e-09i,1.44943750840847e-05+8.30376954937634e-10i,1.27307893565275e-06+-6.69861823367529e-07i,1.96530827935613e-07+-4.20039139122308e-08i,1.04599322885433e-05+-1.06269089533944e-06i,3.74941434080179e-06+-5.12222495733681e-07i,-4.20611681626072e-06+-2.90908171726734e-07i,1.48571046232872e-05+-2.06116321120345e-06i,5.93846334501589e-06+-1.50243162238367e-06i,-1.06268109023526e-05+4.38232894407664e-07i,1.61149166359226e-06+-1.37144930827004e-06i,2.72559240707805e-06+-2.07648185721836e-06i,4.67915940009861e-06+-3.111605703672e-06i,8.23746730181186e-06+-7.00216571919702e-06i,1.9249342875875e-05+-3.35224545210841e-06i,-2.31623891922697e-05+-3.60763755877848e-06i,-3.85556759496555e-05+2.57677805788222e-05i,-4.26807272601252e-06+-6.76422978087467e-08i,-1.57957464640401e-06+-2.90902204664628e-06i,-1.80892910605407e-06+-3.9258900916391e-06i,-2.52637832433743e-06+-4.87530094541162e-06i,-8.08393251380758e-06+-9.66335750344587e-06i,-3.72240052873398e-06+-4.13818445026665e-06i,-7.55260036155055e-06+1.44058736718418e-06i,-3.92779821703464e-07+-1.08803741855202e-05i,-3.81782417055562e-06+-4.43789971374673e-06i,-1.12979467249403e-05+-8.99103851218841e-06i,-7.60079321937539e-06+-5.42417980632349e-06i,-6.40519795473056e-06+-7.5298659710509e-06i,-6.25237547493211e-06+-3.50305835535226e-06i,-3.69206516092929e-06+-1.98006326589976e-06i,7.23025917577712e-06+-1.12372509807364e-06i,-3.8057527743696e-05+5.20185508398978e-07i,-1.37785135631838e-05+9.70125629091225e-07i,-1.81384266807238e-05+1.42467372334413e-06i,-7.03905642578586e-06+2.69481684246773e-06i,-1.39347911542674e-05+5.07587839391004e-06i,-2.48824556834434e-05+8.99753906351737e-06i,2.10075176048308e-06+-1.37503037027626e-06i,1.0880241748482e-05+-7.65281907804307e-06i,5.11164882032375e-05+-6.42525644685432e-05i
-77.9558964500777,-98.6124168620654,31.2,1.8893342774624e-06+5.30594597645045e-10i,-5.42218677577638e-06+-6.67172476340904e-10i,-2.25131878482456e-06+-3.48269912018679e-09i,1.44938080404704e-05+-3.80708967519753e-09i,4.94630853045512e-06+-6.56925551376257e-07i,1.21661047717964e-06+-5.28624753170754e-08i,7.67429094919043e-06+-1.06766880836926e-06i,3.66066317329892e-06+-5.10057585031565e-07i,-3.9371166150885e-06+-3.08176030753145e-07i,1.39312114093112e-05+-2.06836485182605e-06i,5.81347475627287e-06+-1.48417649824004e-06i,-9.51011983284519e-06+3.83236698570376e-07i,1.67941837692995e-06+-1.38126796314375e-06i,2.67467913869034e-06+-2.09055115175051e-06i,5.12589642260249e-06+-3.1000229041422e-06i,-8.63438809330565e-06+-2.96034879966681e-06i,2.16178623725589e-05+-3.50554747839013e-06i,-2.28373528881451e-05+-3.66265072499252e-06i,-3.33265593951861e-05+2.54900247417782e-05i,-4.03932451287726e-06+-1.81651318323928e-07i,-7.88105563128327e-07+-3.03171970541517e-06i,-1.53612624023863e-06+-4.04498361130523e-06i,-7.51029572377761e-07+-5.12477673584556e-06i,-7.25033526040797e-06+-9.69557211260012e-06i,-3.27702223755089e-06+-4.4585698302477e-06i,-2.78293579445098e-06+-6.73801343903754e-07i,-4.66824676259933e-06+-9.4546285912415e-06i,-3.38918899638856e-06+-4.69641363763562e-06i,-1.51226470763305e-05+-9.07685142867964e-06i,-9.0914165513616e-06+-5.58818730178831e-06i,-6.94426850797493e-06+-7.30141891593441e-06i,-6.73105740939619e-06+-3.70849486854078e-06i,-6.04965324564143e-06+-1.78880262856781e-06i,4.39608930843599e-06+-1.02374260589721e-06i,-3.02574517917412e-05+-1.57300670919746e-06i,-1.28349117552528e-05+2.06323910152027e-07i,-1.72011140318724e-05+1.1110352398993e-06i,-7.16911694487988e-06+1.8518507572291e-06i,-1.32787572054921e-05+4.22440586097694e-06i,-2.28974620448641e-05+7.95417352727111e-06i,8.21996998602617e-07+-2.95037345921178e-06i,4.36833735853285e-06+-6.90544861467569e-06i,6.01640949715662e-05+-5.49441191999593e-05i
-77.9558964500777,-85.4659204586534,31.2,2.65498357705107e-06+5.72314893334238e-10i,-6.98690041689256e-06+3.02535617293669e-09i,-3.4515835829318e-06+-1.62654837269568e-09i,2.03439739571728e-05+-1.49799639517453e-08i,1.12200367128424e-05+-7.50256566814127e-07i,2.61914023443376e-06+-5.83667303904337e-08i,1.00599673327425e-05+-1.24933114044456e-06i,5.47727666800863e-06+-5.9716798830427e-07i,-6.2894302400082e-06+-3.78758240341488e-07i,1.70223104366491e-05+-2.44001376014721e-06i,8.18072688735286e-06+-1.76063596686468e-06i,-1.59119228216311e-05+4.10196051673209e-07i,2.04356969234581e-06+-1.6608911553345e-06i,4.01574155325049e-06+-2.53901258733133e-06i,5.6606942155161e-06+-3.64229829520736e-06i,-6.64488915531063e-06+-4.13912791270044e-06i,3.17270520884184e-05+-4.45799742720092e-06i,-3.23042592619491e-05+-4.8089273496457e-06i,-5.61263958808606e-05+3.12259924034612e-05i,-6.68345713154738e-06+-2.57790153363211e-07i,-1.20325781106455e-06+-3.8395361234637e-06i,-2.06020225888069e-06+-5.25654512524916e-06i,-6.29551292453281e-07+-6.6926186553031e-06i,-1.41065087231486e-05+-1.28446748414047e-05i,-2.49543169657856e-06+-6.21768736038977e-06i,4.5115825219289e-06+-1.54635239404573e-06i,-1.37128582471888e-05+-1.31488037277986e-05i,-4.59322760664592e-06+-6.85174961123069e-06i,-1.74286529705537e-05+-1.30836713229326e-05i,-1.09657956658517e-05+-8.27159193983284e-06i,-9.31845872698554e-06+-1.13117389144924e-05i,-8.67030298762506e-06+-6.2447453284624e-06i,-8.33812698283118e-06+-3.90204497936471e-06i,7.4137985001018e-06+-1.59164231434319e-06i,-4.01198037379359e-05+-5.51912124559801e-06i,-1.68789048391327e-05+-2.14333551722932e-06i,-2.2984435016132e-05+-1.92308221930974e-06i,-9.62710810350252e-06+5.82574681150744e-07i,-1.87165433101665e-05+2.16908083131372e-06i,-3.31069422180703e-05+4.96215017781855e-06i,3.87200772866016e-06+-4.88413892344767e-06i,2.61945420179806e-06+-8.15191984366088e-06i,6.41182746000407e-05+-5.90781368771916e-05i
-77.9558964500777,-72.3194240552415,31.2,3.49028966818754e-06+5.94522806075919e-10i,-7.14730771171989e-06+5.64982757689909e-09i,-4.98623451146085e-06+1.57913536187174e-10i,2.57974925334716e-05+-2.74929437510307e-08i,2.5732285017647e-05+-8.44400196288135e-07i,4.99677844082185e-06+-6.50665012450714e-08i,1.40220902034482e-05+-1.45373895949828e-06i,8.35230741514227e-06+-6.96126689212548e-07i,-9.36049372616101e-06+-4.61098929143204e-07i,1.65453228576117e-05+-2.88260512053543e-06i,1.08832451885905e-05+-2.0756588990562e-06i,-2.51940758420166e-05+4.32871281164747e-07i,2.36638192650824e-06+-1.98034202638069e-06i,5.80621770734389e-06+-3.05187124646965e-06i,6.33837186079662e-06+-4.24873841982738e-06i,2.0980145847994e-06+-5.42421059013975e-06i,4.35326819964571e-05+-5.57058811544324e-06i,-3.87965131342026e-05+-6.1230727796836e-06i,-0.000100506181349127+3.70984160585042e-05i,-1.17531253301431e-05+-3.31426106953091e-07i,-2.29151363333754e-06+-4.74898812829322e-06i,-3.19768632471888e-06+-6.63065258118773e-06i,-8.50451330207394e-07+-8.47301103328506e-06i,-2.57122230800833e-05+-1.63139371930787e-05i,5.90332906155115e-08+-8.26863837752181e-06i,2.59866006379401e-05+-3.02133501729144e-06i,-3.95645413788751e-05+-1.76858418029437e-05i,-8.96736549361598e-06+-9.31896224190037e-06i,-1.53700503334094e-05+-1.75864635790804e-05i,-1.19858783496862e-05+-1.1369481570216e-05i,-1.39383626420775e-05+-1.58797028582194e-05i,-1.17768600774609e-05+-9.20792729748497e-06i,-1.24159933487442e-05+-6.4198535336793e-06i,1.17434164307007e-05+-2.31731465185713e-06i,-5.11144978391877e-05+-1.02982706294788e-05i,-2.1564852996102e-05+-5.03201448500505e-06i,-2.9580477190945e-05+-5.64638156128315e-06i,-1.31139103908766e-05+-1.0774982931435e-06i,-2.58794344799272e-05+-4.52136389017711e-07i,-4.59791689633213e-05+1.21178404238764e-06i,6.56902208412963e-06+-7.39263439864865e-06i,-4.55258076577681e-06+-9.41758643834804e-06i,4.0644864620768e-05+-6.16683679418547e-05i
-77.9558964500777,-59.1729276518295,31.2,4.13486476274512e-06+6.28455260602025e-10i,-4.23927027914673e-06+6.80472186220177e-09i,-6.33599709654122e-06+1.75940115361775e-09i,2.82956444193124e-05+-3.84207118748092e-08i,4.76757629794785e-05+-9.08846299826808e-07i,7.81711933552855e-06+-7.00988267435385e-08i,1.92607344628697e-05+-1.62681955650147e-06i,1.17355925560394e-05+-7.8066216277686e-07i,-1.26605984871267e-05+-5.32541823790765e-07i,1.66554728474994e-05+-3.26054555301608e-06i,1.37877693125609e-05+-2.34676244955083e-06i,-3.43922492259531e-05+4.50900981268417e-07i,2.77561103803119e-06+-2.25682163661064e-06i,7.22121147749296e-06+-3.49810543322556e-06i,1.03024316500925e-05+-4.74929920465452e-06i,8.15766038941005e-06+-6.65818460482488e-06i,4.88898624015108e-05+-6.56295883549624e-06i,-2.86130834135077e-05+-7.38029000747078e-06i,-0.000145606658006916+4.21611388278987e-05i,-1.51695902451966e-05+-3.84030966021068e-07i,-1.85350176905961e-06+-5.55882446159314e-06i,-3.37042790038789e-06+-7.87039911161522e-06i,3.35167162924088e-07+-1.00858888597131e-05i,-2.24537620366492e-05+-1.98279298972031e-05i,6.64509885915503e-06+-1.02226601334112e-05i,7.33948286548959e-05+-5.40065259568774e-06i,-9.42574774176969e-05+-2.23644797700782e-05i,-1.77216601579447e-05+-1.15308817203383e-05i,-4.81299369674641e-06+-2.16370246788321e-05i,-1.03100854768467e-05+-1.42564652715698e-05i,-2.04131864671769e-05+-2.01699707623224e-05i,-1.48390268913846e-05+-1.20571468742642e-05i,-1.57664720967777e-05+-8.94363360726145e-06i,1.84077484355622e-05+-3.05429446583204e-06i,-6.11197237554143e-05+-1.51561528015862e-05i,-2.15357999875129e-05+-8.11352432011825e-06i,-2.53147247244772e-05+-9.74519303898576e-06i,-1.9189037357659e-05+-2.99087653269866e-06i,-3.23168406832945e-05+-3.58035313222983e-06i,-5.30153215073534e-05+-3.44936741685566e-06i,-1.11102328430717e-06+-9.6972265663861e-06i,-1.78763825578197e-05+-9.98495411353104e-06i,-1.55594822888822e-05+-5.80570874776208e-05i
-77.9558964500777,-46.0264312484176,31.2,4.63211310182141e-06+6.44689366400435e-10i,5.45039833701217e-07+6.58931304297212e-09i,-7.52456840154603e-06+2.9904895558341e-09i,2.90662568727926e-05+-4.7797986943166e-08i,7.24608878512934e-05+-9.53369165211816e-07i,1.07215242828745e-05+-7.41851268373187e-08i,2.4549401520791e-05+-1.77372961727456e-06i,1.50859420920144e-05+-8.53000113356099e-07i,-1.64902843581348e-05+-5.95652863426122e-07i,2.29285128241196e-05+-3.54928157722269e-06i,1.74122541856113e-05+-2.576820201645e-06i,-4.32725142805736e-05+4.63935040674203e-07i,3.26133003981193e-06+-2.49469542030156e-06i,8.05824052225086e-06+-3.88301934068784e-06i,1.73657032723393e-05+-5.15921027194204e-06i,6.93120464292196e-06+-7.87851112060759e-06i,4.71601694957307e-05+-7.44203850170023e-06i,-4.22225985804777e-06+-8.56929827854152e-06i,-0.000169228719386448+4.72898158349162e-05i,-1.40430195329424e-05+-4.25909128050269e-07i,1.29229042164813e-06+-6.28726658035133e-06i,-2.16314536383713e-06+-8.98525906479046e-06i,3.47047235320599e-06+-1.15468959110474e-05i,-2.93113809240064e-06+-2.34171780848508e-05i,1.64668785998721e-05+-1.20665123198048e-05i,0.000137229057221159+-8.3356159734876e-06i,-0.000165380670359532+-2.69840912968167e-05i,-2.6570639981507e-05+-1.36069652832531e-05i,7.13436178082618e-06+-2.53219446784975e-05i,-7.91742406155527e-06+-1.69221872466794e-05i,-2.91774477200035e-05+-2.41152308106602e-05i,-1.74167715251052e-05+-1.4731642350833e-05i,-1.61779433964908e-05+-1.13767233006854e-05i,3.03668906043041e-05+-3.81236142658678e-06i,-7.89908378503488e-05+-1.99976902898167e-05i,-1.85215080380829e-05+-1.12122370832179e-05i,-1.31410345076821e-05+-1.39252094630453e-05i,-2.69182262180075e-05+-4.97722964993946e-06i,-3.85919978563868e-05+-6.77613285032888e-06i,-5.77226965621382e-05+-8.17073343453636e-06i,-1.28251368440555e-05+-1.20593284450965e-05i,-3.23759983541012e-05+-1.01245255015704e-05i,-7.4939358962972e-05+-5.21474822707956e-05i
-77.9558964500777,-32.8799348450056,31.2,5.00282830806193e-06+6.57722871404187e-10i,6.42720755193404e-06+5.51472758186984e-09i,-8.54659090687269e-06+3.92909765978095e-09i,2.87867900295102e-05+-5.55646940450695e-08i,9.72447666710084e-05+-9.826197737653e-07i,1.38202698095769e-05+-7.72362422746235e-08i,2.81418510216984e-05+-1.89660719194587e-06i,1.79900610235011e-05+-9.12630747656121e-07i,-2.10178927547409e-05+-6.48620022356459e-07i,3.7716284272604e-05+-3.72766787315359e-06i,2.19218513030894e-05+-2.75930319718024e-06i,-5.19788483050896e-05+4.74920950312644e-07i,3.73759792470202e-06+-2.68557642505706e-06i,8.29084216669466e-06+-4.19101727631995e-06i,2.63834584210333e-05+-5.47510767775448e-06i,7.60675117405569e-07+-9.01488683130156e-06i,3.76088677394322e-05+-8.15208062375503e-06i,3.3121386231681e-05+-9.62829987252391e-06i,-0.00016182274316193+5.25419542411926e-05i,-7.36141528151514e-06+-4.49651105907752e-07i,7.38173292388546e-06+-6.88787071221272e-06i,1.62109376310661e-07+-9.8895441895919e-06i,8.40179945853925e-06+-1.27434555491132e-05i,2.7276489008055e-05+-2.67078985029373e-05i,2.85414368637574e-05+-1.35994157010009e-05i,0.00020850959630144+-1.12369677918598e-05i,-0.000241548752818753+-3.12363139680916e-05i,-3.12738706023895e-05+-1.54407447143308e-05i,1.09048992682069e-05+-2.83844430892947e-05i,-7.93782234757044e-06+-1.90887389482041e-05i,-4.13433769347887e-05+-2.74267570516105e-05i,-1.96311252015298e-05+-1.69297196430161e-05i,-1.20297236099965e-05+-1.34114240106184e-05i,4.99830592202012e-05+-4.42229879626519e-06i,-0.000114824742837796+-2.42011039732819e-05i,-1.67683362825842e-05+-1.38318976378828e-05i,-2.0131312561114e-06+-1.75288910609697e-05i,-3.34946805065121e-05+-6.65978888288378e-06i,-4.4230823718572e-05+-9.55671574523348e-06i,-6.3462113513796e-05+-1.23367683873818e-05i,-1.95076631531417e-05+-1.3939047193709e-05i,-3.97524412751686e-05+-9.8727242651863e-06i,-9.7514729803841e-05+-4.64036353559144e-05i
-77.9558964500777,-19.7334384415936,31.2,5.20888680631447e-06+6.69830228133337e-10i,1.13336056181242e-05+4.44188043203763e-09i,-9.16388169869937e-06+4.49635063112747e-09i,2.80070027372695e-05+-6.04904185954047e-08i,0.00011466643766336+-9.97640561415996e-07i,1.64785236666626e-05+-7.84926797053851e-08i,2.83070402267657e-05+-1.97850892375999e-06i,1.96188078771153e-05+-9.5036878873838e-07i,-2.46968808135058e-05+-6.83161529923404e-07i,5.5376120890355e-05+-3.7907387522828e-06i,2.58061208508421e-05+-2.87032628982829e-06i,-5.74371849652941e-05+4.81981637100672e-07i,4.19032466726556e-06+-2.80423441032772e-06i,8.03537289626271e-06+-4.38281883833363e-06i,3.43476644431822e-05+-5.65823638450901e-06i,1.52393748025546e-06+-9.83658707439003e-06i,2.40673350270458e-05+-8.60155720240406e-06i,7.12439471171007e-05+-1.0383190676554e-05i,-0.000133630104236577+5.68717823622246e-05i,1.62424725489584e-06+-4.55347627947121e-07i,1.389322773192e-05+-7.27981173711339e-06i,2.44030290627683e-06+-1.04746101018e-05i,1.34139288252928e-05+-1.35299869187751e-05i,5.18782416681011e-05+-2.89685905927235e-05i,3.70411696465116e-05+-1.46359370139868e-05i,0.000250220920573411+-1.31381867503126e-05i,-0.000281516535992775+-3.36307964095564e-05i,-2.67519177442772e-05+-1.68589059443414e-05i,-2.35026804569371e-06+-3.05483088082803e-05i,-1.28089053479713e-05+-2.04956806179303e-05i,-5.15502915690024e-05+-2.96429114031551e-05i,-2.05853713674168e-05+-1.83853872490493e-05i,-3.92105008213305e-06+-1.47974003625333e-05i,6.79661268211977e-05+-4.83564851413202e-06i,-0.000158077839338259+-2.72097745473617e-05i,-2.11304515431043e-05+-1.56357624460558e-05i,-6.03300620838651e-06+-2.00223801724031e-05i,-3.33747114146859e-05+-7.87990527287316e-06i,-4.53796891780766e-05+-1.15990186840839e-05i,-6.78819386774533e-05+-1.53880278143833e-05i,-1.35700028974963e-05+-1.52449901093515e-05i,-2.94251995969863e-05+-9.49365840017076e-06i,-5.24823268495048e-05+-4.39611637953858e-05i
-77.9558964500777,-6.58694203818165,31.2,5.29640942836663e-06+6.76674289402102e-10i,1.41627931383983e-05+3.7535814868558e-09i,-9.4756286439129e-06+4.69519250401192e-09i,2.74564714534174e-05+-6.28659368586012e-08i,0.000123576682578795+-1.00460723036815e-06i,1.77869447125323e-05+-7.86204624464241e-08i,2.80334119686676e-05+-2.02068963511932e-06i,2.03892711017812e-05+-9.69686850892896e-07i,-2.68459558092928e-05+-7.01648404975271e-07i,6.73099783886581e-05+-3.808159903582e-06i,2.81042411382957e-05+-2.92847595061991e-06i,-6.01510829499911e-05+4.85055663585018e-07i,4.49746707379994e-06+-2.86794217489538e-06i,7.78868220775938e-06+-4.48776176926919e-06i,3.89645734857746e-05+-5.75681860676983e-06i,1.2948530238085e-05+-1.03558127382428e-05i,1.47371395060323e-05+-8.85655975418831e-06i,9.53729347635072e-05+-1.08257142757167e-05i,-0.00010935267383762+5.9727324640697e-05i,8.18558523702386e-06+-4.55005964166963e-07i,1.82421744615014e-05+-7.513224163597e-06i,3.79106218789878e-06+-1.08295900208192e-05i,1.71919615801149e-05+-1.40196677945291e-05i,6.43436088481911e-05+-3.02836452140161e-05i,4.12327330937048e-05+-1.53046017015662e-05i,0.000267307709746609+-1.41376102489919e-05i,-0.000295067754322268+-3.48148044901827e-05i,-2.07500973994727e-05+-1.78517584587544e-05i,-1.5734348786386e-05+-3.20079253502034e-05i,-1.73694259062775e-05+-2.14095196429088e-05i,-5.82190653337802e-05+-3.11134237562376e-05i,-2.112878120089e-05+-1.93517554733042e-05i,3.3067451082347e-06+-1.57179788835832e-05i,8.00435504130174e-05+-5.14346579489621e-06i,-0.000192612970662809+-2.92338806482176e-05i,-2.74513313491943e-05+-1.68248264369111e-05i,-1.64338720920984e-05+-2.16581861549872e-05i,-3.11103416384231e-05+-8.69681727451703e-06i,-4.50320949804669e-05+-1.29187571582603e-05i,-7.09516753982719e-05+-1.72717705069591e-05i,-6.25893480878293e-06+-1.62739603605404e-05i,-1.68389485024237e-05+-9.41155416022059e-06i,-1.91094672792224e-05+-4.55226904005796e-05i
-77.9558964500777,6.55955436523031,31.2,5.28449527008102e-06+6.74978122387318e-10i,1.40363847919811e-05+3.77775737994428e-09i,-9.52785577592848e-06+4.49010178262339e-09i,2.75235677278915e-05+-6.2663061014673e-08i,0.000123215893088637+-1.00409939968387e-06i,1.75339642057552e-05+-7.76697781964886e-08i,2.80913722669762e-05+-2.01870394207279e-06i,2.04212887734966e-05+-9.68787277884019e-07i,-2.67958674247001e-05+-7.00487869927558e-07i,6.69751201744805e-05+-3.80371352918485e-06i,2.79563434903547e-05+-2.92595734790849e-06i,-6.00057681236487e-05+4.83225182535188e-07i,4.55434318707683e-06+-2.86405675735714e-06i,7.81689089474837e-06+-4.48093481696402e-06i,3.87520219311018e-05+-5.74907745496406e-06i,2.79003082398433e-05+-1.05473305434924e-05i,1.50919064142132e-05+-8.83796285114796e-06i,9.44445690548145e-05+-1.07942594890121e-05i,-0.000110911831063353+5.95291814051252e-05i,8.15289268178866e-06+-4.50935232803443e-07i,1.80567626697969e-05+-7.4930793782461e-06i,3.75022503439093e-06+-1.08002968829645e-05i,1.83265150911524e-05+-1.39869549082177e-05i,6.33560965805062e-05+-3.01759657360739e-05i,4.10320360586367e-05+-1.52630406623875e-05i,0.00026741099615475+-1.40329700070821e-05i,-0.00029482664161283+-3.47754187894448e-05i,-2.08886774758497e-05+-1.77788616328906e-05i,-1.59023400934212e-05+-3.18940384595093e-05i,-1.75682744006168e-05+-2.13334470754163e-05i,-5.90016866261885e-05+-3.09835823908216e-05i,-2.17085166648145e-05+-1.92617534529148e-05i,3.83777186791978e-06+-1.56436036583047e-05i,8.02092389254438e-05+-5.14983312894673e-06i,-0.000192406746843209+-2.90218301339386e-05i,-2.74037243309146e-05+-1.67196190928546e-05i,-1.6482590221796e-05+-2.1610927464374e-05i,-3.12138860394518e-05+-8.58954818646785e-06i,-4.53853310438699e-05+-1.27470293230137e-05i,-7.17079942085965e-05+-1.69792118517462e-05i,-6.40539028133296e-06+-1.61196492857284e-05i,-1.55643505666231e-05+-9.20887691609815e-06i,-5.17825502933409e-05+-4.78879311348199e-05i
