x,y,z,f_65_47,f_107_12,f_189_19,f_192_91,f_255_99,f_301_84,f_325_72,f_369_31,f_471_47,f_487_18,f_492_39,f_536_08,f_581_86,f_656_86,f_660_92,f_730_52,f_741_27,f_801_16,f_815_69,f_918_35,f_927_03,f_972_95,f_995_14,f_1060_1,f_1107_3,f_Freq_1156,f_Freq_1182,f_1232_6,f_1234_7,f_1328_1,f_1346_3,f_1362_9,f_1468_6,f_1483_3,f_Freq_1509,f_1543_8,f_1607_1,f_1630_5,f_Freq_1654,f_1695_2,f_1697_3,f_1827_4,f_Freq_1850,f_Freq_1904,f_1937_7,f_1982_7
-151.544697925324,35.7147074676404,31.2,2.31920632502227e-06+3.83636374856654e-09i,2.50072662665767e-05+5.23249825118667e-08i,1.26878214532461e-06+2.5562570820441e-08i,3.01918417172472e-06+1.76634515386115e-08i,-8.50281006300382e-06+-8.9372469709813e-07i,5.42903564306198e-06+-2.39014053309078e-07i,-1.84098506199499e-05+-8.38391357270731e-07i,1.92886835908029e-06+-5.04136955718212e-07i,-6.33954208603204e-06+-9.12748202188873e-09i,3.75613731271345e-06+-2.64245153708087e-06i,2.94027883549171e-06+-1.76766662146787e-06i,-5.19693743178092e-06+-1.61443998668029e-07i,3.75565042930537e-06+-1.74849096386728e-06i,-1.82597217344685e-05+-2.98912934181658e-06i,-9.26792870276493e-06+-3.01116657308765e-06i,3.08944722416683e-05+-1.01412534238892e-05i,-3.60845021074432e-05+3.04593036012349e-06i,-8.46758282387787e-06+1.03849833882957e-05i,-3.44034789623944e-06+-3.14883207913482e-07i,-7.44091066127705e-07+-4.68399767364404e-06i,-7.28126263890831e-07+-4.84442041210639e-06i,-1.66092700577696e-06+-7.18119775061679e-06i,0.000170782107930776+-6.62481391130381e-05i,-1.1247464426214e-05+-4.33362147558127e-06i,-1.54382328966393e-05+-3.93286928916545e-06i,0.000113708507622502+1.77480887633874e-06i,6.19399236489008e-06+-1.14896369455591e-06i,-1.9314072454172e-05+-1.49137867763674e-05i,-1.76683815309117e-05+-1.27397704300681e-05i,1.39883812762551e-05+-1.37350605352505e-05i,-3.72991986616058e-06+-6.99890702671727e-06i,-3.90668958229339e-06+-4.47394983902423e-06i,-5.23093525872695e-05+3.33122654760709e-06i,0.000109559937377436+7.84380715278309e-05i,1.01484242474997e-05+1.17981760332121e-06i,-1.81177584026652e-06+9.53682886600422e-06i,-1.03351605298059e-06+6.35386559111498e-06i,-7.82663165748875e-07+6.51125184653507e-06i,1.93100315066346e-06+4.43305892926809e-06i,-4.36308628569144e-06+1.01723426010328e-05i,-6.16829767367259e-06+1.0748392219359e-05i,1.59545014922679e-05+-7.48478248239049e-06i,2.14422834105719e-05+-1.717975878511e-05i,-2.45438565476736e-05+7.77168175152986e-05i,-2.51200718421747e-07+3.07493682611664e-05i,4.41439471954547e-06+2.45136741687914e-05i
-151.544697925324,49.9962599586507,31.2,2.12712727424644e-06+3.82471236808827e-09i,1.79979052627026e-05+5.02214621915375e-08i,3.45914797305854e-06+2.90056858961054e-08i,3.34309034771242e-06+1.86667830127984e-08i,-1.1969054580202e-05+-8.58275238746915e-07i,1.40499108397996e-06+-2.29154389601e-07i,2.75338792895859e-06+-7.49580768222722e-07i,3.36190697048771e-06+-4.70912608586135e-07i,-4.24579713157635e-06+7.0649564678667e-09i,-6.63383917280751e-06+-2.51429911130133e-06i,-1.76195057934656e-06+-1.66367284207904e-06i,-3.45221780186957e-06+-1.32652419474897e-07i,3.52999820687551e-06+-1.62352296837867e-06i,-2.5056300435061e-05+-2.84849127347718e-06i,-1.38541247707088e-05+-2.82306929925295e-06i,2.27698710393778e-05+-9.47845331137549e-06i,-3.07626570090682e-05+3.00378005952374e-06i,7.47943951491671e-06+9.80736506432332e-06i,5.2652379021481e-07+-2.44658954987949e-07i,-2.8483119610214e-07+-4.2285103381487e-06i,-5.62307807084793e-07+-4.34900571216829e-06i,-1.64507052278634e-06+-6.42617167257176e-06i,0.000129359291929296+-5.87126788654414e-05i,-9.30630142996497e-06+-3.75751035019814e-06i,-1.30320027702453e-05+-3.32257121223946e-06i,9.35293593600265e-05+6.78323149816727e-07i,4.13831040373811e-06+-9.3264525564983e-07i,-1.37201639804445e-05+-1.2890996395799e-05i,-1.27156053669138e-05+-1.09756447330921e-05i,1.07062152267856e-05+-1.20560962963746e-05i,-2.08756627429767e-06+-5.98059525193266e-06i,-3.67114346984626e-06+-3.60248949758772e-06i,-3.11486342494255e-05+3.29081014447153e-06i,2.8550051973475e-05+6.36708930869989e-05i,3.74883559826988e-06+1.35230044034921e-06i,-6.91242184619704e-06+8.84240854222948e-06i,-3.82211066813454e-06+6.00426840175953e-06i,-3.99639962933623e-06+6.18188792332856e-06i,-7.01986611665059e-06+5.10871746813564e-06i,-7.06952123123901e-06+8.93089992709827e-06i,-9.12546819477175e-06+9.51617519102783e-06i,1.28893249631027e-05+-6.44486497816944e-06i,1.64918170034842e-05+-1.46018847219589e-05i,-1.43871437047111e-05+6.71532077341467e-05i,1.92229288549012e-06+2.68148665166779e-05i,2.36440495954785e-06+2.22730852110499e-05i
-151.544697925324,64.277812449661,31.2,1.85273708230047e-06+3.79694152800424e-09i,1.14604767704708e-05+4.64164400914146e-08i,4.76394154626092e-06+3.34209916332972e-08i,3.40971360899008e-06+1.9968506205327e-08i,-1.35565111099925e-05+-8.09053623044846e-07i,-1.24864642815897e-06+-2.16175555024025e-07i,1.52464401722186e-05+-6.55642066850053e-07i,3.8154374253036e-06+-4.31089774649682e-07i,-3.10835735870726e-06+2.6791102038595e-08i,-8.71642330355938e-06+-2.32381393180514e-06i,-2.82549900957702e-06+-1.52812964643981e-06i,-2.42156459270446e-06+-9.40504086080595e-08i,3.05334260190359e-06+-1.4701027413102e-06i,-2.1936183191753e-05+-2.61216683005141e-06i,-1.2176911954653e-05+-2.5777222929523e-06i,1.78872355577039e-05+-8.69860556928538e-06i,-2.43414127252024e-05+2.93991478689625e-06i,1.44337370330973e-06+8.78701344444636e-06i,-8.81669541414364e-07+-1.60781027198863e-07i,-1.1040378424604e-06+-3.67359573651632e-06i,-1.55559331206107e-06+-3.75618367213409e-06i,-3.97520694757369e-06+-5.52636184356796e-06i,3.90851746124479e-05+-4.76997667587529e-05i,-7.3013376933412e-06+-3.0873655817058e-06i,-1.0806360641679e-05+-2.61412253284176e-06i,7.6867610134457e-05+-3.20048832347722e-07i,2.63911087816559e-06+-6.73686652965132e-07i,-6.87627015585623e-06+-1.0570107629947e-05i,-6.73057212900469e-06+-8.95305966779971e-06i,7.4169636994686e-06+-1.01368855900893e-05i,-3.03954440858671e-06+-4.7811265002962e-06i,-1.73799581703688e-06+-2.62756548595178e-06i,-1.11220897242467e-05+3.26005775717245e-06i,-5.1824813317333e-05+4.72296407310547e-05i,-1.78588257557031e-06+1.52868075881124e-06i,-1.03088455145004e-05+8.08680587289768e-06i,-5.34930735801267e-06+5.60731380535727e-06i,-5.67097648988812e-06+5.80254412453762e-06i,-1.20918231473984e-05+5.75576994674413e-06i,-7.19966409717856e-06+7.59023361467603e-06i,-9.21575408530836e-06+8.16151723577399e-06i,1.00283577445078e-05+-5.31201804858058e-06i,1.22229242931556e-05+-1.19246555808467e-05i,-9.73565713911477e-06+5.59627380919621e-05i,1.59621599340018e-06+2.25934348054503e-05i,-2.8425577245267e-06+1.98506179436163e-05i
-151.544697925324,78.5593649406712,31.2,1.48339445839135e-06+3.73816641287348e-09i,6.24945949426482e-06+4.06210023845349e-08i,4.84017570103798e-06+3.86136752617377e-08i,3.04038548326208e-06+2.1465619865729e-08i,-1.20651436976599e-05+-7.4342541097618e-07i,-2.11435050574992e-06+-1.99705220672387e-07i,1.78137517597626e-05+-5.60304633489752e-07i,3.34799336865995e-06+-3.85049980216263e-07i,-2.60869759049433e-06+4.88848186161976e-08i,-5.08670316960604e-06+-2.07881543557387e-06i,-1.40188355298188e-06+-1.36329369193997e-06i,-1.87663749087615e-06+-4.81713611670874e-08i,2.38431364836078e-06+-1.28982224652523e-06i,-1.33770537341828e-05+-2.3000349352425e-06i,-7.12212284119936e-06+-2.27857238966067e-06i,1.41641567984188e-05+-7.78251702247163e-06i,-1.71238075907917e-05+2.84579691550578e-06i,-9.97843593558521e-06+7.53972985850927e-06i,-3.44889155655481e-06+-6.56954065744809e-08i,-1.89189337134084e-06+-3.0273544806574e-06i,-2.33660525774817e-06+-3.07536046299001e-06i,-5.3459445221001e-06+-4.50162035878736e-06i,-2.51333222299354e-05+-3.71061777942034e-05i,-5.48427937845215e-06+-2.32495175348482e-06i,-8.38045969913066e-06+-1.81671700501217e-06i,5.65652682986527e-05+-1.49464766363146e-06i,1.481474722505e-06+-3.80828908421786e-07i,-4.29016265980213e-06+-7.9902046138603e-06i,-4.39079400930611e-06+-6.70251480530604e-06i,3.85138055361911e-06+-7.94273206734125e-06i,-5.02924962490301e-06+-3.43276754620926e-06i,-5.9418918763694e-07+-1.55871482368771e-06i,-3.60850453530304e-06+3.2667699733925e-06i,-4.39456017628842e-05+3.21527622803614e-05i,-2.4022841426351e-06+1.66724665797644e-06i,-9.26586154339015e-06+7.17214933159591e-06i,-4.28956533554436e-06+5.07940966675571e-06i,-4.47365680278258e-06+5.28175469798479e-06i,-1.08779410012712e-05+6.18744196105872e-06i,-3.37634005862983e-06+6.08986780941464e-06i,-4.82432616767331e-06+6.61662720478131e-06i,7.044154870486e-06+-4.05099061144385e-06i,8.35959519522742e-06+-9.04235390716074e-06i,-6.77067341987666e-06+4.33823999303849e-05i,7.69161871049589e-07+1.77004947285106e-05i,-5.90380508217669e-06+1.6704791569438e-05i
-151.544697925324,92.8409174316814,31.2,1.1389884841611e-06+3.78642602558992e-09i,2.94529842485233e-06+3.46022769093918e-08i,4.23389958122868e-06+4.47107344633719e-08i,2.48126185216391e-06+2.35103060652479e-08i,-8.84218658125078e-06+-6.84227848034186e-07i,-1.81785477005171e-06+-1.85300196183628e-07i,1.49982509306637e-05+-4.77288304451356e-07i,2.61654549457667e-06+-3.43693554114589e-07i,-2.50258585319559e-06+6.75912437142951e-08i,-6.83127556582237e-07+-1.84853800311001e-06i,3.78861003180654e-07+-1.21074429133816e-06i,-1.73544216423199e-06+-6.89256780419027e-09i,1.78765550791218e-06+-1.12459282115748e-06i,-6.24618837589256e-06+-2.02469169036671e-06i,-2.93197056470731e-06+-2.00921364205758e-06i,1.12846257097242e-05+-6.93326043591689e-06i,-1.16668743970691e-05+2.74475928156118e-06i,-1.61128200753514e-05+6.50418696186628e-06i,-4.71985780441898e-06+3.71911211820418e-08i,-2.13399510559661e-06+-2.4213984002684e-06i,-2.49752656440752e-06+-2.44138053513157e-06i,-5.16485670401337e-06+-3.56178358120443e-06i,-4.17945352179567e-05+-2.96502083252841e-05i,-4.30606373430546e-06+-1.61165003422501e-06i,-6.44552134637278e-06+-1.07539042989204e-06i,3.89522987845233e-05+-2.55536001481292e-06i,7.32814020980965e-07+-1.15521346962247e-07i,-4.64140039933047e-06+-5.60249985390131e-06i,-4.57201874624572e-06+-4.61859216885531e-06i,1.14426183791969e-06+-5.96418369112097e-06i,-6.40672893315536e-06+-2.2571094985434e-06i,-3.3416762777956e-07+-5.95495115381195e-07i,-4.72540028123023e-06+3.31157509091531e-06i,8.79842528539438e-06+1.99511004922028e-05i,1.39024427558114e-07+1.71379115080579e-06i,-6.80092224546511e-06+6.27812530731142e-06i,-2.31604151048099e-06+4.50700362840844e-06i,-2.34215220648768e-06+4.70294723061764e-06i,-7.60226442898058e-06+6.36045249091766e-06i,6.45737039421724e-07+4.69404106949267e-06i,-2.53515975939942e-07+5.16637122107428e-06i,5.12652652175557e-06+-3.06249253306347e-06i,6.00640348978755e-06+-6.68246469053749e-06i,-4.17258355445897e-06+3.20892779079011e-05i,8.19606725922782e-07+1.31433569499261e-05i,-4.58024496567423e-06+1.33816838808502e-05i
-151.544697925324,107.122469922692,31.2,8.38502260869506e-07+3.84989659020219e-09i,1.33777080490985e-06+2.6677273018161e-08i,3.23690113391952e-06+5.15450578763152e-08i,1.83740610727215e-06+2.57232976540605e-08i,-5.26933284287218e-06+-6.34746955080516e-07i,-1.0809260893835e-06+-1.74449415464238e-07i,1.05311303068166e-05+-4.02996149641103e-07i,1.93898502357113e-06+-3.08481682785665e-07i,-2.1827713390846e-06+8.00793649672736e-08i,1.4108847929409e-06+-1.65030562238881e-06i,1.15696296732072e-06+-1.07871202442575e-06i,-1.4832966937106e-06+2.38451958603492e-08i,1.31287366294692e-06+-9.82269886805398e-07i,-2.6331730989609e-06+-1.79518577690604e-06i,-9.30679613265057e-07+-1.7748767626567e-06i,8.17182712060864e-06+-6.15373267833502e-06i,-7.60238431200683e-06+2.61910949709804e-06i,-1.49102613999622e-05+5.70151110576208e-06i,-4.24446707365046e-06+1.33488176080756e-07i,-1.94066130276885e-06+-1.88301688425804e-06i,-2.21498565319277e-06+-1.87855529814447e-06i,-4.14298851925381e-06+-2.73070001980505e-06i,-3.38466744004358e-05+-2.41162183179641e-05i,-3.46361395827552e-06+-9.83193138276637e-07i,-4.92225993601464e-06+-4.28956189117371e-07i,2.56240473874196e-05+-3.39404524806036e-06i,2.21551753736055e-07+1.01645779613172e-07i,-5.28148752847362e-06+-3.51157782822146e-06i,-4.98567359464082e-06+-2.79870269942539e-06i,-4.08089285430468e-07+-4.21633529635267e-06i,-5.56156331704727e-06+-1.31211674730386e-06i,-8.10914810168496e-07+2.32075688388641e-07i,-5.40222510915058e-06+3.3147378617842e-06i,3.79516782490981e-05+8.47658426106025e-06i,1.53614970129264e-06+1.65943326985158e-06i,-4.35657069922593e-06+5.39346586110048e-06i,-8.80006312277387e-07+3.89969865488513e-06i,-8.37677040768643e-07+4.08012166602713e-06i,-4.79842833386969e-06+6.26398565800318e-06i,2.23772471674071e-06+3.44868106623537e-06i,1.72229149273777e-06+3.85617985478074e-06i,3.60610848363367e-06+-2.27654604788589e-06i,3.95683896982099e-06+-4.78916828158842e-06i,2.93537346988205e-07+2.25451022979249e-05i,2.16137992975918e-06+9.1912496204135e-06i,-8.42828873975729e-07+1.01741309302942e-05i
-145.887897005104,-107.100817442462,31.2,9.43446069471499e-07+3.49606167623349e-09i,1.06094739722868e-06+2.34727042294413e-08i,3.1870604468248e-06+3.88949103130122e-08i,2.28081788300555e-06+2.53479175878231e-08i,-6.28020402462397e-06+-6.43656018152641e-07i,-1.36929349825376e-06+-1.8089696137056e-07i,1.23496954209753e-05+-4.25805136821456e-07i,2.16503848902651e-06+-3.21161218850602e-07i,-2.50313678775896e-06+5.75826830676554e-08i,2.10578739631152e-06+-1.69249272978946e-06i,1.55018555473633e-06+-1.12089670106517e-06i,-1.66969640691999e-06+-1.41327499272022e-08i,1.4794757342229e-06+-1.0405321877725e-06i,-2.24312549985941e-06+-1.89734210843176e-06i,-5.84111798796534e-07+-1.87726563571831e-06i,9.6506720050359e-06+-6.31058463111821e-06i,-8.32232307279566e-06+2.53117594813964e-06i,-1.77387841323788e-05+5.85657459383944e-06i,-4.93532335603111e-06+2.96079134562818e-08i,-2.61237935831786e-06+-1.97695366080878e-06i,-2.28963345207486e-06+-2.14386370220506e-06i,-4.40135002712051e-06+-3.09859237081622e-06i,-3.85607965501796e-05+-2.54655783633749e-05i,-3.51457658753428e-06+-1.36360053589797e-06i,-5.1867157903291e-06+-9.12479014093651e-07i,2.65351813452464e-05+-1.92453562441287e-06i,-1.28292737024373e-06+3.46460705971779e-07i,-5.31841587187528e-06+-4.45479277700916e-06i,-5.09459952682745e-06+-3.62108131908455e-06i,-3.61833549236143e-07+-4.60445970506509e-06i,-6.134184510814e-06+-1.83515986690208e-06i,-8.76920759598613e-07+2.97926435660853e-08i,-6.95968625743238e-06+3.35380603284174e-06i,5.0682636498939e-05+6.44230535954923e-06i,1.99247577310779e-06+1.53377299527789e-06i,-5.59027326545312e-06+5.29793179109376e-06i,-1.35625097981014e-06+3.96430558985512e-06i,-1.428997621891e-06+4.1737008931012e-06i,-6.2859168647161e-06+6.21870555631556e-06i,3.52149023124863e-07+4.61964245312318e-06i,8.6414623387651e-07+4.48024246828875e-06i,3.44332486698997e-06+-8.1788904836362e-07i,4.55605602077657e-06+-4.6607182165457e-06i,-2.87776390572831e-06+2.55701053859524e-05i,9.14939245219571e-07+1.04678819044893e-05i,-2.55780056162308e-06+1.10859830299703e-05i
-145.887897005104,-92.8192649514519,31.2,1.29172196053003e-06+3.41363263614101e-09i,2.80575146019791e-06+3.03973616161676e-08i,3.92918411408634e-06+3.288912622236e-08i,3.14289652348069e-06+2.28208051141597e-08i,-1.03507708352894e-05+-7.01805747682907e-07i,-2.25051564168503e-06+-1.94705722070023e-07i,1.7936316663203e-05+-5.03309569832158e-07i,3.00292788046889e-06+-3.61364614637149e-07i,-2.92067429332878e-06+4.01666373528043e-08i,-3.81659911951881e-07+-1.91936776105202e-06i,6.29436572953065e-07+-1.27172026223732e-06i,-2.00955250447789e-06+-5.29835145378848e-08i,2.03992892986087e-06+-1.20363180009199e-06i,-6.48565013009426e-06+-2.15453164250731e-06i,-2.93011250948915e-06+-2.1406447645158e-06i,1.36240370640381e-05+-7.1696556570313e-06i,-1.31703118584367e-05+2.63336805185575e-06i,-1.96465364587057e-05+6.75556791243109e-06i,-5.70516350855193e-06+-8.0327002639671e-08i,-3.09067611257453e-06+-2.58795723061345e-06i,-2.65327110932098e-06+-2.77936289733851e-06i,-5.72033939406615e-06+-4.03466472669378e-06i,-5.13365722531438e-05+-3.12749279300896e-05i,-4.46444113351179e-06+-2.08999677903025e-06i,-6.96115887812284e-06+-1.6708014336111e-06i,4.19730271225276e-05+-7.82227288369465e-07i,-1.0161997698607e-06+9.79805398168273e-08i,-4.07654227417858e-06+-6.82033467035977e-06i,-4.19686178238608e-06+-5.68781370910264e-06i,1.44741093085753e-06+-6.50748350876541e-06i,-7.25921229392506e-06+-2.94303333892624e-06i,-4.76708705975114e-08+-9.05116317151059e-07i,-5.86371576605568e-06+3.27523995254292e-06i,1.62679767145897e-05+1.78745479097388e-05i,5.5758754934282e-07+1.50313251807893e-06i,-8.78391907520297e-06+6.12899686438214e-06i,-3.01082559813517e-06+4.52649112858233e-06i,-3.17199883126665e-06+4.74479257362152e-06i,-9.70167778755977e-06+6.14958702419579e-06i,-2.30314598344521e-06+5.91428235791415e-06i,-1.73101502135403e-06+5.80337476521449e-06i,4.99461921512976e-06+-1.41401572407642e-06i,7.23267122289927e-06+-6.67531982677355e-06i,-9.34096093514834e-06+3.60328964764687e-05i,-1.34182725607068e-06+1.47775939067442e-05i,-7.90633002826566e-06+1.43662071525705e-05i
-145.887897005104,-78.5377124604416,31.2,1.68370822158864e-06+3.41598923792174e-09i,6.27228820740762e-06+3.65442722624023e-08i,4.11678241712773e-06+2.79093396332787e-08i,3.94744444563392e-06+2.07233057486757e-08i,-1.39152547872214e-05+-7.70349901027577e-07i,-2.64036989935934e-06+-2.11696410802395e-07i,2.18664663912845e-05+-5.8982124311212e-07i,3.9118305396853e-06+-4.07232824827783e-07i,-3.21940940373251e-06+1.82666701943979e-08i,-5.08156252067392e-06+-2.17514414942798e-06i,-1.26486548513526e-06+-1.44076509687461e-06i,-2.33661341574812e-06+-9.94587865143722e-08i,2.72386716855258e-06+-1.38605112745822e-06i,-1.43800395201729e-05+-2.46241507891271e-06i,-7.54088111558346e-06+-2.43983116259035e-06i,1.76105435476508e-05+-8.09977929307848e-06i,-1.97382759176309e-05+2.72527221719577e-06i,-1.42481858629678e-05+7.89166813718668e-06i,-4.77485742865411e-06+-1.87529138079497e-07i,-3.14603588716831e-06+-3.25449222138456e-06i,-2.5729582290551e-06+-3.47064899520778e-06i,-6.2079650056857e-06+-5.060637429593e-06i,-3.83916024461691e-05+-3.9063765922574e-05i,-5.84314409410004e-06+-2.87828899966412e-06i,-9.17997806118088e-06+-2.49694564822245e-06i,6.22854052895711e-05+5.603406110019e-07i,-9.01265004396832e-08+-1.99982866307787e-07i,-2.99849379884465e-06+-9.40895306099678e-06i,-3.43655538643785e-06+-7.95388397056219e-06i,4.45555537602424e-06+-8.63499886297846e-06i,-6.34320096647131e-06+-4.24842872949986e-06i,2.11835373330624e-07+-1.96869293893656e-06i,-3.89953322263719e-06+3.14162493386503e-06i,-4.65773173296645e-05+3.02356850860888e-05i,-2.10058479896095e-06+1.37447724972969e-06i,-1.21579600513791e-05+6.97606744623891e-06i,-5.22774080660936e-06+5.03207275584966e-06i,-5.56549493838143e-06+5.24616732847078e-06i,-1.37294686853962e-05+5.80357102078226e-06i,-7.33096898680194e-06+7.25787859494097e-06i,-6.99597972662823e-06+7.2000265810894e-06i,7.04136838269405e-06+-2.34532587108155e-06i,1.00570583324031e-05+-9.18689622517276e-06i,-1.34846780233988e-05+4.78441691431745e-05i,-2.16138082871975e-06+1.94809946764427e-05i,-1.08712391961583e-05+1.75601451642262e-05i
-145.887897005104,-64.2561599694313,31.2,2.07024882790738e-06+3.46234458228928e-09i,1.21106188776842e-05+4.13790350138413e-08i,3.24168410351868e-06+2.38903144587196e-08i,4.39079739246216e-06+1.89091311964475e-08i,-1.4358937977557e-05+-8.39105170677633e-07i,-1.33529543547201e-06+-2.30000047497672e-07i,1.83107095134381e-05+-6.88297434574514e-07i,4.45239168324684e-06+-4.56672570096156e-07i,-3.94365845421183e-06+-7.9177967636221e-09i,-9.02869390284311e-06+-2.44265196444711e-06i,-2.84808977003e-06+-1.62019230464085e-06i,-3.11095185437153e-06+-1.51335367790956e-07i,3.46607271682284e-06+-1.58250900626243e-06i,-2.42816147849227e-05+-2.79991083504992e-06i,-1.33981081897031e-05+-2.76276607645105e-06i,2.17777455055974e-05+-9.08664411256781e-06i,-2.80417629910867e-05+2.80203669439068e-06i,-2.36950784600914e-07+9.27214523807133e-06i,-1.59911930216488e-06+-2.93381469551745e-07i,-2.30828453681847e-06+-3.97884693025225e-06i,-1.54928950978494e-06+-4.22260645045528e-06i,-4.34671807652678e-06+-6.19252584637674e-06i,4.07303991307478e-05+-5.09869406303013e-05i,-7.94807718818728e-06+-3.73728307523507e-06i,-1.17990085477505e-05+-3.40501151856081e-06i,8.43449401573806e-05+2.0114859243169e-06i,1.43213553406861e-06+-5.50478780372835e-07i,-5.9268209386462e-06+-1.22886718126075e-05i,-6.11690085323428e-06+-1.04742436327904e-05i,8.45552912510638e-06+-1.10038394424959e-05i,-4.18129224088444e-06+-5.78940529139743e-06i,-1.02064471650566e-06+-3.15060800700629e-06i,-1.15888890364432e-05+3.04371682762778e-06i,-6.26259403479277e-05+4.57099561773599e-05i,-1.73134954859576e-06+1.15907690399566e-06i,-1.37489757336147e-05+7.86426261099979e-06i,-6.6505883025881e-06+5.52439886225855e-06i,-7.19550782900644e-06+5.72687724725989e-06i,-1.57203294175173e-05+5.2228079261059e-06i,-1.27155134316338e-05+8.69964632777363e-06i,-1.27525758574633e-05+8.71781097676632e-06i,1.0095671828176e-05+-3.60627032482673e-06i,1.36839236244521e-05+-1.22523152665965e-05i,-1.62929817902314e-05+6.16089989956191e-05i,-9.94210899741426e-07+2.48776072857955e-05i,-7.36535128402797e-06+2.09507390826929e-05i
