x,y,z,f_69_19,f_Freq_115,f_202_98,f_209_59,f_283_74,f_315_71,f_356_95,f_389_31,f_489_57,f_508_46,f_516_68,f_566_83,f_617_02,f_685_53,f_690_48,f_754_55,f_769_56,f_832_57,f_849_84,f_952_34,f_966_71,f_999_72,f_1062_3,f_1109_6,f_1154_1,f_1159_2,f_1241_3,f_1253_3,f_1297_5,f_1301_8,f_1416_1,f_1425_3,f_1524_1,f_1528_5,f_1563_9,f_1577_4,f_1587_2,f_1684_5,f_1714_9,f_1737_9,f_1791_1,f_1884_4,f_1912_7,f_1940_9,f_1965_9,f_1995_9
97.0954966374562,-87.9328230820078,31.2,1.56409795645118e-06+6.72799254834951e-10i,3.65768641219339e-07+1.04442581449827e-08i,-5.89480955768892e-06+-1.35997415613666e-08i,-7.22251302780517e-07+-7.18010860538782e-09i,4.27310720554919e-06+-8.63329874514798e-07i,1.07774567771268e-06+-2.91495689054585e-07i,1.66047588562589e-05+-9.49549426110905e-07i,3.69961228115435e-06+-4.97045753103158e-07i,-3.45447476596279e-06+-3.51589551938148e-07i,1.87930090277799e-05+-2.24236554541332e-06i,1.06441220114054e-05+-1.656077155615e-06i,3.45391504102977e-06+-1.46078856309229e-06i,6.65564783678972e-06+-2.16874797662989e-06i,-1.02197711337247e-05+-3.80431000564034e-07i,-5.93930243994786e-06+-1.05299553451413e-06i,4.56316393634418e-06+-3.16563115096872e-06i,-3.33613536590364e-06+-3.56645112072074e-06i,2.74153077881562e-06+-8.45254235730197e-06i,-4.38551627645748e-06+1.03042126294148e-05i,3.90162482464077e-07+-4.52645426739211e-06i,1.41581643674967e-06+-5.06640638243905e-06i,-1.20919525753059e-06+-3.08757982881594e-06i,-1.09722246171748e-05+-6.38652775175837e-06i,5.14960598957402e-06+-7.17374104079139e-06i,-9.76712163509399e-05+2.71923914035723e-05i,-3.51218437934437e-05+5.4258514240526e-06i,-0.000457002767844541+0.000205075990489395i,-2.59125647640067e-05+4.39911567463692e-06i,2.02429631304539e-05+1.80268498569167e-06i,1.10481098061129e-05+1.48285292618222e-06i,-4.49927630001567e-06+-3.44872986544716e-06i,-6.52291195887005e-07+8.98366253854095e-06i,3.13366516125011e-06+-2.11338498139731e-06i,8.09150710955845e-07+-2.16251323702501e-06i,3.26862186317894e-06+-9.68969106046456e-06i,8.42823919373298e-06+-2.64793046402204e-06i,-4.08525270605003e-05+1.76514661210709e-05i,-5.67926206796794e-06+3.21878286368757e-06i,-5.76702004697694e-06+2.93655664662941e-06i,-5.70572187597444e-06+2.88217614808215e-06i,-5.80316842944966e-06+2.44008854512286e-06i,-2.53260312062887e-05+-4.47142657736567e-06i,5.13358524309532e-05+2.84069079110635e-05i,1.30117759525489e-05+9.99289613089943e-06i,1.11849947286215e-05+7.23685357137258e-06i,1.36726853760671e-06+6.87685091798473e-06i
97.0954966374562,-74.3996340981217,31.2,2.27795809942307e-06+7.78023880942248e-10i,9.89413176438048e-07+1.40574868081582e-08i,-8.70610955902652e-06+-9.81249843139114e-09i,-1.0784955182648e-06+-6.59216596954377e-09i,5.70593565441467e-06+-1.01256066053059e-06i,1.33028592273181e-06+-3.4319634076591e-07i,2.54463588022095e-05+-1.09800894490207e-06i,5.41955692738964e-06+-5.85214170039125e-07i,-6.25380867438806e-06+-4.45203106144339e-07i,3.01760475096935e-05+-2.60253539367337e-06i,1.6830526451477e-05+-1.94595611686224e-06i,5.05198048783144e-06+-1.68634795832021e-06i,1.03848425115915e-05+-2.59255133239977e-06i,-1.75010606603813e-05+-5.10883728782001e-07i,-1.03631780570054e-05+-1.30676827918157e-06i,8.82174894616282e-06+-3.96633436218724e-06i,-9.47389389625919e-06+-4.15696950545048e-06i,4.4189482738319e-06+-1.04028626375079e-05i,-9.06328581502547e-06+1.25274894086662e-05i,4.11856224117122e-07+-5.74943104703658e-06i,2.14581557286959e-06+-6.42400810102376e-06i,-7.06899327351748e-07+-4.04745228091227e-06i,-1.6868528758382e-05+-8.33255757122339e-06i,9.83428815037235e-06+-9.35502709813708e-06i,-0.000156713717305965+3.22846292939424e-05i,-5.45092255494676e-05+6.32446108612493e-06i,-0.000810486201386342+0.000214758359366968i,-4.17375681041556e-05+4.59001909073718e-06i,2.75012704910321e-05+3.64597397128988e-06i,1.48675365032986e-05+2.53863131974571e-06i,-4.53570287921004e-06+-5.37342441514543e-06i,-9.58906514756025e-06+1.19125771478759e-05i,1.00901101768268e-05+-3.56325127171613e-06i,5.22563662681399e-06+-3.74334209068773e-06i,8.07580231330644e-06+-1.4273141556532e-05i,2.11618170674594e-05+-2.91553321846873e-06i,-6.41278398500286e-05+2.15571204064838e-05i,-8.18119616225771e-06+3.12694108244765e-06i,-8.30458512640134e-06+2.73715595342974e-06i,-8.18356560619322e-06+2.60570181280507e-06i,-8.12030971949986e-06+1.89620121703857e-06i,-3.50606770147665e-05+-1.0224860456165e-05i,6.62396448979916e-05+4.45533064067049e-05i,1.5397708752574e-05+1.43881323057046e-05i,1.15000484926701e-05+1.00845638316073e-05i,1.37595291863927e-06+8.91747169742417e-06i
97.0954966374562,-60.8664451142355,31.2,3.03661775414464e-06+8.85183534172629e-10i,2.75173613948303e-06+1.70839170096503e-08i,-1.04855025972001e-05+-6.95393292551966e-09i,-1.22397166636634e-06+-6.38663223075941e-09i,1.06131424329638e-05+-1.16618331354416e-06i,2.21021226665884e-06+-3.99697397713773e-07i,3.73837451951062e-05+-1.25734543697246e-06i,7.84564598566701e-06+-6.81981187989351e-07i,-1.11017102211478e-05+-5.50655835682471e-07i,4.79864001207885e-05+-2.97665278414983e-06i,2.63138486086484e-05+-2.25892658857638e-06i,8.65706921890047e-06+-1.9358035178976e-06i,1.60651733550778e-05+-3.0601628021164e-06i,-2.77589728383535e-05+-6.71423559004949e-07i,-1.64431581485311e-05+-1.59494719463919e-06i,1.75405865536377e-05+-4.87868319189962e-06i,-2.30179729891474e-05+-4.76195440226802e-06i,6.82726844065303e-06+-1.25507141080213e-05i,-1.71765920668149e-05+1.4937775737478e-05i,5.63629338275072e-07+-7.09131961342869e-06i,3.31733529952364e-06+-7.91800353933766e-06i,-5.37577557703127e-07+-5.10066269496204e-06i,-2.43433480824168e-05+-1.04564788609087e-05i,1.6006544478288e-05+-1.17805839116672e-05i,-0.000223655511164423+3.81948233067521e-05i,-7.54412155238471e-05+7.49762394225736e-06i,-0.00139992816773086+0.000182372683975341i,-6.31742301740271e-05+4.73506183294298e-06i,2.68661921693987e-05+5.68437916798396e-06i,1.30133471851728e-05+3.69782316725748e-06i,-5.13530366991542e-06+-7.53591516397453e-06i,-2.50528150417617e-05+1.50357148229543e-05i,2.32166449661817e-05+-5.19897459309898e-06i,1.37578366758271e-05+-5.54707524208485e-06i,1.53564094281175e-05+-1.94762697224206e-05i,3.8862743743211e-05+-3.20620790218794e-06i,-8.67986891479724e-05+2.60217085976281e-05i,-1.13519689575994e-05+2.93525314083995e-06i,-1.16663045780237e-05+2.42753338438534e-06i,-1.13778382040829e-05+2.20106627819807e-06i,-1.08573791082325e-05+1.177652214998e-06i,-4.42219536687511e-05+-1.69052578513143e-05i,7.44733054537394e-05+6.23252415864999e-05i,1.40597807460582e-05+1.91037695450944e-05i,5.25499637969377e-06+1.33208900344885e-05i,2.14322145832851e-06+1.10112339755616e-05i
97.0954966374562,-47.3332561303493,31.2,3.71341810599649e-06+9.76481262315198e-10i,6.35117112157285e-06+1.89465870377214e-08i,-9.76617885297836e-06+-5.38835445987767e-09i,-8.39098843022852e-07+-6.51206416126293e-09i,1.9814937627667e-05+-1.29964053370156e-06i,3.89543431864886e-06+-4.53279281744399e-07i,5.16123246816176e-05+-1.40522268172427e-06i,1.08608719680925e-05+-7.74432636066667e-07i,-1.80630057338612e-05+-6.5406507822862e-07i,7.21884036688167e-05+-3.30378406284478e-06i,3.89445948894835e-05+-2.54982393743902e-06i,1.48865334435248e-05+-2.17649893530303e-06i,2.35575485574801e-05+-3.5102387054897e-06i,-4.13240930512507e-05+-8.5469132228439e-07i,-2.45405336315182e-05+-1.88774843499951e-06i,2.6397522344874e-05+-5.77549926100385e-06i,-3.54434242494503e-05+-5.31307858422646e-06i,1.14928153021294e-05+-1.46379301596023e-05i,-2.95564086691173e-05+1.7191030703943e-05i,1.9416417954732e-06+-8.38411077956623e-06i,6.01618492415898e-06+-9.36145793740908e-06i,-1.97572571437749e-06+-6.12842648194057e-06i,-3.09642570103218e-05+-1.25318035859775e-05i,2.20627804312073e-05+-1.41229107236713e-05i,-0.00025937063794503+4.47557533429516e-05i,-8.38602589262624e-05+8.84364071000753e-06i,-0.00236205710560816+6.50247977040284e-05i,-8.8449852654654e-05+4.68777262867817e-06i,7.08517517200915e-06+7.62074009021473e-06i,-1.98272504839717e-06+4.77811266181227e-06i,-5.83495003582385e-06+-9.69849307378702e-06i,-5.0222972984391e-05+1.78802683191726e-05i,4.22800213513616e-05+-6.78233038537357e-06i,2.69043386072519e-05+-7.32968575682349e-06i,3.05673119166049e-05+-2.45806962355686e-05i,5.26904420259122e-05+-3.69850136365404e-06i,-0.000103039788288346+3.01944224788296e-05i,-1.548679947468e-05+2.61762555133334e-06i,-1.63931030565059e-05+2.03019244147821e-06i,-1.56234051467566e-05+1.70259989663449e-06i,-1.39690338353404e-05+3.63485887731965e-07i,-4.8087910838173e-05+-2.36137779916689e-05i,6.26560708492938e-05+7.8844115693339e-05i,4.91275260692033e-06+2.33866284133303e-05i,-1.11994870498727e-05+1.6798421141737e-05i,3.07897579721871e-06+1.28069439708928e-05i
97.0954966374562,-33.8000671464631,31.2,4.20953104252397e-06+1.0489090995524e-09i,1.12145390222101e-05+1.96948981814472e-08i,-6.70063192230464e-06+-5.01268854016533e-09i,4.18738658221994e-08+-6.78901402652431e-09i,3.10898063522959e-05+-1.39672487237894e-06i,5.98587133606791e-06+-4.96363242320038e-07i,6.54658593551547e-05+-1.52182616372462e-06i,1.38868997265159e-05+-8.4960859518554e-07i,-2.54393261562006e-05+-7.39198624640198e-07i,9.73587099255024e-05+-3.55198586695565e-06i,5.18714625497807e-05+-2.78351495854937e-06i,2.14650084861109e-05+-2.37574623283819e-06i,3.09873284067297e-05+-3.88432853994694e-06i,-5.7250090688596e-05+-1.02503259151841e-06i,-3.45978542311362e-05+-2.13914892350435e-06i,2.4329411250399e-05+-6.50856964082054e-06i,-2.696123318314e-05+-5.76730791000962e-06i,1.95347998877931e-05+-1.6429878323792e-05i,-4.26085191191541e-05+1.90442949010589e-05i,5.53931454917284e-06+-9.49400711225408e-06i,1.09903956293041e-05+-1.06059031443378e-05i,-5.7951437106967e-06+-7.01794650932759e-06i,-3.51090702754984e-05+-1.43608904214324e-05i,2.44691843921807e-05+-1.61245721249026e-05i,-0.000192687209265637+5.30143051127717e-05i,-5.46923522258157e-05+1.04274871286331e-05i,-0.00385687765164226+-0.000177072770193713i,-0.000116912374179637+4.45881358287128e-06i,-3.83012503611699e-05+9.22038549935281e-06i,-3.45957948018544e-05+5.6556395072102e-06i,-5.3030706087649e-06+-1.1706456040441e-05i,-8.86119331884316e-05+2.01635515069102e-05i,6.58568787353572e-05+-8.25660766473637e-06i,4.42923408428217e-05+-9.00346991288583e-06i,5.84181258443355e-05+-2.93353918135531e-05i,5.41954595596705e-05+-4.47925139918051e-06i,-0.000119148294970914+3.39039580913709e-05i,-2.08502390766755e-05+2.25028519544172e-06i,-2.2063512861628e-05+1.60341020925954e-06i,-2.04937265203683e-05+1.17766792402986e-06i,-1.68396221016448e-05+-4.71295743463395e-07i,-4.62556927416452e-05+-2.98746007594267e-05i,3.63022839485573e-05+9.32521608726494e-05i,-7.16657547682748e-06+2.70476541955848e-05i,-2.55529607054261e-05+2.01114699468303e-05i,2.23984454840736e-07+1.43219140302795e-05i
97.0954966374562,-20.266878162577,31.2,4.50572605259815e-06+1.11081924776655e-09i,1.56195744698173e-05+1.99602474875835e-08i,-3.11126384533342e-06+-5.0324844930058e-09i,9.79402090686045e-07+-6.92755230134278e-09i,4.09423752773431e-05+-1.45377616350079e-06i,7.82674852088165e-06+-5.24350891029658e-07i,7.5801607341668e-05+-1.5961750962343e-06i,1.62125065966745e-05+-8.98675666458572e-07i,-3.09016147349572e-05+-7.95111703025612e-07i,0.000116011081978837+-3.70664266553873e-06i,6.12581753552904e-05+-2.93420147337386e-06i,2.57161966657027e-05+-2.50366003072132e-06i,3.60116233521221e-05+-4.12718015344414e-06i,-7.06995048395842e-05+-1.13859645755017e-06i,-4.35653269228372e-05+-2.30120059420096e-06i,1.06486676861953e-05+-6.95304323712861e-06i,2.25163331528579e-06+-6.05046261602684e-06i,2.81480553781223e-05+-1.76064877157264e-05i,-4.86016503959427e-05+2.02559244091957e-05i,1.06126256277366e-05+-1.02112694456065e-05i,1.71463312050699e-05+-1.14131592975811e-05i,-1.08886291647324e-05+-7.59180699984634e-06i,-3.66242650949667e-05+-1.55630483334027e-05i,2.25748525148269e-05+-1.73624623360393e-05i,-3.75736815202573e-05+6.11913369660954e-05i,5.93028523418966e-06+1.1944149646878e-05i,-0.00544839656542151+-0.000469963149542772i,-0.000140991164779284+4.07225666636544e-06i,-9.71721803815613e-05+1.02171277720333e-05i,-7.63743598128043e-05+6.15887916744946e-06i,-4.53604560519388e-06+-1.30415945151178e-05i,-0.000127945930167674+2.13521600654971e-05i,8.70212995439174e-05+-9.20125468997153e-06i,5.99458333519891e-05+-1.01036205347575e-05i,8.4638601501054e-05+-3.23651203036992e-05i,4.90365577213787e-05+-5.32388351716533e-06i,-0.000140749633983866+3.63676389107522e-05i,-2.50633984188103e-05+1.91593575518073e-06i,-2.51701059022313e-05+1.21365090433155e-06i,-2.30840906277188e-05+7.20328482890714e-07i,-1.77592795725547e-05+-1.15407738512002e-06i,-4.00274232198039e-05+-3.37704029617217e-05i,1.88851220251222e-05+0.000100818521048416i,-9.35256560292255e-06+2.87440294027358e-05i,-1.46869602155172e-05+2.12627492397203e-05i,-1.09088878357718e-05+1.48730103430556e-05i
97.0954966374562,-6.73368917869078,31.2,4.66346754743268e-06+1.13250947274334e-09i,1.85096231650769e-05+1.98074170573028e-08i,-5.5014995491708e-07+-5.3700904773498e-09i,1.70032425298145e-06+-7.12513471748395e-09i,4.59294250041246e-05+-1.48767976124807e-06i,8.80118634662736e-06+-5.40361782554548e-07i,8.12927623384177e-05+-1.63946108593662e-06i,1.74702556858236e-05+-9.27064973659101e-07i,-3.39386175756257e-05+-8.26926301292588e-07i,0.00012676934307493+-3.79864950894554e-06i,6.64823559456354e-05+-3.02277508932561e-06i,2.77233659427555e-05+-2.57809666579188e-06i,3.88710863455162e-05+-4.27098523865749e-06i,-8.11624472020499e-05+-1.21319774527842e-06i,-5.07568131682104e-05+-2.40099674854986e-06i,-3.73255993126533e-06+-7.2054059446815e-06i,3.10091662283348e-05+-6.2256123236959e-06i,3.72960391241849e-05+-1.83658405332957e-05i,-5.79064667671371e-05+2.09134241280836e-05i,1.40504256231614e-05+-1.06610792521485e-05i,2.10604165951088e-05+-1.19198203315317e-05i,-1.45632983704283e-05+-7.95137252839008e-06i,-3.57575136191716e-05+-1.63608505592955e-05i,1.97949274559396e-05+-1.813880871343e-05i,8.82200655042444e-05+6.71777843340442e-05i,5.43636931093697e-05+1.31656924820921e-05i,-0.00649904931762762+-0.000663599963842693i,-0.000156978220834441+3.85185715212617e-06i,-0.000135396232934016+1.11101850981904e-05i,-0.00010585471621305+6.52599921986931e-06i,-4.02806437289696e-06+-1.39229902718163e-05i,-0.000159509555950922+2.21353051897525e-05i,0.00010565363877554+-9.78547168810817e-06i,7.30341292887728e-05+-1.08116357736601e-05i,0.000104390190054611+-3.44246153771544e-05i,5.10660580594384e-05+-5.72638288380037e-06i,-0.000175501130021779+3.86018567307899e-05i,-2.89141018945529e-05+1.81364865334709e-06i,-2.73436796379967e-05+1.04991646028759e-06i,-2.53328559512949e-05+5.2128408616986e-07i,-1.90904304206535e-05+-1.51744810426424e-06i,-4.91028466126434e-05+-3.65488273822902e-05i,4.70904227712159e-05+0.00010777847133011i,2.10863432786833e-06+3.0387844182135e-05i,9.40758037275437e-06+2.20927275192429e-05i,-1.88996053637158e-05+1.55713360948747e-05i
97.0954966374562,6.79949980519538,31.2,4.66584339606779e-06+1.13362563355318e-09i,1.84725848808168e-05+1.9806168126158e-08i,-6.78346939933303e-07+-5.44365221615091e-09i,1.64979138042657e-06+-7.15489415037422e-09i,4.62295666519833e-05+-1.48694881667623e-06i,8.8321132121063e-06+-5.40428479510239e-07i,8.16519523669735e-05+-1.63873619349949e-06i,1.75293466856125e-05+-9.27230134271347e-07i,-3.4143605575391e-05+-8.26025613121288e-07i,0.000127656677084601+-3.79880646752485e-06i,6.65596314891886e-05+-3.02220979218936e-06i,2.78329726834719e-05+-2.57808603532214e-06i,3.88892577229022e-05+-4.27020469742154e-06i,-8.16090843536356e-05+-1.20808621509071e-06i,-5.08658402417562e-05+-2.39700069552962e-06i,-3.85634740672949e-06+-7.19523343292504e-06i,3.09732597326689e-05+-6.22445229011474e-06i,3.89864470680129e-05+-1.83852997656967e-05i,-5.65317782101107e-05+2.09178344565067e-05i,1.43131578342766e-05+-1.06542417675941e-05i,2.13121985032208e-05+-1.19119309061862e-05i,-1.46979463477104e-05+-7.93853063238709e-06i,-3.70119356277235e-05+-1.6308321777377e-05i,1.99268753509904e-05+-1.81128881224929e-05i,9.18673883967372e-05+6.73831314825215e-05i,5.54434027755631e-05+1.36522593323398e-05i,-0.00653900349843587+-0.000674975529284618i,-0.000160374251190263+3.84658889371848e-06i,-0.000133395550602693+1.15717771522747e-05i,-0.000106523520153383+6.59321465439788e-06i,-3.20158112841072e-06+-1.39226415633525e-05i,-0.000167509252215378+2.21392477361752e-05i,0.000107587197954414+-9.74674374833366e-06i,7.40222013175255e-05+-1.08006288326673e-05i,0.000107743127500884+-3.43495620062516e-05i,5.69190422166276e-05+-5.75901721180931e-06i,-0.000204236603902196+3.93379653223155e-05i,-2.91395313728572e-05+1.8422369843862e-06i,-2.68565022301802e-05+1.09642402630283e-06i,-2.52100012425813e-05+5.7058528047589e-07i,-1.9011833008801e-05+-1.5067591809857e-06i,-4.66549346300783e-05+-3.65623475349545e-05i,4.75549373330306e-05+0.000107122371602378i,2.5152856330685e-06+3.0220071382352e-05i,1.10324009986936e-05+2.19811744937718e-05i,-1.917736718129e-05+1.53753557010142e-05i
97.0954966374562,20.3326887890816,31.2,4.50919201282133e-06+1.10868745791229e-09i,1.56359816806004e-05+1.99284112872773e-08i,-3.09700002961507e-06+-5.1909533877314e-09i,1.0080267164365e-06+-6.9751720829203e-09i,4.06822474520118e-05+-1.45566491348558e-06i,7.80682551929319e-06+-5.2490013903405e-07i,7.55958605308233e-05+-1.5976137291941e-06i,1.61939018688846e-05+-9.00146400659898e-07i,-3.09857598246129e-05+-7.95579230588262e-07i,0.000117059143201811+-3.71732826998568e-06i,6.0885828828583e-05+-2.93754510682043e-06i,2.57354742808314e-05+-2.50727745911733e-06i,3.59448258973049e-05+-4.13496610090437e-06i,-7.22251988137428e-05+-1.13849615996459e-06i,-4.41280473249088e-05+-2.30618438585885e-06i,1.01074516211845e-05+-6.96094232394438e-06i,2.68263771166303e-06+-6.06848316260696e-06i,3.45654644361974e-05+-1.77743942016284e-05i,-5.18383566640362e-05+2.02842397393179e-05i,1.07919274205766e-05+-1.02583448106403e-05i,1.70578013851103e-05+-1.14651494342894e-05i,-1.10052527739348e-05+-7.63001789906392e-06i,-3.62942225514661e-05+-1.56635767058148e-05i,2.21528129483343e-05+-1.74424276415545e-05i,-4.14016481627893e-05+6.19471185945095e-05i,1.81107201176002e-06+1.34156789436277e-05i,-0.00527850878633865+-0.000438317997575881i,-0.000141686677194819+4.06579111124023e-06i,-9.01618213388745e-05+1.16130550290774e-05i,-7.49004827753745e-05+6.41019269882119e-06i,-3.30548405303449e-06+-1.32391456572618e-05i,-0.000140377727069381+2.18995447020265e-05i,8.7981508884421e-05+-9.26729515753238e-06i,5.99177189626067e-05+-1.02670412825517e-05i,8.81078682606015e-05+-3.25750440929847e-05i,6.02349594121891e-05+-5.30327268856085e-06i,-0.000186237175119207+3.85359458121287e-05i,-2.54791991953659e-05+1.92375533122549e-06i,-2.43577785643049e-05+1.28006424223152e-06i,-2.32037317782007e-05+7.85415451749197e-07i,-1.82530937149487e-05+-1.21954190410624e-06i,-4.04684712658025e-05+-3.44863736334213e-05i,3.30575058237104e-05+0.000101207603390809i,-6.27833583625899e-06+2.88380240355775e-05i,-1.33019899004889e-05+2.14413381311142e-05i,-7.41705286201728e-06+1.45689554436014e-05i
97.0954966374562,33.8658777729677,31.2,4.20239169403625e-06+1.04559322373988e-09i,1.08992318599984e-05+1.97058746802844e-08i,-7.07242125359804e-06+-5.21940652662008e-09i,-5.62764931361346e-08+-6.84352038632484e-09i,3.07045863439227e-05+-1.39432967984954e-06i,5.91727546554172e-06+-4.95368599350684e-07i,6.5114783914272e-05+-1.51768419076146e-06i,1.37937269402617e-05+-8.48259138793938e-07i,-2.53225634834057e-05+-7.35135265360314e-07i,9.77552028845548e-05+-3.55660389883777e-06i,5.09665414894927e-05+-2.774185512938e-06i,2.11337336896508e-05+-2.3686573926124e-06i,3.05139283932745e-05+-3.87188175612142e-06i,-5.79571355077452e-05+-1.00633699941633e-06i,-3.44679922958685e-05+-2.12510427685646e-06i,2.41739931559084e-05+-6.46185666611365e-06i,-2.76656755416096e-05+-5.75435211562133e-06i,2.6200977291985e-05+-1.65104537682313e-05i,-4.22247562945126e-05+1.89725820392769e-05i,5.81902289866292e-06+-9.45743269499275e-06i,1.09602854070488e-05+-1.05612821083522e-05i,-5.80618452292049e-06+-6.97929968407685e-06i,-3.58183436163229e-05+-1.42669443293567e-05i,2.39937798412874e-05+-1.60108031238242e-05i,-0.000201931027982039+5.32326305956571e-05i,-6.37400211530242e-05+1.25790637565919e-05i,-0.00371854041142952+-0.000163146825931819i,-0.000117501781393258+4.43714459205834e-06i,-3.59802981849586e-05+1.10049996969776e-05i,-3.31186085868943e-05+5.93482074647549e-06i,-3.8190987907706e-06+-1.17192804037514e-05i,-0.000102668464780317+2.06327970454737e-05i,6.65085514655611e-05+-8.16501222441133e-06i,4.45361914291329e-05+-9.04517821731494e-06i,5.86652538245263e-05+-2.89038997153071e-05i,5.83839830207566e-05+-4.04794612084566e-06i,-0.000119834764518716+3.55364614012246e-05i,-2.06804222139137e-05+2.26618597854169e-06i,-2.04311567611187e-05+1.71871499627124e-06i,-1.98953194067227e-05+1.2988516040978e-06i,-1.67598306265736e-05+-4.9657431905764e-07i,-4.33276155139153e-05+-2.98665298037625e-05i,4.70494551564604e-05+9.049202886504e-05i,-4.09515133869302e-06+2.62889692349863e-05i,-2.27040556855675e-05+1.95715863823578e-05i,3.25650780125388e-06+1.34006356777451e-05i
