x,y,z,f_67_47,f_108_08,f_192_72,f_200_98,f_253_22,f_314_66,f_328_13,f_376_86,f_481_89,f_499_95,f_510_28,f_558_27,f_598_74,f_660_56,f_679_79,f_749_49,f_782_02,f_817_57,f_855_5,f_927_98,f_929_56,f_1004_4,f_1006,f_1094,f_1129_9,f_1208_2,f_1232_8,f_1248_5,f_1257_2,f_1353,f_1374_6,f_1397_2,f_1482,f_1536_2,f_1539_9,f_1569_8,f_1655_4,f_1666_1,f_1725_6,f_1737_4,f_1763,f_1854_2,f_1867_6,f_1923_1,f_1976_1
87.6478033085033,35.6749304362515,31.2,3.85541443121338e-06+6.39965959960623e-10i,9.09086165058852e-06+1.2394505946081e-08i,7.86943204693788e-06+2.85329752530874e-09i,-1.82389299808175e-05+1.86042069682109e-09i,4.38778549709493e-05+-9.40848999367567e-07i,-8.23288911369499e-06+-1.86703378979694e-07i,5.77073549471927e-05+-1.01086691637021e-06i,1.08433912014098e-05+-6.4413862238617e-07i,5.29715759943329e-05+-1.1312571836643e-06i,4.23417249852416e-05+-2.95192482912779e-06i,3.06027414602505e-05+-2.21629041236377e-06i,1.23193993042699e-05+-1.82839106419885e-06i,2.33489367967117e-05+-3.04813624307772e-06i,8.00431778395411e-05+-7.97114810439649e-06i,-3.80963811514688e-05+-1.09252507494542e-06i,1.872549754846e-05+-5.86159200049765e-06i,-4.62031052875764e-05+-9.83289353118932e-06i,-4.25770628440579e-05+2.03966861362617e-05i,1.01611828535865e-06+-4.07668740532902e-06i,4.92988577190636e-06+-7.52287075779167e-06i,5.05461321884846e-06+-7.61786484022854e-06i,-0.000139735442582209+-2.92611780443049e-05i,0.00210594763352255+0.00181398734154638i,2.24323708843222e-05+-1.28894266466343e-05i,2.98847729636911e-05+-1.5826184774262e-05i,-0.00034861877895458+8.69771127239043e-05i,-4.22167054628798e-05+7.6858710945346e-06i,9.84924553102648e-05+7.72411389018497e-07i,-5.65997427733087e-05+-3.48414600720985e-06i,-2.23976189929485e-05+1.57577530704038e-07i,4.26359015881721e-05+-2.40221089148949e-05i,-2.80802659223143e-05+-1.42620145238087e-06i,5.200303284057e-06+-1.57668507243833e-05i,3.02270845547892e-05+-1.68154672055169e-05i,1.96176869483986e-05+-9.65050386275721e-06i,-4.16344605575354e-05+1.68183707196771e-05i,-1.25483995129813e-05+-2.57126611807466e-06i,-2.0060365934065e-05+-2.07075213319593e-06i,-6.961430816874e-06+-6.4647484555957e-06i,2.60642981436639e-06+-1.11160516192944e-05i,-6.31691312477136e-06+-3.67908334719203e-07i,-7.4492784806177e-06+-3.89943271134445e-06i,-5.3379888407559e-06+-5.55829479898116e-06i,-9.77902351665706e-05+4.0946933149126e-05i,-3.62072710596655e-05+7.90003770051938e-06i
87.6478033085033,49.9448071443251,31.2,3.25674004511137e-06+5.74804558678697e-10i,5.68807355713116e-06+1.15634886793828e-08i,9.13027140803863e-06+3.78533523428519e-09i,-2.03219917578617e-05+2.11090923855509e-10i,2.87437680638146e-05+-8.59539043756816e-07i,-6.19733892062693e-06+-1.64570527296787e-07i,4.20883920613628e-05+-9.17275447744329e-07i,8.10149600934218e-06+-5.74632043600285e-07i,3.96314917099605e-05+-1.04999348144955e-06i,2.84395676141138e-05+-2.61680832125076e-06i,2.21738229778438e-05+-1.96393963782948e-06i,7.10458128426123e-08+-1.69054784942124e-06i,1.57258779274628e-05+-2.70055885363877e-06i,5.5779978467312e-05+-6.92421456013376e-06i,-2.58612093858194e-05+-9.22007700390139e-07i,1.49478512904254e-05+-5.12551684919944e-06i,-4.25913248607208e-05+-8.78252379160973e-06i,-3.43639785638003e-05+1.79193036909572e-05i,-5.75058898196836e-07+-3.55520338829915e-06i,2.46776047351921e-06+-6.52871625832147e-06i,2.55450964377985e-06+-6.60927075256336e-06i,-0.000100314798371396+-2.5798292885706e-05i,0.0014412818604183+0.0013279085780903i,1.36103618282921e-05+-1.10011584394793e-05i,1.86248579669695e-05+-1.3468592508123e-05i,-0.000253666538770061+7.62581479796136e-05i,-3.60324442946192e-05+6.72951351915315e-06i,4.9045744227922e-05+1.7445387623552e-06i,-4.21326622622497e-05+-2.3392774101948e-06i,6.23548990329306e-06+-2.24910926858806e-07i,3.00220385366978e-05+-2.03164893090303e-05i,-1.55557335492674e-05+-1.01354992779155e-06i,2.76993868631173e-07+-1.28794627138013e-05i,1.94258735678877e-05+-1.55345872185986e-05i,9.29907054945357e-06+-7.05614237173212e-06i,-1.51570202720163e-05+1.44926022027666e-05i,-9.11524170989012e-06+-1.45872241204938e-06i,-1.84495267298498e-05+-6.96276371963754e-07i,-8.3783090654667e-06+-4.31029565562686e-06i,-4.10761090637678e-06+-7.68703579620541e-06i,-6.76541759465861e-06+4.64537865494653e-07i,-8.21853480193539e-06+-2.31072017274502e-06i,-7.86087732405667e-06+-3.5940197599247e-06i,-5.00643043572233e-05+3.59271166132783e-05i,-2.83557282335308e-05+8.37331838729594e-06i
87.6478033085033,64.2146838523986,31.2,2.5332190284891e-06+4.86625919499855e-10i,3.18243249262624e-06+9.92560325758084e-09i,8.54908863572746e-06+4.81454687269711e-09i,-1.8603802569821e-05+-3.79558686316765e-09i,1.73042953726626e-05+-7.58663463421555e-07i,-4.26240111054627e-06+-1.4012894720043e-07i,2.84573762603588e-05+-8.08659065741571e-07i,5.65850968359709e-06+-4.9692834502746e-07i,2.70113386377171e-05+-9.5409710309155e-07i,1.77194191356691e-05+-2.22470797953492e-06i,1.48891730467646e-05+-1.6776500944886e-06i,-6.54583484920254e-06+-1.53579720250881e-06i,9.53680286263504e-06+-2.31472817260209e-06i,3.53969774101506e-05+-5.8039129353648e-06i,-1.63125076896166e-05+-7.53980154851721e-07i,9.44960254343982e-06+-4.30357306294657e-06i,-2.54926966083777e-05+-7.58877954143771e-06i,-2.32251067157657e-05+1.51426079845611e-05i,-5.30499980948175e-07+-2.97258389833744e-06i,1.21207291992913e-06+-5.41374436748905e-06i,1.25552848049087e-06+-5.478357482547e-06i,-6.75032815067841e-05+-2.15591841745102e-05i,0.000917571332455922+0.000921607196678914i,7.05622345810242e-06+-8.90313904051082e-06i,9.72116714427199e-06+-1.084911388805e-05i,-0.000150031954792142+6.40708754633167e-05i,-2.28008726188429e-05+5.68642698017312e-06i,3.21677037906978e-05+1.49372706843802e-06i,-2.8986240521862e-05+-1.31471371383767e-06i,1.6059533530631e-05+-8.22034537471071e-07i,2.06427920451025e-05+-1.64490531022926e-05i,-7.91466480601195e-06+-5.69736373515398e-07i,-8.52249181399928e-07+-9.74394626399797e-06i,7.44170096918485e-06+-1.27608432356787e-05i,3.65212769618116e-06+-4.47125471596397e-06i,-5.78554146616485e-06+1.17786409139396e-05i,-7.0135773651229e-06+-3.0757996343319e-07i,-1.49278502511751e-05+6.80227198341197e-07i,-8.71325789735618e-06+-2.06979980542345e-06i,-8.31250888023178e-06+-4.17129248045362e-06i,-7.29671321326765e-06+1.30777664808388e-06i,-6.26775501758295e-06+-7.12699570514678e-07i,-6.60866647262619e-06+-1.60902172885023e-06i,-2.52468917979329e-05+2.95111299167269e-05i,-1.94534135881514e-05+8.42330417229098e-06i
87.6478033085033,78.4845605604721,31.2,1.7697104493686e-06+3.93191890157957e-10i,1.80951476209219e-06+7.66715159185496e-09i,6.0927595040255e-06+5.8393517152589e-09i,-1.29937376296361e-05+-9.71935147484232e-09i,1.10065482934701e-05+-6.50232361324817e-07i,-2.47641237376762e-06+-1.162464531404e-07i,1.80330984857035e-05+-6.98682892210722e-07i,3.80454467378613e-06+-4.20548350213217e-07i,1.66194330916403e-05+-8.53527133774067e-07i,1.08996102580422e-05+-1.82684850921521e-06i,9.36510785410877e-06+-1.39359783318787e-06i,-4.57163965839596e-06+-1.37934288749834e-06i,5.9714112642513e-06+-1.94012717283823e-06i,2.13761359728085e-05+-4.74417759528788e-06i,-9.38941830383674e-06+-6.18568425931932e-07i,5.45077708377071e-06+-3.5185759766315e-06i,-1.06694382441202e-05+-6.38401030589249e-06i,-1.46520269281827e-05+1.24242084793763e-05i,-4.80402105477181e-08+-2.40953328881533e-06i,7.88617335770767e-07+-4.33922261540389e-06i,7.99658320999521e-07+-4.38909774858747e-06i,-3.88720676373419e-05+-1.75009267407951e-05i,0.000488223390592438+0.000579523080354001i,3.18079403213848e-06+-6.9065995681076e-06i,4.34638456050006e-06+-8.36170588873842e-06i,-7.88710815618451e-05+5.14651901578837e-05i,-1.26358041888184e-05+4.67950179887224e-06i,2.04617725259496e-05+1.23323303367944e-06i,-1.80141120353708e-05+-4.44302407998486e-07i,1.42705181344849e-05+-1.49781710885488e-06i,1.10419190540892e-05+-1.28465410802115e-05i,-3.65784940165278e-06+-1.99268919744169e-07i,-1.00681510354575e-06+-6.82864821090966e-06i,9.76781987301498e-08+-9.71947995660172e-06i,-5.25737479126667e-07+-2.2563115125445e-06i,-5.26460348176136e-06+8.96178159456212e-06i,-5.65954543798363e-06+6.10452687139669e-07i,-1.06335047988219e-05+1.74775774564429e-06i,-7.53683668621214e-06+-2.16066722755213e-07i,-8.7178241928968e-06+-1.27442751805759e-06i,-5.58634905306476e-06+1.91901990243264e-06i,-4.50690489225786e-06+5.95020445346601e-07i,-4.97220600466703e-06+4.8978260937191e-08i,-1.14710438688042e-05+2.24796791552927e-05i,-1.09940390622894e-05+7.89474614657858e-06i
87.6478033085033,92.7544372685456,31.2,1.19018090217224e-06+3.04733785847016e-10i,1.07423440672012e-06+5.16025285126593e-09i,3.80232559818884e-06+6.92833102993343e-09i,-7.98558496816971e-06+-1.64692277363532e-08i,7.98899597507556e-06+-5.64076473057196e-07i,-1.27414217556004e-06+-9.8379979845401e-08i,1.14975036327131e-05+-6.14018162462513e-07i,2.62540028382992e-06+-3.62622401341066e-07i,1.02568037377261e-05+-7.73172663700537e-07i,6.91209807821812e-06+-1.51746481234159e-06i,5.93252317479968e-06+-1.17436402947875e-06i,-1.36290417782047e-06+-1.25403713856483e-06i,4.10645168792056e-06+-1.64868357266822e-06i,1.32509439193763e-05+-3.92976771798411e-06i,-5.20694987503692e-06+-5.24543052182599e-07i,3.5410315231485e-06+-2.90734136679256e-06i,-5.05320862893279e-06+-5.34388410528966e-06i,-9.63703742813731e-06+1.02510818926327e-05i,2.73415241119436e-08+-1.94588542544315e-06i,4.20271525822297e-07+-3.45545765990216e-06i,4.15168228084804e-07+-3.49371777375381e-06i,-2.20238072794737e-05+-1.39462143745838e-05i,0.000244600317768755+0.000366806229972745i,1.11031285979559e-06+-5.26403244190074e-06i,1.5850277647553e-06+-6.32086187360583e-06i,-4.37076704271583e-05+4.06312219790085e-05i,-7.87934235409593e-06+3.92397957430629e-06i,1.06496166937658e-05+1.12213628865753e-06i,-1.13720654627032e-05+2.76162158832542e-07i,1.02270392244864e-05+-2.06019301859197e-06i,3.82646501349664e-06+-9.80272682509788e-06i,-1.7924640626766e-06+1.03162976839412e-07i,-1.65438856901066e-06+-4.39004242281444e-06i,-2.71163223746254e-06+-6.7279105781859e-06i,-2.05004004859867e-06+-4.94116918529631e-07i,-4.16143437121542e-06+6.5357264560885e-06i,-4.40776719310413e-06+1.30308181191752e-06i,-7.41124695690539e-06+2.507267852925e-06i,-5.97641130262104e-06+1.21306753366739e-06i,-7.3958265417261e-06+9.51598196491195e-07i,-3.57714578494678e-06+2.23982591149428e-06i,-3.29759592964659e-06+1.50421141451495e-06i,-3.72290677581156e-06+1.21952032700665e-06i,-3.16423643872728e-06+1.63416775548529e-05i,-5.494211567565e-06+7.10833981344334e-06i
87.6478033085033,107.024313976619,31.2,8.08500514504842e-07+2.33911490671084e-10i,6.627517630423e-07+2.64177014370245e-09i,2.23678599135344e-06+8.06994413968274e-09i,-4.63182816866213e-06+-2.32241897472771e-08i,6.38649994723364e-06+-5.04116115828553e-07i,-5.67225182726356e-07+-8.64927857458063e-08i,7.62620778818725e-06+-5.56630551660493e-07i,1.90435285833098e-06+-3.23653349912638e-07i,6.66160582376117e-06+-7.17111252118378e-07i,4.5752863530583e-06+-1.30327401965364e-06i,3.91706911239731e-06+-1.02373864293219e-06i,6.81473111954183e-07+-1.16372657253119e-06i,3.03583077404539e-06+-1.44550565657125e-06i,8.64040332620187e-06+-3.36434675337734e-06i,-2.88489789585652e-06+-4.6522932080712e-07i,2.572057122281e-06+-2.48540480933469e-06i,-3.40340048580537e-06+-4.50897081411959e-06i,-6.69282941131736e-06+8.72898242314534e-06i,-8.0685589294884e-08+-1.59557231519787e-06i,7.55725413013048e-08+-2.79648379019435e-06i,6.29285705880998e-08+-2.82655018091915e-06i,-1.33598496175466e-05+-1.12112466868762e-05i,0.000123259042595519+0.00024686207727612i,-6.09378342242882e-08+-4.04238692812198e-06i,7.84659179427757e-08+-4.81136418800221e-06i,-2.51046657809173e-05+3.28598398469972e-05i,-5.41364745846774e-06+3.49369565435491e-06i,4.76609887332823e-06+1.19580146536052e-06i,-7.5752840124766e-06+8.44441433418899e-07i,6.66157159623086e-06+-2.46614881678943e-06i,-8.05029269355411e-07+-7.43747833418252e-06i,-1.00699542145949e-06+3.43456922499088e-07i,-2.21493715123117e-06+-2.53192230463828e-06i,-3.771745015927e-06+-4.05875503418588e-06i,-2.1379840772091e-06+8.0270683095018e-07i,-2.82288985192293e-06+4.71931590658505e-06i,-3.34305513700724e-06+1.81851480792744e-06i,-5.1311427229653e-06+3.0471641378667e-06i,-4.62597188414091e-06+2.26655100561162e-06i,-5.96538889480945e-06+2.58312099657172e-06i,-1.95448995804472e-06+2.33099555842873e-06i,-2.17672937304963e-06+2.06939639976804e-06i,-2.50600116846297e-06+1.94797153270343e-06i,1.19566992270331e-06+1.18215684843152e-05i,-2.01436179546632e-06+6.31398396964194e-06i
93.3021886070389,-107.023836644484,31.2,8.14117815910432e-07+3.96200466770163e-10i,7.89765644076936e-07+4.40485357404908e-09i,2.36604328078265e-06+9.14072420567569e-09i,-4.6623901884114e-06+-2.2571236208148e-08i,5.29910501245363e-06+-5.11322320271452e-07i,-6.02205332569996e-07+-8.76385006633555e-08i,7.35042301037933e-06+-5.54458347831329e-07i,1.80061795754394e-06+-3.22889784302595e-07i,6.21975379264086e-06+-7.38915046232871e-07i,4.96890571201731e-06+-1.2998949586455e-06i,3.88058839245395e-06+-9.98812675813524e-07i,8.85264016546006e-07+-1.1875798267592e-06i,3.0244118323301e-06+-1.44204254868312e-06i,9.26383038423009e-06+-3.41312627044221e-06i,-3.7414859056147e-06+-3.71547068752144e-07i,2.25892027767222e-06+-2.41587120663749e-06i,-2.02282000396234e-06+-4.56260005555849e-06i,-8.38988790803302e-06+8.95736337902232e-06i,-2.71290917692241e-07+-1.52702039063825e-06i,-1.19331137755838e-07+-2.69154384165844e-06i,-1.26917561517942e-07+-2.72058114744404e-06i,-1.28609133847229e-05+-1.13936637012416e-05i,0.000109760485892986+0.000244841234007582i,-1.22912539771643e-07+-3.87163596906122e-06i,-4.78305085632996e-08+-4.67121963420213e-06i,-2.65924801425674e-05+3.26743161802373e-05i,-6.1539002332491e-06+3.88314078237104e-06i,4.5160423673088e-06+1.19598784838559e-06i,-8.12850015374195e-06+1.21034668389666e-06i,8.67705386035638e-06+-2.26473102589192e-06i,3.45342001378472e-07+-6.6786137465725e-06i,-7.23806907403385e-07+4.88422768085947e-07i,-1.73993855138187e-06+-2.36119327898879e-06i,-1.50642053731042e-06+4.36995249733202e-06i,-2.19142521241224e-06+-8.88068132944706e-07i,-3.02444827364139e-06+5.32576587899892e-06i,-3.26388844014507e-06+2.27793263965131e-06i,-1.48354734724644e-06+1.20114363631583e-06i,-4.11293283702884e-06+2.63111540164376e-06i,-5.86375928372868e-06+2.7439327703088e-06i,-2.82018173883593e-06+3.06417668938822e-06i,-2.20394049034963e-06+2.14848321274716e-06i,-2.33515063485308e-06+1.70194392731509e-06i,6.33288159619863e-06+1.06040805976223e-05i,-5.43944406463784e-07+5.75165590480888e-06i
93.3021886070389,-92.7539599364102,31.2,1.20885807973028e-06+4.8694079977422e-10i,1.26969559213077e-06+7.11328873266781e-09i,4.03281140973415e-06+7.90707359010335e-09i,-8.05105261549625e-06+-1.49509382017906e-08i,6.20004405691992e-06+-5.7507470621003e-07i,-1.30128187388838e-06+-9.95753085691415e-08i,1.09907303716515e-05+-6.14202922387076e-07i,2.4570791217268e-06+-3.62795017936932e-07i,9.39034999757217e-06+-7.98751860259871e-07i,7.58329740488457e-06+-1.51495975501358e-06i,5.90313361254473e-06+-1.15462137668018e-06i,-8.68579639067757e-07+-1.282283375364e-06i,4.12638363331618e-06+-1.65169551490733e-06i,1.43197353425842e-05+-4.0069050311417e-06i,-6.61873385005686e-06+-4.24695869824768e-07i,2.99133420844872e-06+-2.84626148279235e-06i,-1.99359514140469e-06+-5.43104256715044e-06i,-1.27607959200264e-05+1.05393213745378e-05i,-2.77052060015079e-07+-1.87269915899621e-06i,1.42717833444232e-07+-3.35455926904501e-06i,1.44977485414055e-07+-3.391815397592e-06i,-2.05905770173744e-05+-1.42649799337549e-05i,0.000214317847263455+0.000356374447175859i,9.71295165856516e-07+-5.09735309666815e-06i,1.37160469817333e-06+-6.19299731012014e-06i,-4.66758823276487e-05+4.08657268428399e-05i,-9.19526743120984e-06+4.42624494251803e-06i,9.99695070869153e-06+1.17876540385066e-06i,-1.24043475473741e-05+7.3325953825687e-07i,1.41586089508106e-05+-1.77864508932412e-06i,5.98064635842204e-06+-8.98439026361362e-06i,-1.27906775599732e-06+3.31621248456939e-07i,-7.82764360396638e-07+-4.1361484672359e-06i,-2.26345319233788e-06+4.2908705966017e-06i,-1.70481271434796e-06+-2.51352522231128e-06i,-5.20985392850368e-06+7.32831106817613e-06i,-4.58852815445316e-06+1.97508197936389e-06i,-1.50569863323858e-06+8.45512358034265e-07i,-5.36869403904078e-06+1.80821033100551e-06i,-6.94097735876843e-06+1.14602343890481e-06i,-5.45215276058824e-06+3.23233464941603e-06i,-3.73206445930398e-06+1.79239764645818e-06i,-3.778481796507e-06+1.07256740992915e-06i,6.16769096530071e-06+1.56817691390052e-05i,-3.07210638227839e-06+6.83789881967297e-06i
93.3021886070389,-78.4840832283367,31.2,1.79850495530687e-06+5.97460638655819e-10i,2.10223590478677e-06+9.83607789849668e-09i,6.42693694761331e-06+6.7670074476679e-09i,-1.29790296562669e-05+-7.40224094051606e-09i,8.0601486535265e-06+-6.64902150729776e-07i,-2.45665890299515e-06+-1.17238566385277e-07i,1.70107760351181e-05+-7.00205111711165e-07i,3.51350570904398e-06+-4.20716325601295e-07i,1.49949330741471e-05+-8.81995356050319e-07i,1.19021920766464e-05+-1.81787582705812e-06i,9.26607496783366e-06+-1.37434293720126e-06i,-3.62052259371158e-06+-1.40920480813121e-06i,5.98869285169732e-06+-1.94223522610258e-06i,2.30281520324422e-05+-4.83365014053026e-06i,-1.16527936198551e-05+-5.06431945597518e-07i,4.49107492056711e-06+-3.44366785808351e-06i,-4.71035055392768e-06+-6.47189140425619e-06i,-2.04377608034918e-05+1.26668868168589e-05i,-5.91999275985532e-07+-2.31250031482616e-06i,3.53255314956128e-07+-4.20605620663137e-06i,3.74640644991079e-07+-4.25431686267359e-06i,-3.46912813746829e-05+-1.78136020095891e-05i,0.00041283764016444+0.000539810834006903i,2.80644907244389e-06+-6.67348926014796e-06i,3.81546083459759e-06+-8.15540150081437e-06i,-8.1719418993339e-05+5.16437075131618e-05i,-1.43444055685428e-05+5.24779340562457e-06i,1.89454805669323e-05+1.30193753413644e-06i,-1.93635116320757e-05+1.39990604713434e-07i,2.12525519075455e-05+-1.10425181234599e-06i,1.47674118071511e-05+-1.17817707923546e-05i,-2.64253245011869e-06+1.2207822772192e-07i,6.09139586939738e-07+-6.38768426215864e-06i,-1.11949958119515e-06+3.67241597610953e-06i,2.80090509167569e-07+-4.49678198439265e-06i,-7.6422969226864e-06+9.83987605774494e-06i,-6.16073853897482e-06+1.51014602809116e-06i,-1.11260612600829e-06+3.59039450811522e-07i,-6.68522001791173e-06+6.35473651477723e-07i,-7.93505554812441e-06+-9.71913613219709e-07i,-9.27218850066549e-06+3.13748434812345e-06i,-5.61984486084261e-06+1.10712476848409e-06i,-5.52767038957152e-06+2.85009038951797e-08i,5.42361996801929e-06+2.22003157194016e-05i,-6.7511674848666e-06+7.81777562775759e-06i
93.3021886070389,-64.2142065202632,31.2,2.55971383962907e-06+7.06774342896436e-10i,3.71962001308479e-06+1.22062566900311e-08i,8.76721323036584e-06+5.65757970684154e-09i,-1.78887328544285e-05+-8.88647736022913e-10i,1.31742655699485e-05+-7.76150691524555e-07i,-4.15647223778512e-06+-1.40779021296263e-07i,2.68604773154575e-05+-8.1111189739853e-07i,5.2454258986846e-06+-4.96910005119753e-07i,2.45251183826754e-05+-9.85054324719475e-07i,1.95210935525857e-05+-2.20715964997534e-06i,1.48008262036419e-05+-1.65902365564471e-06i,-4.26972632968266e-06+-1.56795483445228e-06i,9.76078858797941e-06+-2.31828850642823e-06i,3.86111343069726e-05+-5.91913909032377e-06i,-2.01957132284254e-05+-6.37616560337612e-07i,7.98166025399264e-06+-4.22655197432226e-06i,-1.49543840670591e-05+-7.69162858573299e-06i,-3.41725299346473e-05+1.53374947402642e-05i,-1.44856367599529e-06+-2.86046785820639e-06i,6.02895390813556e-07+-5.2700409070389e-06i,6.59972783377693e-07+-5.33272003110039e-06i,-5.83029107777339e-05+-2.2065758345324e-05i,0.000761418841969939+0.000832211604943035i,6.47731214565281e-06+-8.65083610029852e-06i,8.85377561029732e-06+-1.06214611957624e-05i,-0.00015360098950123+6.46043023484673e-05i,-2.48708629323987e-05+6.35009289340626e-06i,3.02927231797458e-05+1.5913813903029e-06i,-3.08558065125767e-05+-6.17447708853755e-07i,2.63573932934642e-05+-3.02420053540881e-07i,2.67852249168319e-05+-1.52463768357231e-05i,-6.64192410937812e-06+-1.58656330453473e-07i,1.95309579523513e-06+-9.19084572603989e-06i,3.37406162297817e-06+2.4380553999413e-06i,5.86898700126846e-06+-6.80185300271901e-06i,-1.12338526516874e-05+1.28655282865853e-05i,-8.28276559526526e-06+8.46928063186062e-07i,-3.97308429920546e-07+-2.84932565544611e-07i,-7.71040564500957e-06+-9.29746524446271e-07i,-8.13278787949941e-06+-3.64683380478855e-06i,-1.41779508870276e-05+2.74403420132737e-06i,-8.96990098916984e-06+7.82234138607833e-08i,-8.71955436050457e-06+-1.43957529911188e-06i,3.95532154364314e-06+3.04047783969889e-05i,-1.25705509312114e-05+8.80526820692334e-06i
93.3021886070389,-49.9443298121896,31.2,3.31269997292308e-06+8.10399214956654e-10i,6.40320206969562e-06+1.39865095875241e-08i,9.58871421831885e-06+4.61727996558177e-09i,-1.9626389751053e-05+3.65663652111445e-09i,2.28522424561996e-05+-8.83908802607696e-07i,-6.12913708025084e-06+-1.65519072183114e-07i,4.00237229132856e-05+-9.23522148628979e-07i,7.58680668330989e-06+-5.76138390214407e-07i,3.72372975807234e-05+-1.08611255253372e-06i,3.08531199938866e-05+-2.60125984988253e-06i,2.22815612077628e-05+-1.95235885413523e-06i,1.02767135975319e-06+-1.72973761135928e-06i,1.59198831301827e-05+-2.7099276451133e-06i,6.15203209155744e-05+-7.08856967500604e-06i,-3.24151351386881e-05+-7.96877735481757e-07i,1.30419959865434e-05+-5.04274942689858e-06i,-2.89144008106181e-05+-8.90550793073049e-06i,-5.41491257470725e-05+1.80043222948883e-05i,-2.53042763236897e-06+-3.41836734881208e-06i,1.22716785899003e-06+-6.35587251033199e-06i,1.33345511006545e-06+-6.43374302259574e-06i,-8.68050336105862e-05+-2.6297620928768e-05i,0.001205822519647+0.00118670517049585i,1.23422401522166e-05+-1.06826470007911e-05i,1.6897186518759e-05+-1.31579493742493e-05i,-0.000257022213589439+7.70262455342898e-05i,-3.87251760862354e-05+7.48877795016462e-06i,4.79592904909988e-05+1.69261478989184e-06i,-4.54616511195648e-05+-1.48067103745785e-06i,2.0745686472018e-05+4.38090773545647e-07i,4.004102348171e-05+-1.88579571897233e-05i,-1.48816921295399e-05+-4.68383994639283e-07i,3.8119058924007e-06+-1.20980367121909e-05i,1.17248061735154e-05+6.26000996654793e-07i,1.59600481990031e-05+-9.03470843847374e-06i,-2.10229139191161e-05+1.58558730280126e-05i,-1.10595330536251e-05+7.60690101142004e-08i,-1.13719697611014e-06+-9.86010558992674e-07i,-7.15980180728259e-06+-2.69545378522444e-06i,-4.8241077832673e-06+-6.58312003159762e-06i,-1.96682177770694e-05+2.16256536366088e-06i,-1.44942480450312e-05+-1.09393186874406e-06i,-1.40272048983377e-05+-3.03827661367085e-06i,3.73541901727207e-06+3.84812130381746e-05i,-1.85659738475331e-05+9.46369166390217e-06i
